,gameId,homeRoadFlag,gameDate
0,2024021051,H,2025-03-14
1,2024021031,H,2025-03-11
2,2024021016,R,2025-03-09
3,2024020997,R,2025-03-07
4,2024020978,R,2025-03-04
5,2024020956,H,2025-03-01
6,2024020930,R,2025-02-26
7,2024020916,H,2025-02-24
8,2024020872,H,2025-02-07
9,2024020831,R,2025-02-01
10,2024020812,R,2025-01-30
11,2024020800,R,2025-01-28
12,2024020775,H,2025-01-24
13,2024020759,R,2025-01-22
14,2024020747,R,2025-01-20
15,2024020716,H,2025-01-16
16,2024020702,H,2025-01-14
17,2024020678,H,2025-01-11
18,2024020647,H,2025-01-07
19,2024020621,H,2025-01-04
20,2024020609,H,2025-01-02
21,2024020587,H,2024-12-30
22,2024020574,H,2024-12-28
23,2024020546,R,2024-12-23
24,2024020536,H,2024-12-21
25,2024020506,R,2024-12-17
26,2024020482,H,2024-12-14
27,2024020468,H,2024-12-12
28,2024020452,H,2024-12-10
29,2024020427,R,2024-12-07
30,2024020410,R,2024-12-05
31,2024020403,H,2024-12-03
32,2024020391,R,2024-12-01
33,2024020359,R,2024-11-27
34,2024020342,R,2024-11-25
35,2024020316,R,2024-11-22
36,2024020297,H,2024-11-19
37,2024020277,R,2024-11-16
38,2024020247,R,2024-11-12
39,2024020230,H,2024-11-09
40,2024020217,H,2024-11-07
41,2024020201,H,2024-11-05
42,2024020186,H,2024-11-03
43,2024020156,R,2024-10-30
44,2024020143,H,2024-10-28
45,2024020116,R,2024-10-24
46,2024020099,R,2024-10-22
47,2024020073,H,2024-10-18
48,2024020038,H,2024-10-13
49,2024020021,H,2024-10-11
50,2024020008,R,2024-10-09
