,gameId,homeRoadFlag,gameDate
0,2021021179,R,2022-05-01
1,2021021312,H,2022-04-29
2,2021021255,R,2022-04-23
3,2021020611,H,2022-04-18
4,2021021174,R,2022-04-12
5,2021021124,R,2022-04-06
6,2021021108,H,2022-04-03
7,2021021073,H,2022-03-30
8,2021021058,R,2022-03-28
9,2021020918,R,2022-03-10
10,2021020884,R,2022-03-05
11,2021020863,H,2022-03-02
12,2021020534,R,2022-02-21
13,2021020488,H,2022-02-14
14,2021021033,R,2022-02-11
15,2021020795,R,2022-02-01
16,2021020679,H,2022-01-15
17,2021020656,R,2022-01-13
18,2021020558,H,2021-12-30
19,2021020480,H,2021-12-18
20,2021020453,R,2021-12-15
21,2021020450,R,2021-12-14
22,2021020333,R,2021-11-29
23,2021020318,R,2021-11-27
24,2021020260,H,2021-11-19
25,2021020191,R,2021-11-09
26,2021020036,R,2021-10-18
