,name,icetime,x_goals,goals,unblocked_shot_attempts,x_rebounds,rebounds,x_freeze,freeze,x_on_goal,on_goal,x_play_stopped,play_stopped,x_play_continued_in_zone,play_continued_in_zone,x_play_continued_outside_zone,play_continued_outside_zone,flurry_adjusted_x_goals,low_danger_shots,medium_danger_shots,high_danger_shots,low_danger_x_goals,medium_danger_x_goals,high_danger_x_goals,low_danger_goals,medium_danger_goals,high_danger_goals,blocked_shot_attempts,penalty_minutes,penalties
23,Anthony Stolarz,3107.5981308411215,2.4611214953271032,2.336448598130841,48.44859813084112,1.8694392523364487,2.7850467289719627,6.306915887850468,5.420560747663552,26.989345794392523,27.121495327102803,0.8660747663551402,0.5420560747663551,14.985981308411215,12.0,10.994299065420561,14.345794392523365,2.3560747663551402,27.766355140186917,7.327102803738318,2.439252336448598,0.8195327102803738,0.8882242990654204,0.7534579439252337,0.8785046728971962,0.822429906542056,0.6355140186915887,10.91588785046729,0.037383177570093455,0.018691588785046728
25,Anton Forsberg,3154.5,2.676375,2.71875,52.03125,1.9473749999999999,2.425,6.4308125,6.35,27.9083125,28.59375,0.880875,0.925,15.249437499999999,12.81875,11.224625,13.34375,2.5371875,27.85,7.775,2.89375,0.8074375,0.943875,0.925,0.925,0.98125,0.8125,13.5125,0.0375,0.01875
26,Anton Khudobin,3305.9846153846156,2.342461538461538,2.3192307692307694,50.92307692307692,1.8626153846153848,1.8038461538461539,6.261615384615385,6.184615384615385,27.343423076923077,27.49230769230769,0.909,1.073076923076923,15.402384615384616,12.888461538461538,11.502423076923078,14.138461538461538,2.2583846153846157,29.1,7.242307692307692,1.9461538461538461,0.8349230769230769,0.8799615384615385,0.6276538461538461,0.7461538461538462,0.9076923076923077,0.6653846153846154,12.634615384615385,0.06153846153846154,0.03076923076923077
27,Antti Niemi,3384.780172413793,2.3824137931034484,2.418103448275862,52.86422413793103,1.878168103448276,1.9698275862068966,6.346314655172414,6.773706896551724,27.581508620689654,27.400862068965516,1.0026724137931036,1.0043103448275863,15.342931034482758,12.08405172413793,11.569288793103448,14.286637931034482,2.28676724137931,29.38146551724138,6.823275862068965,2.228448275862069,0.810969827586207,0.8279310344827585,0.7433836206896551,0.8038793103448276,0.8017241379310345,0.8125,14.431034482758621,0.017241379310344827,0.008620689655172414
28,Antti Raanta,3263.696750902527,2.382129963898917,2.252707581227437,48.848375451263536,1.8535740072202167,2.2779783393501805,6.116750902527076,6.0,26.686750902527077,26.36823104693141,0.9445848375451262,0.8447653429602888,14.828194945848375,11.772563176895307,11.000938628158845,13.935018050541517,2.283610108303249,27.6101083032491,7.335740072202166,2.137184115523466,0.7987364620938628,0.8900361010830324,0.6934657039711192,0.7653429602888087,0.8447653429602888,0.6425992779783394,11.765342960288809,0.007220216606498195,0.0036101083032490976
32,Ben Bishop,3382.135922330097,2.338883495145631,2.1893203883495147,51.59708737864078,1.885218446601942,1.9004854368932038,6.266966019417475,6.298543689320389,27.292111650485438,27.514563106796118,0.9036893203883495,0.8713592233009708,15.495606796116505,12.728155339805825,11.429466019417477,14.395631067961165,2.2481553398058254,29.25,7.065533980582524,2.0024271844660193,0.8213834951456311,0.8484223300970875,0.6690291262135922,0.7718446601941747,0.7839805825242718,0.633495145631068,13.279126213592233,0.0825242718446602,0.0412621359223301
33,Ben Scrivens,3314.5763888888887,2.5719444444444446,2.6875,52.958333333333336,1.9493055555555554,2.1666666666666665,6.569166666666667,6.284722222222222,28.615416666666665,28.4375,0.8242361111111111,0.75,15.873402777777777,12.819444444444445,11.935555555555554,14.770833333333334,2.4725694444444444,29.958333333333332,7.548611111111111,2.326388888888889,0.8879166666666668,0.9215972222222223,0.7624305555555556,0.9791666666666666,0.9652777777777778,0.7430555555555556,13.125,0.1388888888888889,0.06944444444444445
35,Braden Holtby,3437.12890625,2.6153515625,2.48046875,54.6015625,2.032421875,2.1875,6.61345703125,6.908203125,29.0362890625,29.001953125,0.90396484375,1.044921875,16.2678125,13.064453125,12.03544921875,15.037109375,2.51017578125,30.1015625,7.970703125,2.44140625,0.85693359375,0.96943359375,0.7889843750000001,0.833984375,0.88671875,0.759765625,14.087890625,0.052734375,0.0234375
39,Brian Boucher,3264.0873786407765,2.208640776699029,2.3300970873786406,47.300970873786405,1.685631067961165,1.825242718446602,5.777281553398059,6.436893203883495,25.159223300970876,25.009708737864077,0.8988349514563106,0.7766990291262136,13.911844660194175,10.825242718446601,10.499223300970872,12.922330097087379,2.122718446601942,26.679611650485437,6.223300970873787,2.029126213592233,0.7770873786407767,0.7455339805825243,0.6860194174757281,0.883495145631068,0.7281553398058253,0.7184466019417476,12.368932038834952,0.019417475728155338,0.009708737864077669
40,Brian Elliott,3318.1476014760146,2.3415867158671584,2.378228782287823,48.994464944649444,1.7881918819188192,1.9169741697416973,5.9945387453874535,6.658671586715867,26.218339483394836,26.243542435424356,0.8740959409594096,0.9464944649446494,14.546125461254613,10.625461254612546,10.862269372693728,13.839483394833948,2.246309963099631,27.428044280442805,6.767527675276753,2.2047970479704797,0.7841697416974169,0.8173985239852398,0.7400184501845019,0.7933579335793358,0.8745387453874539,0.7103321033210332,12.59409594095941,0.02214022140221402,0.01107011070110701
