,name,icetime,x_goals,goals,unblocked_shot_attempts,x_rebounds,rebounds,x_freeze,freeze,x_on_goal,on_goal,x_play_stopped,play_stopped,x_play_continued_in_zone,play_continued_in_zone,x_play_continued_outside_zone,play_continued_outside_zone,flurry_adjusted_x_goals,low_danger_shots,medium_danger_shots,high_danger_shots,low_danger_x_goals,medium_danger_x_goals,high_danger_x_goals,low_danger_goals,medium_danger_goals,high_danger_goals,blocked_shot_attempts,penalty_minutes,penalties
17,Allen York,2272.909090909091,1.3372727272727274,1.4545454545454546,33.81818181818182,1.1509090909090909,0.6363636363636364,3.7318181818181815,2.1818181818181817,17.312727272727273,18.09090909090909,0.6727272727272727,1.2727272727272727,9.973636363636363,10.181818181818182,7.448181818181819,8.727272727272727,1.3172727272727274,19.181818181818183,4.0,1.0,0.5363636363636364,0.4518181818181818,0.3481818181818182,0.36363636363636365,0.6363636363636364,0.45454545454545453,9.636363636363637,0.0,0.0
18,Anders Lindback,3158.8,2.2757692307692308,2.5153846153846153,48.49230769230769,1.824923076923077,1.5615384615384615,6.036846153846153,5.992307692307692,26.55623076923077,26.176923076923078,0.8108461538461538,0.823076923076923,14.976230769230769,11.638461538461538,11.028846153846153,14.276923076923078,2.200076923076923,28.192307692307693,7.007692307692308,1.8076923076923077,0.8235384615384616,0.8408461538461539,0.6113076923076923,0.7538461538461538,0.9692307692307692,0.7923076923076923,11.484615384615385,0.046153846153846156,0.023076923076923078
19,Anders Nilsson,3307.583850931677,2.691925465838509,2.8260869565217392,55.24223602484472,2.073664596273292,2.0434782608695654,6.797204968944099,6.906832298136646,29.994161490683226,30.335403726708076,0.8809316770186334,0.9937888198757764,16.983229813664597,13.664596273291925,12.532236024844721,15.416149068322982,2.58832298136646,31.596273291925467,8.136645962732919,2.329192546583851,0.9345341614906832,0.98944099378882,0.7677639751552795,0.9875776397515528,1.1055900621118013,0.7329192546583851,13.180124223602485,0.037267080745341616,0.018633540372670808
20,Andrei Vasilevskiy,3524.1776937618147,2.686767485822306,2.4858223062381852,54.20793950850662,2.053081285444234,2.1965973534971646,6.693100189035917,6.120982986767486,29.20359168241966,29.86767485822306,0.9593005671077506,1.0775047258979207,16.301266540642725,12.918714555765595,11.875066162570889,15.7882797731569,2.577750472589792,30.204158790170133,8.0586011342155,2.4499054820415878,0.8894896030245747,0.9831379962192818,0.8140831758034026,0.9073724007561437,0.9017013232514177,0.6767485822306238,13.495274102079396,0.06049149338374291,0.030245746691871456
21,Andrew Hammond,3280.0597014925374,2.51044776119403,2.343283582089552,51.014925373134325,1.8965671641791044,2.1194029850746268,6.370149253731343,6.791044776119403,27.62179104477612,27.80597014925373,0.898955223880597,0.8805970149253731,15.488805970149254,11.985074626865671,11.27731343283582,14.238805970149254,2.4158208955223883,28.52238805970149,7.567164179104478,2.3582089552238807,0.8405970149253731,0.9198507462686567,0.7497014925373134,0.835820895522388,0.7014925373134329,0.8059701492537313,12.567164179104477,0.029850746268656716,0.014925373134328358
22,Andrew Raycroft,3004.4938271604938,2.1361728395061728,2.4691358024691357,46.23456790123457,1.6471604938271602,1.8271604938271604,5.497777777777778,5.950617283950617,24.168395061728397,24.97530864197531,0.7635802469135803,0.654320987654321,13.526543209876545,10.901234567901234,10.307530864197531,13.123456790123457,2.0624691358024694,27.320987654320987,5.950617283950617,1.6790123456790123,0.8620987654320987,0.7187654320987654,0.5551851851851852,0.9012345679012346,0.9012345679012346,0.6666666666666666,11.283950617283951,0.07407407407407407,0.037037037037037035
24,Antero Niittymaki,3357.657142857143,2.5903809523809525,2.6095238095238096,51.42857142857143,1.9720952380952381,2.219047619047619,6.243904761904762,5.980952380952381,27.96876190476191,28.095238095238095,0.8753333333333333,0.6666666666666666,15.603238095238094,12.495238095238095,11.712571428571428,15.019047619047619,2.4714285714285715,29.8,6.6761904761904765,2.638095238095238,0.8883809523809524,0.8111428571428572,0.8910476190476191,0.8666666666666667,0.7714285714285715,0.9714285714285714,12.314285714285715,0.0380952380952381,0.01904761904761905
25,Anthony Stolarz,3178.3609022556393,2.5410526315789475,2.330827067669173,50.954887218045116,1.91796992481203,2.954887218045113,6.607067669172932,5.421052631578948,27.83578947368421,27.338345864661655,0.8704511278195489,0.44360902255639095,15.413383458646617,12.676691729323307,11.244962406015038,14.766917293233083,2.4158646616541355,28.74436090225564,7.3007518796992485,2.6240601503759398,0.8288721804511278,0.893609022556391,0.8186466165413534,0.8421052631578947,0.8345864661654135,0.6541353383458647,12.285714285714286,0.03007518796992481,0.015037593984962405
27,Anton Forsberg,3175.344262295082,2.6726229508196724,2.699453551912568,52.15846994535519,1.9240983606557378,2.4262295081967213,6.447049180327869,6.136612021857924,27.836612021857924,28.098360655737704,0.8829508196721311,0.8142076502732241,15.179398907103824,12.513661202185792,11.153934426229508,13.814207650273223,2.538360655737705,27.770491803278688,7.633879781420765,2.9508196721311477,0.800655737704918,0.9304918032786885,0.9414754098360655,0.8961748633879781,0.994535519125683,0.8087431693989071,13.80327868852459,0.03278688524590164,0.01639344262295082
28,Anton Khudobin,3305.9846153846156,2.342461538461538,2.3192307692307694,50.92307692307692,1.8626153846153848,1.8038461538461539,6.261615384615385,6.184615384615385,27.343423076923077,27.49230769230769,0.909,1.073076923076923,15.402384615384616,12.888461538461538,11.502423076923078,14.138461538461538,2.2583846153846157,29.1,7.242307692307692,1.9461538461538461,0.8349230769230769,0.8799615384615385,0.6276538461538461,0.7461538461538462,0.9076923076923077,0.6653846153846154,12.634615384615385,0.06153846153846154,0.03076923076923077
29,Antti Niemi,3384.780172413793,2.3824137931034484,2.418103448275862,52.86422413793103,1.878168103448276,1.9698275862068966,6.346314655172414,6.773706896551724,27.581508620689654,27.400862068965516,1.0026724137931036,1.0043103448275863,15.342931034482758,12.08405172413793,11.569288793103448,14.286637931034482,2.28676724137931,29.38146551724138,6.823275862068965,2.228448275862069,0.810969827586207,0.8279310344827585,0.7433836206896551,0.8038793103448276,0.8017241379310345,0.8125,14.431034482758621,0.017241379310344827,0.008620689655172414
30,Antti Raanta,3263.696750902527,2.382129963898917,2.252707581227437,48.848375451263536,1.8535740072202167,2.2779783393501805,6.116750902527076,6.0,26.686750902527077,26.36823104693141,0.9445848375451262,0.8447653429602888,14.828194945848375,11.772563176895307,11.000938628158845,13.935018050541517,2.283610108303249,27.6101083032491,7.335740072202166,2.137184115523466,0.7987364620938628,0.8900361010830324,0.6934657039711192,0.7653429602888087,0.8447653429602888,0.6425992779783394,11.765342960288809,0.007220216606498195,0.0036101083032490976
31,Arturs Silovs,3447.3684210526317,2.4226315789473687,3.0,51.21052631578947,1.833157894736842,2.8421052631578947,6.468421052631579,5.631578947368421,26.86894736842105,24.94736842105263,0.8947368421052632,0.21052631578947367,14.753157894736843,12.157894736842104,10.587368421052632,12.947368421052632,2.2857894736842104,28.68421052631579,5.473684210526316,2.789473684210526,0.8036842105263158,0.7131578947368421,0.9057894736842106,1.5263157894736843,0.5789473684210527,0.8947368421052632,14.263157894736842,0.10526315789473684,0.05263157894736842
33,Arvid Soderblom,3356.5853658536585,2.989756097560976,3.317073170731707,58.81707317073171,2.178170731707317,3.1341463414634148,7.4330487804878045,5.634146341463414,31.460365853658537,30.097560975609756,0.8131707317073171,0.23170731707317074,17.24951219512195,13.634146341463415,12.390975609756097,17.23170731707317,2.8470731707317074,31.829268292682926,8.317073170731707,3.1463414634146343,0.9460975609756097,1.0558536585365854,0.9878048780487805,1.3902439024390243,1.146341463414634,0.7804878048780488,15.524390243902438,0.0,0.0
34,Ben Bishop,3382.135922330097,2.338883495145631,2.1893203883495147,51.59708737864078,1.885218446601942,1.9004854368932038,6.266966019417475,6.298543689320389,27.292111650485438,27.514563106796118,0.9036893203883495,0.8713592233009708,15.495606796116505,12.728155339805825,11.429466019417477,14.395631067961165,2.2481553398058254,29.25,7.065533980582524,2.0024271844660193,0.8213834951456311,0.8484223300970875,0.6690291262135922,0.7718446601941747,0.7839805825242718,0.633495145631068,13.279126213592233,0.0825242718446602,0.0412621359223301
35,Ben Scrivens,3314.5763888888887,2.5719444444444446,2.6875,52.958333333333336,1.9493055555555554,2.1666666666666665,6.569166666666667,6.284722222222222,28.615416666666665,28.4375,0.8242361111111111,0.75,15.873402777777777,12.819444444444445,11.935555555555554,14.770833333333334,2.4725694444444444,29.958333333333332,7.548611111111111,2.326388888888889,0.8879166666666668,0.9215972222222223,0.7624305555555556,0.9791666666666666,0.9652777777777778,0.7430555555555556,13.125,0.1388888888888889,0.06944444444444445
37,Braden Holtby,3437.12890625,2.6153515625,2.48046875,54.6015625,2.032421875,2.1875,6.61345703125,6.908203125,29.0362890625,29.001953125,0.90396484375,1.044921875,16.2678125,13.064453125,12.03544921875,15.037109375,2.51017578125,30.1015625,7.970703125,2.44140625,0.85693359375,0.96943359375,0.7889843750000001,0.833984375,0.88671875,0.759765625,14.087890625,0.052734375,0.0234375
39,Brent Johnson,3142.4578313253014,2.2706024096385544,2.325301204819277,46.13253012048193,1.713855421686747,1.6626506024096386,5.560843373493976,5.216867469879518,24.978072289156625,25.096385542168676,0.8891566265060241,1.1686746987951808,13.93433734939759,11.0,10.412771084337349,13.783132530120483,2.193132530120482,25.795180722891565,7.096385542168675,1.8313253012048192,0.7736144578313252,0.8656626506024095,0.6312048192771085,0.8433734939759037,0.8554216867469879,0.6265060240963856,11.409638554216867,0.3373493975903614,0.08433734939759036
41,Brian Boucher,3264.0873786407765,2.208640776699029,2.3300970873786406,47.300970873786405,1.685631067961165,1.825242718446602,5.777281553398059,6.436893203883495,25.159223300970876,25.009708737864077,0.8988349514563106,0.7766990291262136,13.911844660194175,10.825242718446601,10.499223300970872,12.922330097087379,2.122718446601942,26.679611650485437,6.223300970873787,2.029126213592233,0.7770873786407767,0.7455339805825243,0.6860194174757281,0.883495145631068,0.7281553398058253,0.7184466019417476,12.368932038834952,0.019417475728155338,0.009708737864077669
42,Brian Elliott,3318.1476014760146,2.3415867158671584,2.378228782287823,48.994464944649444,1.7881918819188192,1.9169741697416973,5.9945387453874535,6.658671586715867,26.218339483394836,26.243542435424356,0.8740959409594096,0.9464944649446494,14.546125461254613,10.625461254612546,10.862269372693728,13.839483394833948,2.246309963099631,27.428044280442805,6.767527675276753,2.2047970479704797,0.7841697416974169,0.8173985239852398,0.7400184501845019,0.7933579335793358,0.8745387453874539,0.7103321033210332,12.59409594095941,0.02214022140221402,0.01107011070110701
44,Cal Petersen,3446.2698412698414,2.6373015873015873,2.9206349206349205,52.285714285714285,1.9377777777777778,2.2222222222222223,6.2850793650793655,6.190476190476191,27.874920634920635,27.714285714285715,0.9885714285714285,0.7777777777777778,15.443015873015872,12.031746031746032,11.429206349206348,14.253968253968255,2.5325396825396824,27.80952380952381,8.507936507936508,2.3174603174603177,0.8266666666666667,1.0171428571428571,0.7938095238095237,1.1428571428571428,1.0634920634920635,0.7142857142857143,13.65079365079365,0.031746031746031744,0.015873015873015872
46,Calvin Petersen,3453.0697674418607,2.818837209302326,2.744186046511628,56.627906976744185,2.173720930232558,2.8372093023255816,7.2081395348837205,7.116279069767442,31.35186046511628,31.74418604651163,0.8448837209302326,1.069767441860465,17.73,13.0,12.666511627906976,17.069767441860463,2.687674418604651,33.093023255813954,7.5813953488372094,2.9767441860465116,0.9676744186046512,0.9209302325581395,0.93,0.9302325581395349,1.0465116279069768,0.7674418604651163,12.976744186046512,0.0,0.0
47,Calvin Pickard,3190.9146341463415,2.3784756097560975,2.573170731707317,49.701219512195124,1.8148780487804876,2.067073170731707,6.1084146341463414,6.121951219512195,26.357256097560978,26.621951219512194,0.8615853658536586,0.5365853658536586,14.787134146341465,11.621951219512194,10.918963414634147,13.878048780487806,2.2790243902439022,27.640243902439025,7.0426829268292686,2.207317073170732,0.7970731707317074,0.8650609756097561,0.7161585365853658,0.9146341463414634,1.0182926829268293,0.6402439024390244,12.810975609756097,0.036585365853658534,0.018292682926829267
48,Cam Talbot,3413.902298850575,2.6147509578544064,2.532567049808429,54.565134099616856,1.9784291187739464,2.2528735632183907,6.714099616858238,6.948275862068965,28.97090038314176,28.886973180076627,0.9514559386973179,0.7241379310344828,16.065574712643677,12.950191570881225,11.862662835249044,14.706896551724139,2.4956130268199233,30.266283524904214,7.461685823754789,2.4636015325670497,0.8745210727969349,0.904272030651341,0.8359578544061302,0.8908045977011494,0.8793103448275862,0.7624521072796935,14.373563218390805,0.05172413793103448,0.022988505747126436
49,Cam Ward,3459.4696132596687,2.642338858195212,2.585635359116022,54.049723756906076,2.007476979742173,2.3683241252302025,6.712044198895027,6.005524861878453,29.392504604051567,29.09208103130755,0.9593186003683241,0.9723756906077348,16.16966850828729,13.16390423572744,12.218600368324125,15.686924493554327,2.5409208103130756,30.56353591160221,7.895027624309392,2.3517495395948433,0.9047513812154697,0.9581399631675874,0.7794475138121547,0.856353591160221,0.9355432780847146,0.7937384898710865,13.239410681399631,0.05156537753222836,0.02578268876611418
50,Carey Price,3533.24739195231,2.5300894187779432,2.4664679582712368,55.67213114754098,1.9735767511177347,2.020864381520119,6.656900149031296,7.125186289120715,28.80734724292101,29.47988077496274,0.9473770491803278,1.0715350223546944,15.930715350223547,12.788375558867362,12.060357675111774,14.87183308494784,2.4358867362146053,30.48882265275708,7.409836065573771,2.3278688524590163,0.8492995529061103,0.9049627421758569,0.7757675111773472,0.8330849478390462,0.856929955290611,0.7764530551415797,15.445603576751118,0.07302533532041729,0.03427719821162444
51,Carter Hart,3380.70796460177,2.7182300884955755,2.7610619469026547,55.008849557522126,2.0201769911504424,2.47787610619469,6.71212389380531,7.185840707964601,29.178008849557525,29.287610619469028,0.9141592920353983,0.8141592920353983,15.868716814159292,12.31858407079646,11.863849557522125,14.553097345132743,2.617787610619469,29.327433628318584,8.057522123893806,2.752212389380531,0.8430530973451328,0.9856637168141594,0.8895575221238937,0.9469026548672567,1.0,0.8141592920353983,14.871681415929203,0.008849557522123894,0.004424778761061947
52,Carter Hutton,3219.621276595745,2.284127659574468,2.4680851063829787,48.99574468085106,1.8179148936170213,1.7574468085106383,5.978936170212766,6.297872340425532,26.27446808510638,26.714893617021275,0.8300851063829787,0.9191489361702128,14.806595744680852,11.719148936170212,10.969234042553191,13.659574468085106,2.197744680851064,28.029787234042555,6.897872340425532,1.974468085106383,0.8202553191489361,0.8327234042553191,0.6310212765957447,0.9276595744680851,0.9106382978723404,0.6297872340425532,12.093617021276597,0.06808510638297872,0.03404255319148936
53,Casey DeSmith,3290.3551912568305,2.6523497267759564,2.540983606557377,51.797814207650276,1.9577049180327868,2.7650273224043715,6.508579234972677,5.683060109289618,27.996721311475408,28.14207650273224,0.9555737704918033,0.726775956284153,15.248142076502731,12.262295081967213,11.341639344262296,14.726775956284152,2.542021857923497,28.07103825136612,7.770491803278689,2.797814207650273,0.8043715846994535,0.9581967213114754,0.889672131147541,0.8306010928961749,0.9453551912568307,0.7650273224043715,13.158469945355192,0.04371584699453552,0.02185792349726776
54,Cayden Primeau,3084.509090909091,2.7274545454545454,3.1636363636363636,53.63636363636363,1.992909090909091,2.690909090909091,6.745272727272727,6.236363636363636,28.378,27.30909090909091,0.8096363636363637,0.2,15.591636363636363,12.818181818181818,11.23,13.963636363636363,2.612909090909091,28.945454545454545,7.345454545454546,2.9454545454545453,0.8443636363636363,0.9229090909090909,0.9594545454545453,1.2363636363636363,1.1818181818181819,0.7454545454545455,14.4,0.07272727272727272,0.03636363636363636
56,Chad Johnson,3212.2708333333335,2.37375,2.4375,49.1875,1.8237500000000002,1.7395833333333333,5.990885416666667,6.557291666666667,26.454635416666665,26.338541666666668,0.8298437500000001,0.9739583333333334,14.970677083333333,11.494791666666666,10.948020833333333,13.885416666666666,2.2816666666666667,27.75,7.1875,2.03125,0.82171875,0.8689583333333334,0.6830729166666667,0.7135416666666666,0.9583333333333334,0.765625,12.21875,0.0,0.0
57,Charlie Lindgren,3426.657142857143,2.730714285714286,2.6357142857142857,56.27857142857143,1.9850714285714284,2.492857142857143,6.914071428571429,6.628571428571429,29.200214285714285,28.107142857142858,0.9489285714285713,0.4,15.952499999999999,13.15,11.708357142857144,15.371428571428572,2.6115,30.042857142857144,7.95,2.75,0.8739285714285714,0.9847142857142858,0.8720000000000001,1.0071428571428571,0.9428571428571428,0.6857142857142857,15.535714285714286,0.014285714285714285,0.007142857142857143
58,Chris Driedger,3306.439393939394,2.3646969696969697,2.272727272727273,48.31818181818182,1.8036363636363637,2.0757575757575757,6.077727272727273,6.393939393939394,26.530303030303035,26.757575757575758,0.9054545454545454,1.0303030303030303,14.861515151515151,11.606060606060606,10.972878787878788,13.712121212121213,2.2809090909090908,27.818181818181817,7.045454545454546,2.090909090909091,0.8151515151515152,0.8631818181818182,0.6868181818181818,0.7575757575757576,0.8636363636363636,0.6515151515151515,11.363636363636363,0.06060606060606061,0.030303030303030304
60,Chris Mason,3240.769230769231,2.3721428571428573,2.4395604395604398,49.510989010989015,1.8283516483516482,1.7472527472527473,5.944945054945055,5.565934065934066,26.376648351648353,26.247252747252748,0.839945054945055,0.7417582417582418,14.79445054945055,12.637362637362637,10.964340659340658,13.901098901098901,2.271923076923077,27.895604395604394,7.032967032967033,2.1538461538461537,0.8293956043956043,0.8392857142857143,0.7034615384615385,0.8296703296703297,0.8791208791208791,0.7307692307692307,12.428571428571429,0.02197802197802198,0.01098901098901099
61,Chris Osgood,3407.5625,2.4145,2.8625,44.4875,1.6945000000000001,1.475,5.548,5.425,25.270000000000003,25.8375,1.017125,1.1375,13.908000000000001,11.025,10.5685,13.3875,2.322,25.85,6.95,2.275,0.784,0.8385,0.792,1.0625,0.85,0.95,9.4125,0.15,0.0625
62,Christopher Gibson,2902.0,2.256875,2.6875,49.125,1.8168749999999998,0.9375,5.86,6.9375,26.468125,27.125,0.753125,0.9375,14.973125000000001,10.125,11.3675,15.3125,2.18375,28.5,7.0,1.625,0.835625,0.8731249999999999,0.55,1.1875,1.0,0.5,12.0,0.0,0.0
63,Collin Delia,3173.403846153846,2.7811538461538463,3.0961538461538463,52.42307692307692,2.0919230769230768,2.8076923076923075,6.5351923076923075,5.384615384615385,28.920192307692307,29.826923076923077,0.8201923076923077,0.9230769230769231,16.08980769230769,13.153846153846153,11.53557692307692,14.653846153846153,2.634230769230769,28.442307692307693,8.75,2.8461538461538463,0.8338461538461538,1.0701923076923077,0.8767307692307693,1.1153846153846154,1.0384615384615385,0.9423076923076923,12.384615384615385,0.038461538461538464,0.019230769230769232
64,Connor Hellebuyck,3492.607207207207,2.791207207207207,2.4846846846846846,56.01801801801802,2.098342342342342,2.682882882882883,7.064882882882882,6.291891891891892,30.21572972972973,30.225225225225227,0.9580000000000001,0.6774774774774774,16.767333333333333,13.94954954954955,12.329693693693693,15.920720720720722,2.658198198198198,31.396396396396398,7.879279279279279,2.8216216216216217,0.8931891891891891,0.9734774774774775,0.9245585585585585,0.7945945945945946,0.8774774774774775,0.8126126126126126,13.920720720720722,0.010810810810810811,0.005405405405405406
65,Connor Ingram,3398.5098039215686,2.94,2.9607843137254903,58.09803921568628,2.1608823529411763,2.9607843137254903,7.516372549019609,6.382352941176471,31.325882352941175,30.098039215686274,0.9064705882352943,0.29411764705882354,17.055882352941175,14.92156862745098,12.374313725490195,15.470588235294118,2.796470588235294,31.470588235294116,8.617647058823529,3.019607843137255,0.9227450980392158,1.0502941176470588,0.9668627450980393,1.2254901960784315,1.0098039215686274,0.7254901960784313,14.990196078431373,0.058823529411764705,0.029411764705882353
67,Corey Crawford,3465.5135135135133,2.4598336798336793,2.35966735966736,51.014553014553016,1.9358835758835757,2.029106029106029,6.294303534303534,6.097713097713098,27.626133056133057,28.638253638253637,0.9440748440748441,0.9854469854469855,15.351538461538462,11.948024948024948,11.321351351351352,14.945945945945946,2.3662785862785864,28.58835758835759,7.471933471933472,2.2162162162162162,0.8208108108108109,0.9023076923076923,0.7366943866943866,0.817047817047817,0.7941787941787942,0.7484407484407485,12.738045738045738,0.037422037422037424,0.02079002079002079
68,Cory Schneider,3402.621951219512,2.426292682926829,2.3073170731707315,49.79024390243902,1.8784146341463415,1.7707317073170732,6.204073170731707,6.748780487804878,27.523170731707317,28.085365853658537,0.8305121951219512,0.8560975609756097,15.240999999999998,11.673170731707318,11.410682926829269,14.58780487804878,2.336292682926829,28.29268292682927,7.675609756097561,2.1,0.8319756097560976,0.9267317073170731,0.6675121951219513,0.7878048780487805,0.8170731707317073,0.7024390243902439,11.721951219512196,0.00975609756097561,0.004878048780487805
69,Craig Anderson,3425.5879556259906,2.668177496038035,2.713153724247227,55.94611727416799,2.0915213946117275,2.1838351822503963,6.950332805071315,6.7781299524564185,30.376640253565768,31.106180665610143,0.893771790808241,0.884310618066561,17.044675118858954,13.606973058637085,12.6743264659271,16.142630744849445,2.573026941362916,32.30744849445325,7.6561014263074485,2.469096671949287,0.9192393026941362,0.9310459587955626,0.8179714738510301,0.8716323296354992,0.9445324881141046,0.8969889064976229,13.513470681458003,0.05705229793977813,0.028526148969889066
70,Cristobal Huet,3411.887640449438,2.1838202247191014,2.393258426966292,44.19101123595506,1.6701123595505616,1.4606741573033708,5.227191011235956,4.775280898876405,23.88325842696629,24.325842696629213,0.9751685393258426,0.8876404494382022,13.23123595505618,10.224719101123595,9.843258426966292,13.584269662921349,2.116067415730337,24.089887640449437,6.98876404494382,1.9101123595505618,0.7295505617977529,0.8552808988764046,0.5992134831460674,0.8089887640449438,0.9213483146067416,0.6629213483146067,11.202247191011235,0.06741573033707865,0.033707865168539325
72,Curtis Joseph,2507.1,2.054,2.5,37.4,1.3975,1.05,4.4345,2.95,20.649,19.15,0.752,0.7,11.3475,9.55,8.7055,12.05,1.9785,20.4,6.35,1.9,0.6005,0.7625,0.6905,0.75,0.9,0.85,8.75,0.0,0.0
73,Curtis McElhinney,3155.798353909465,2.4352263374485594,2.4979423868312756,48.74074074074074,1.8177366255144032,1.991769547325103,6.019794238683128,5.436213991769547,26.492263374485596,26.954732510288064,0.8485185185185186,0.9958847736625515,14.86888888888889,12.242798353909466,10.943292181069959,14.02880658436214,2.329917695473251,27.83539094650206,7.246913580246914,2.230452674897119,0.8246913580246914,0.8641152263374485,0.7464609053497941,0.8148148148148148,0.9382716049382716,0.7448559670781894,11.427983539094651,0.00823045267489712,0.00411522633744856
