gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-15,R,1,1,2,2,0,0,0,0,2,16,BOS,0,11:27
2025-03-11,R,0,1,1,-2,0,0,0,0,0,18,CAR,0,14:38
2025-03-08,H,0,0,0,-3,0,0,0,0,0,21,BOS,0,21:26
2025-03-06,H,1,1,2,2,0,0,0,0,3,27,BUF,0,24:47
2025-03-04,H,0,2,2,2,0,0,0,0,3,25,CBJ,0,19:31
2025-03-03,R,0,1,1,1,0,0,0,0,2,19,FLA,0,20:41
2025-03-01,R,0,0,0,1,0,0,0,0,0,16,WSH,0,12:56
2025-02-27,H,0,0,0,0,0,0,0,0,0,18,CGY,0,12:46
2025-02-25,H,0,0,0,0,0,0,0,0,1,13,EDM,0,11:03
2025-02-23,H,0,0,0,1,0,0,0,0,0,21,SEA,0,17:27
2025-02-09,R,0,0,0,0,0,0,0,0,2,23,MTL,4,17:30
2025-02-08,R,0,0,0,0,0,0,0,0,2,18,DET,0,17:48
2025-02-06,H,0,1,1,1,0,0,0,0,2,26,OTT,0,22:25
2025-02-04,H,0,0,0,0,0,0,0,0,3,21,OTT,0,19:56
2025-02-01,H,0,1,1,1,0,0,0,0,4,21,NYI,0,23:34
2025-01-30,H,0,0,0,0,0,0,0,0,0,24,LAK,0,24:46
2025-01-28,H,0,0,0,-2,0,0,0,0,2,23,CHI,0,23:35
2025-01-25,R,0,0,0,-2,0,0,0,0,1,17,DET,0,17:14
2025-01-24,R,0,1,1,-2,0,0,0,0,6,25,CHI,2,20:11
2025-01-21,R,0,0,0,-1,0,0,0,0,2,22,MTL,0,24:05
2025-01-20,R,1,1,2,0,0,0,0,0,2,26,TOR,0,23:21
2025-01-18,H,1,1,2,1,1,1,0,0,4,26,DET,0,18:05
2025-01-16,H,0,1,1,-1,0,0,0,0,2,24,ANA,0,21:04
2025-01-14,R,0,1,1,2,0,0,0,0,3,26,BOS,0,22:33
2025-01-12,R,0,0,0,0,0,0,0,0,0,23,PIT,2,19:11
2025-01-11,R,0,0,0,-1,0,0,0,0,2,29,NJD,0,21:43
2025-01-09,H,0,0,0,0,0,0,0,0,1,26,BOS,0,18:25
2025-01-07,H,0,2,2,1,0,0,0,0,0,27,CAR,0,19:15
2025-01-05,R,0,0,0,-1,0,0,0,0,2,25,ANA,0,21:21
2025-01-04,R,0,0,0,1,0,0,0,0,3,22,LAK,0,20:03
2025-01-02,R,0,0,0,0,0,0,0,0,1,20,SJS,0,20:13
2024-12-29,H,0,1,1,1,0,0,0,0,2,22,MTL,0,17:40
2024-12-28,H,0,0,0,1,0,0,0,0,1,21,NYR,0,19:07
2024-12-23,R,0,0,0,0,0,0,0,0,2,19,FLA,0,16:27
2024-12-22,H,0,2,2,0,0,0,0,0,1,23,FLA,0,20:53
2024-12-19,H,0,0,0,0,0,0,0,0,2,21,STL,0,17:44
2024-12-17,H,0,0,0,0,0,0,0,0,1,20,CBJ,0,16:18
2024-12-14,R,0,1,1,2,0,0,0,0,3,25,SEA,2,20:13
2024-12-12,R,0,1,1,3,0,0,0,0,2,28,CGY,0,23:38
2024-12-10,R,0,0,0,0,0,0,0,0,0,21,EDM,0,17:58
2024-12-08,R,0,0,0,-2,0,0,0,0,0,21,VAN,0,18:41
2024-12-05,H,0,0,0,1,0,0,0,0,2,15,SJS,0,14:40
2024-11-30,H,0,1,1,-1,0,0,0,0,1,18,TOR,0,12:53
2024-11-29,R,0,1,1,0,0,0,0,0,1,22,NSH,0,14:56
2024-11-27,H,0,0,0,0,0,0,0,0,2,16,WSH,0,13:06
2024-11-25,H,0,0,0,0,0,0,0,0,2,15,COL,0,14:18
2024-11-23,H,0,0,0,0,0,0,0,0,1,19,DAL,0,14:33
2024-11-19,R,0,2,2,1,0,0,0,0,3,20,PIT,0,18:07
2024-11-16,H,1,0,1,2,0,0,0,0,2,14,NJD,0,10:29
2024-11-14,H,0,1,1,1,0,0,0,0,1,14,WPG,0,11:50
2024-11-03,R,0,0,0,0,0,0,0,0,1,21,WPG,0,16:28
2024-10-30,R,0,0,0,1,0,0,0,0,0,24,COL,0,18:45
2024-10-21,R,0,0,0,-3,0,0,0,0,1,21,TOR,2,15:45
2024-10-19,R,0,0,0,-2,0,0,0,0,3,21,OTT,0,16:21
2024-10-17,H,0,0,0,0,0,0,0,0,0,19,VGK,0,18:20
2024-10-15,H,0,1,1,2,0,0,0,0,1,26,VAN,0,20:48
2024-10-11,R,0,0,0,-1,0,0,0,0,0,16,CAR,0,10:56
