gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-14,H,0,0,0,0,0,0,0,0,2,24,NSH,0,19:02
2025-03-12,R,0,0,0,-2,0,0,0,0,0,26,UTA,2,20:02
2025-03-11,H,0,0,0,-2,0,0,0,0,1,26,WSH,0,21:23
2025-03-09,H,0,0,0,0,0,0,0,0,3,24,NYI,0,19:08
2025-03-07,H,0,0,0,-1,0,0,0,0,1,27,STL,0,20:55
2025-02-23,R,1,0,1,1,0,0,0,0,4,22,DET,0,17:08
2025-02-22,R,0,0,0,1,0,0,0,0,1,21,BOS,0,17:30
2025-02-08,R,0,0,0,0,0,0,0,0,1,20,LAK,0,14:53
2025-02-04,H,0,1,1,0,0,0,0,0,1,24,DAL,0,18:35
2025-02-02,H,0,0,0,1,0,0,0,0,1,24,MTL,0,16:16
2025-01-21,H,0,0,0,-2,0,0,0,0,0,16,FLA,0,14:26
2025-01-18,R,0,0,0,-1,0,0,0,0,1,22,FLA,0,18:01
2025-01-16,R,0,0,0,0,0,0,0,0,1,22,TBL,0,15:30
2025-01-12,R,0,0,0,2,0,0,0,0,1,21,CAR,0,16:32
2025-01-05,H,0,0,0,1,0,0,0,0,2,21,TBL,0,17:24
2025-01-03,R,0,0,0,0,0,0,0,0,0,17,EDM,2,13:53
2024-12-28,H,0,0,0,-2,0,0,0,0,0,19,PHI,0,20:10
2024-12-23,R,0,0,0,-2,0,0,0,0,3,20,VGK,0,18:52
2024-12-22,R,0,2,2,-1,0,0,0,0,4,25,UTA,0,21:24
2024-12-20,H,0,0,0,1,0,0,0,0,0,25,COL,0,20:08
2024-12-18,H,0,0,0,0,0,0,0,0,1,24,WPG,2,20:52
2024-12-14,R,0,0,0,1,0,0,0,0,2,22,CBJ,0,18:23
2024-12-11,R,0,0,0,0,0,0,0,0,4,19,OTT,0,18:03
2024-12-09,R,0,0,0,1,0,0,0,0,3,27,MTL,0,20:28
2024-12-06,H,0,0,0,0,0,0,0,0,3,19,MIN,0,18:18
2024-12-04,H,0,0,0,0,0,0,0,0,3,20,VGK,0,20:15
2024-12-01,H,0,0,0,2,0,0,0,0,3,28,OTT,0,22:22
2024-11-29,H,0,0,0,0,0,0,0,0,2,20,LAK,0,20:40
2024-11-27,R,0,0,0,0,0,0,0,0,3,19,SEA,0,14:25
2024-11-25,H,0,1,1,0,0,0,0,0,2,21,SEA,2,19:14
2024-11-22,H,0,1,1,0,0,0,0,0,1,24,BUF,0,21:08
2024-11-19,R,0,0,0,-1,0,0,0,0,2,22,CHI,0,19:15
2024-11-18,R,1,0,1,2,0,0,0,0,3,22,DAL,2,18:31
2024-11-15,H,1,2,3,1,0,0,0,0,2,22,DET,2,22:27
2024-11-13,H,0,0,0,0,0,0,0,0,2,23,VGK,0,19:06
2024-11-10,H,0,0,0,0,0,0,0,0,2,19,CBJ,0,17:52
2024-11-08,H,0,0,0,-2,0,0,0,0,2,22,MIN,0,23:30
2024-11-05,H,1,0,1,-1,1,1,0,0,5,23,VAN,0,19:53
2024-11-03,H,0,0,0,1,0,0,0,0,3,21,CHI,0,22:01
2024-10-31,R,0,0,0,1,0,0,0,0,0,23,PIT,0,19:19
2024-10-29,R,0,1,1,0,0,0,0,0,0,22,NYI,0,20:38
2024-10-27,R,0,0,0,-1,0,0,0,0,3,25,NJD,0,22:01
2024-10-26,R,1,0,1,-1,0,0,0,0,6,21,NYR,0,21:02
2024-10-22,H,0,0,0,0,0,0,0,0,3,27,SJS,0,21:42
2024-10-20,H,0,0,0,0,0,0,0,0,0,24,LAK,0,17:44
2024-10-18,R,0,1,1,1,0,0,0,0,1,21,COL,2,17:07
2024-10-16,H,0,0,0,1,0,0,0,0,3,22,UTA,0,19:25
2024-10-12,R,0,0,0,0,0,0,0,0,4,16,SJS,0,13:43
