gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2014-11-10,R,0,0,0,-2,0,0,0,0,1,24,BOS,0,18:02
2014-11-07,R,0,1,1,0,0,0,0,0,0,22,DET,4,15:09
2014-11-06,R,0,0,0,0,0,0,0,0,1,24,STL,0,17:34
2014-11-04,H,0,0,0,0,0,0,0,0,0,23,STL,0,17:15
2014-11-01,H,0,1,1,0,0,0,0,0,1,25,CBJ,0,17:45
2014-10-30,H,0,0,0,-1,0,0,0,0,0,14,WPG,0,12:59
2014-10-28,R,0,0,0,1,0,0,0,0,1,24,PIT,2,18:56
2014-10-25,R,0,0,0,0,0,0,0,0,2,27,OTT,4,16:11
2014-10-24,H,0,0,0,0,0,0,0,0,1,28,DAL,5,19:01
2014-10-21,H,0,0,0,-1,0,0,0,0,2,30,NYR,0,20:56
2014-10-18,H,0,0,0,-1,0,0,0,0,0,20,SJS,0,17:17
2014-10-16,R,0,0,0,-1,0,0,0,0,1,24,WSH,0,20:27
2014-10-14,R,0,0,0,-1,0,0,0,0,2,29,TBL,0,24:55
2014-10-11,R,0,0,0,0,0,0,0,0,0,22,FLA,5,19:54
2014-10-09,R,0,0,0,1,0,0,0,0,1,25,PHI,0,21:11
