gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2015-04-11,R,0,0,0,-3,0,0,0,0,0,27,VAN,0,17:53
2015-04-09,H,0,0,0,-1,0,0,0,0,2,28,SJS,0,17:15
2015-04-07,H,0,0,0,2,0,0,0,0,0,20,LAK,7,13:12
2015-04-04,H,0,0,0,0,0,0,0,0,0,26,CGY,2,15:55
2015-04-02,R,0,0,0,-3,0,0,0,0,1,22,LAK,0,17:43
2015-04-01,R,0,0,0,0,0,0,0,0,1,24,ANA,0,16:23
2015-03-30,R,0,0,0,0,0,0,0,0,0,19,COL,0,16:48
2015-03-27,H,0,0,0,1,0,0,0,0,1,22,DAL,0,16:16
2015-03-25,H,0,0,0,2,0,0,0,0,2,24,COL,0,16:54
2015-03-16,H,0,1,1,0,0,0,0,0,0,16,TOR,2,10:38
2015-03-13,R,0,0,0,-1,0,0,0,0,4,20,CBJ,2,13:24
2015-03-12,R,0,0,0,0,0,0,0,0,0,23,PIT,0,15:10
2015-03-08,R,0,0,0,1,0,0,0,0,1,20,CAR,0,13:13
2015-02-20,H,0,0,0,0,0,0,0,0,1,24,MIN,0,17:16
2015-02-16,R,0,0,0,-1,0,0,0,0,0,22,WPG,4,16:07
2015-02-04,H,0,0,0,-1,0,0,0,0,2,21,PIT,0,17:00
2015-02-02,R,0,0,0,-1,0,0,0,0,0,25,SJS,0,15:32
2015-01-31,R,0,0,0,0,0,0,0,0,0,24,CGY,5,15:28
2014-12-31,R,0,0,0,0,0,0,0,0,0,8,CGY,17,4:11
2014-12-14,H,0,0,0,0,0,0,0,0,1,24,NYR,0,15:39
2014-12-09,R,0,0,0,-1,0,0,0,0,0,12,SJS,0,10:33
2014-12-07,H,0,0,0,0,0,0,0,0,2,14,SJS,7,7:55
2014-11-27,R,0,0,0,0,0,0,0,0,0,17,NSH,2,12:42
2014-11-22,H,0,0,0,-1,0,0,0,0,0,24,CHI,4,12:50
2014-11-19,H,0,0,0,0,0,0,0,0,0,17,VAN,0,11:45
2014-11-16,H,0,0,0,0,0,0,0,0,2,21,ARI,0,12:47
2014-11-13,H,0,0,0,-1,0,0,0,0,1,21,OTT,10,14:19
2014-11-11,R,0,0,0,1,0,0,0,0,1,21,NSH,0,13:25
2014-11-09,R,0,0,0,0,0,0,0,0,0,21,NYR,0,13:19
2014-11-07,R,0,0,0,3,0,0,0,0,1,20,BUF,7,15:54
2014-11-06,R,0,0,0,1,0,0,0,0,2,22,BOS,2,15:59
