gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-04,H,0,0,0,-1,0,0,0,0,2,22,PIT,0,15:05
2025-02-28,H,0,2,2,1,0,0,0,0,0,20,MIN,0,12:52
2025-02-26,H,0,0,0,0,0,0,0,0,0,24,NJD,0,16:36
2025-02-23,R,0,0,0,0,0,0,0,0,0,20,STL,0,13:31
2025-02-06,R,0,0,0,-1,0,0,0,0,0,21,CGY,0,13:27
2024-11-27,H,0,0,0,0,0,0,0,0,0,16,VGK,0,13:43
2024-11-23,R,1,1,2,2,0,0,0,0,2,20,FLA,0,14:40
2024-11-21,R,0,0,0,0,0,0,0,0,0,21,WSH,2,13:55
2024-11-18,R,0,0,0,0,0,0,0,0,0,17,PHI,0,10:26
2024-11-02,R,0,0,0,0,0,0,0,0,0,7,NSH,0,4:27
2024-10-30,H,0,0,0,-2,0,0,0,0,0,10,TBL,0,5:31
2024-10-16,H,0,0,0,-1,0,0,0,0,0,25,BOS,2,17:35
2024-10-14,H,0,0,0,-1,0,0,0,0,0,24,NYI,0,17:03
