gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-15,H,0,0,0,-1,0,0,0,0,1,16,STL,0,14:00
2025-03-13,H,0,0,0,-1,0,0,0,0,0,16,NYR,0,11:27
2025-03-11,H,0,0,0,-1,0,0,0,0,0,18,COL,0,14:26
2025-03-09,H,0,0,0,0,0,0,0,0,0,15,PIT,0,12:13
2025-03-07,R,0,0,0,-1,0,0,0,0,2,17,VAN,0,13:38
2025-03-04,R,0,0,0,-1,0,0,0,0,0,18,SEA,0,13:32
2025-03-02,H,0,0,0,0,0,0,0,0,0,16,BOS,0,13:25
2025-02-28,R,0,0,0,0,0,0,0,0,1,18,COL,0,12:18
2025-02-22,R,0,0,0,0,0,0,0,0,1,16,DET,0,10:17
2025-02-08,H,0,0,0,1,0,0,0,0,2,15,NYI,0,13:21
2025-02-04,R,0,0,0,-1,0,0,0,0,0,18,BOS,0,14:13
2025-02-01,R,0,0,0,-1,0,0,0,0,0,20,OTT,0,18:03
2025-01-30,R,0,0,0,2,0,0,0,0,1,18,MTL,0,17:24
2025-01-29,R,0,0,0,1,0,0,0,0,0,20,TOR,0,17:03
2025-01-26,R,0,0,0,-1,0,0,0,0,2,22,CHI,0,15:08
2025-01-25,H,0,0,0,2,0,0,0,0,0,20,CGY,0,15:04
2025-01-23,H,0,0,0,-2,0,0,0,0,2,19,UTA,0,17:29
2025-01-20,R,0,0,0,0,0,0,0,0,0,23,COL,0,16:45
2025-01-18,R,0,0,0,0,0,0,0,0,2,19,NSH,0,14:19
2025-01-15,H,0,0,0,0,0,0,0,0,0,23,EDM,0,21:20
2025-01-12,R,0,0,0,1,0,0,0,0,0,22,VGK,0,21:22
2025-01-11,R,0,0,0,1,0,0,0,0,1,22,SJS,0,18:55
2025-01-09,H,0,0,0,-2,0,0,0,0,2,21,COL,2,19:04
2025-01-07,H,1,0,1,-1,0,0,0,0,1,23,STL,2,19:11
2025-01-04,R,0,0,0,1,0,0,0,0,0,19,CAR,0,11:14
2025-01-02,R,0,0,0,0,0,0,0,0,1,16,WSH,0,13:03
2024-12-31,H,0,0,0,1,0,0,0,0,0,20,NSH,2,15:51
2024-12-29,H,0,0,0,0,0,0,0,0,0,17,OTT,0,12:48
2024-12-27,R,0,0,0,0,0,0,0,0,0,17,DAL,0,12:46
2024-12-23,H,0,0,0,0,0,0,0,0,0,15,CHI,0,12:40
2024-12-21,R,0,0,0,0,0,0,0,0,0,17,WPG,2,14:50
2024-12-18,H,0,0,0,-2,0,0,0,0,0,17,FLA,0,12:23
2024-12-15,H,0,0,0,1,0,0,0,0,0,10,VGK,0,7:33
2024-12-14,H,0,1,1,0,0,0,0,0,1,20,PHI,2,13:37
2024-12-12,H,0,0,0,-1,0,0,0,0,2,22,EDM,0,19:24
2024-12-10,R,0,0,0,0,0,0,0,0,1,19,UTA,0,14:55
2024-12-07,R,0,1,1,1,0,0,0,0,1,19,LAK,0,14:10
2024-12-06,R,0,0,0,-1,0,0,0,0,1,18,ANA,0,14:31
2024-12-03,H,0,0,0,-1,0,0,0,0,0,17,VAN,2,13:46
2024-11-30,H,0,0,0,0,0,0,0,0,0,18,NSH,0,11:57
2024-11-29,H,0,0,0,0,0,0,0,0,2,17,CHI,0,16:00
2024-11-27,R,0,0,0,0,0,0,0,0,2,19,BUF,2,16:05
2024-11-23,R,0,0,0,0,0,0,0,0,0,16,CGY,0,13:05
2024-11-16,H,0,0,0,0,0,0,0,0,1,16,DAL,0,16:00
2024-11-14,H,0,0,0,0,0,0,0,0,2,16,MTL,0,13:54
2024-11-10,R,0,0,0,0,0,0,0,0,2,15,CHI,0,11:38
2024-11-05,H,0,0,0,-1,0,0,0,0,1,18,LAK,0,14:33
2024-10-29,R,0,0,0,0,0,0,0,0,0,15,PIT,2,12:17
2024-10-26,R,0,0,0,0,0,0,0,0,0,14,PHI,0,12:50
2024-10-24,R,0,0,0,0,0,0,0,0,0,14,TBL,0,10:51
2024-10-22,R,0,0,0,-1,0,0,0,0,0,18,FLA,0,15:37
2024-10-19,R,0,1,1,1,0,0,0,0,1,16,CBJ,0,13:17
2024-10-15,R,0,0,0,-1,0,0,0,0,0,14,STL,0,12:13
2024-10-13,R,0,0,0,0,0,0,0,0,1,15,WPG,0,13:16
2024-10-12,H,0,0,0,1,0,0,0,0,1,17,SEA,0,13:49
2024-10-10,H,0,0,0,0,0,0,0,0,0,19,CBJ,0,12:55
