gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2022-04-15,R,0,0,0,0,0,0,0,0,0,17,MTL,0,15:26
2022-04-14,R,0,0,0,1,0,0,0,0,2,19,PIT,0,12:44
2022-04-12,H,0,0,0,-1,0,0,0,0,1,18,PIT,0,13:16
2022-04-09,R,1,0,1,-1,0,0,0,0,3,20,STL,0,15:53
2022-04-08,R,0,0,0,0,0,0,0,0,0,12,CAR,0,10:32
2022-04-05,R,0,0,0,-1,0,0,0,0,0,19,DAL,2,11:57
2022-04-03,R,0,0,0,1,0,0,0,0,6,20,NJD,0,13:30
2022-04-01,R,0,0,0,1,0,0,0,0,0,17,NYR,2,11:48
2022-03-31,H,0,0,0,0,0,0,0,0,3,24,CBJ,0,16:51
2022-03-29,R,0,0,0,0,0,0,0,0,0,15,CBJ,0,11:57
2022-03-27,H,0,0,0,-1,0,0,0,0,0,22,TBL,0,16:46
2021-12-02,H,0,0,0,0,0,0,0,0,1,24,SJS,0,15:57
2021-11-26,H,0,0,0,0,0,0,0,0,1,22,PIT,0,14:15
2021-11-24,H,0,0,0,1,0,0,0,0,2,21,NYR,0,17:46
2021-11-21,H,0,0,0,-1,0,0,0,0,2,20,TOR,0,14:38
2021-11-20,H,0,0,0,0,0,0,0,0,1,19,CGY,0,13:43
