gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2019-12-08,H,0,0,0,-1,0,0,0,0,2,19,BUF,2,14:13
2019-12-06,H,0,0,0,0,0,0,0,0,1,18,LAK,0,12:20
2019-12-04,H,0,0,0,0,0,0,0,0,2,19,OTT,0,15:17
2019-11-10,R,0,0,0,-1,0,0,0,0,3,22,ANA,0,19:28
2019-11-08,H,0,2,2,2,0,0,0,0,0,18,NJD,0,15:02
2019-11-04,H,0,0,0,-1,0,0,0,0,0,11,ARI,0,10:08
2019-11-02,R,0,0,0,0,0,0,0,0,1,17,PIT,0,15:38
2019-10-30,R,0,0,0,1,0,0,0,0,1,17,CBJ,0,16:40
2019-10-14,R,0,0,0,-1,0,0,0,0,1,20,CHI,0,15:30
2019-10-12,R,0,0,0,0,0,0,0,0,1,26,NYR,0,17:43
2019-10-10,R,0,0,0,-1,0,0,0,0,3,20,NJD,0,16:45
2019-10-08,R,0,0,0,2,0,0,0,0,0,17,NYI,0,15:31
2019-10-05,H,0,0,0,-1,0,0,0,0,2,20,LAK,0,14:49
