gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2015-03-05,R,0,0,0,0,0,0,0,0,0,7,LAK,0,5:02
2015-02-16,R,0,0,0,0,0,0,0,0,1,16,DET,0,12:50
2015-02-14,H,0,0,0,-1,0,0,0,0,1,23,TOR,0,17:44
2015-02-01,H,0,0,0,0,0,0,0,0,0,20,ARI,0,12:53
2015-01-17,H,0,0,0,1,0,0,0,0,0,19,NYI,0,13:02
2014-12-06,R,0,0,0,0,0,0,0,0,0,3,DAL,0,1:33
2014-12-05,R,0,0,0,-1,0,0,0,0,0,16,CHI,0,10:55
2014-12-01,R,0,0,0,-1,0,0,0,0,0,12,COL,0,7:49
2014-11-29,H,0,0,0,0,0,0,0,0,0,20,BUF,0,16:39
2014-11-28,R,0,0,0,0,0,0,0,0,0,21,BUF,0,17:08
2014-11-23,R,0,0,0,0,0,0,0,0,0,15,NYR,0,14:26
2014-11-22,R,0,0,0,0,0,0,0,0,0,18,BOS,0,12:50
2014-11-20,H,0,1,1,1,0,0,0,0,0,15,STL,0,13:03
2014-11-16,R,0,0,0,1,0,0,0,0,0,17,DET,0,12:17
2014-11-15,H,0,0,0,0,0,0,0,0,0,19,PHI,0,15:10
2014-11-13,H,0,1,1,2,0,0,0,0,2,24,BOS,0,14:01
2014-11-11,H,0,1,1,1,0,0,0,0,0,25,WPG,2,16:00
2014-11-08,H,0,0,0,3,0,0,0,0,1,23,MIN,0,18:53
2014-11-04,H,0,0,0,-1,0,0,0,0,0,22,CHI,2,18:45
2014-11-02,H,0,0,0,0,0,0,0,0,0,21,CGY,2,17:19
2014-10-30,R,0,0,0,-1,0,0,0,0,0,20,VAN,0,14:08
2014-10-28,R,0,0,0,-1,0,0,0,0,0,22,CGY,0,21:05
2014-10-27,R,0,0,0,-1,0,0,0,0,0,18,EDM,0,14:51
2014-10-25,H,0,0,0,0,0,0,0,0,0,20,NYR,0,13:52
2014-10-21,H,0,0,0,0,0,0,0,0,0,20,DET,0,12:13
2014-10-18,H,0,0,0,1,0,0,0,0,0,22,COL,0,15:54
2014-10-16,H,0,0,0,0,0,0,0,0,1,22,BOS,0,16:35
2014-10-13,R,0,1,1,-1,0,0,0,0,1,20,TBL,0,14:05
2014-10-11,R,0,0,0,-1,0,0,0,0,1,23,PHI,0,17:41
2014-10-09,R,0,0,0,-1,0,0,0,0,0,24,WSH,0,17:02
2014-10-08,R,0,0,0,0,0,0,0,0,0,21,TOR,0,13:20
