gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2017-04-09,H,0,0,0,1,0,0,0,0,2,20,NJD,0,15:41
2017-04-08,H,0,0,0,0,0,0,0,0,2,21,MTL,0,18:19
2017-04-04,R,0,0,0,-1,0,0,0,0,1,24,OTT,0,17:26
2017-04-03,H,0,0,0,0,0,0,0,0,1,21,OTT,0,17:38
2017-04-01,H,0,0,0,0,0,0,0,0,0,14,TOR,0,12:08
2017-03-30,R,0,0,0,2,0,0,0,0,3,23,TBL,0,17:10
2017-03-28,R,0,0,0,0,0,0,0,0,1,21,CAR,2,15:40
2017-03-27,R,0,0,0,1,0,0,0,0,2,22,CAR,0,18:51
2017-03-26,H,0,0,0,1,0,0,0,0,1,20,MIN,0,17:51
2017-03-24,H,0,0,0,0,0,0,0,0,1,15,TBL,0,12:41
2017-03-21,R,0,0,0,0,0,0,0,0,0,17,MTL,0,15:05
2017-03-20,H,0,0,0,0,0,0,0,0,1,19,BUF,0,15:04
2017-03-18,H,0,0,0,1,0,0,0,0,1,22,COL,0,18:04
2017-03-16,R,0,0,0,0,0,0,0,0,0,19,ARI,0,15:18
2017-03-15,R,0,0,0,-1,0,0,0,0,0,19,COL,0,16:34
2017-03-12,H,0,0,0,-1,0,0,0,0,1,21,NYR,0,15:46
2017-03-10,H,0,0,0,0,0,0,0,0,1,19,CHI,0,14:10
2017-03-08,R,0,0,0,-1,0,0,0,0,0,23,BOS,0,16:09
2017-03-07,R,0,0,0,0,0,0,0,0,0,19,TOR,0,15:44
