gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2017-04-09,H,0,0,0,-1,0,0,0,0,1,25,CAR,0,18:00
2017-04-08,H,0,0,0,2,0,0,0,0,0,22,CBJ,0,17:04
2017-04-04,R,0,0,0,0,0,0,0,0,1,25,NJD,0,17:31
2017-04-02,R,0,0,0,0,0,0,0,0,0,22,NYR,0,15:20
2017-03-25,R,0,0,0,0,0,0,0,0,0,19,CBJ,2,10:18
2017-03-23,R,0,0,0,1,0,0,0,0,1,24,MIN,0,14:54
2017-03-21,R,0,0,0,0,0,0,0,0,2,24,WPG,2,16:16
2017-03-19,H,0,0,0,0,0,0,0,0,3,21,CAR,0,14:26
2017-03-16,R,0,0,0,-1,0,0,0,0,0,25,NJD,0,16:41
2017-03-15,H,0,0,0,1,0,0,0,0,1,19,PIT,0,12:40
2017-03-13,H,0,0,0,0,0,0,0,0,0,18,CBJ,0,10:35
2017-03-02,H,0,0,0,0,0,0,0,0,1,19,FLA,0,12:53
2017-02-06,H,0,0,0,-1,0,0,0,0,1,19,STL,0,13:04
2017-02-04,H,0,0,0,0,0,0,0,0,0,20,LAK,0,14:00
2017-02-02,H,0,0,0,1,0,0,0,0,1,19,MTL,0,13:36
2017-01-12,H,0,0,0,-2,0,0,0,0,1,22,VAN,0,16:12
2017-01-07,H,0,1,1,0,0,0,0,0,2,22,TBL,0,12:23
2016-12-30,R,0,0,0,0,0,0,0,0,0,23,SJS,2,16:02
2016-12-28,R,0,0,0,1,0,0,0,0,1,24,STL,2,14:09
2016-11-11,R,0,0,0,-1,0,0,0,0,3,29,TOR,0,17:17
2016-11-03,R,0,0,0,0,0,0,0,0,2,21,NYI,2,13:18
2016-10-29,H,0,0,0,-1,0,0,0,0,1,22,PIT,0,16:35
2016-10-24,R,0,0,0,0,0,0,0,0,1,22,MTL,0,16:04
2016-10-22,H,0,1,1,-1,0,0,0,0,1,26,CAR,0,19:44
2016-10-20,H,0,0,0,0,0,0,0,0,1,24,ANA,0,16:12
2016-10-18,R,0,1,1,1,0,0,0,0,0,27,CHI,0,15:55
2016-10-15,R,0,1,1,1,0,0,0,0,0,26,ARI,0,17:45
2016-10-14,R,0,0,0,1,0,0,0,0,0,27,LAK,0,18:13
