gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-15,H,0,0,0,-2,0,0,0,0,0,22,WSH,0,16:03
2025-03-13,H,0,0,0,0,0,0,0,0,1,22,CHI,0,17:13
2025-03-11,H,0,0,0,0,0,0,0,0,1,20,NSH,0,13:44
2025-03-08,H,0,0,0,-2,0,0,0,0,1,23,NYI,0,15:54
2025-03-06,R,0,0,0,-1,0,0,0,0,0,20,COL,0,15:48
2025-03-04,R,0,0,0,1,0,0,0,0,0,17,BUF,0,13:28
2025-03-03,R,0,0,0,1,0,0,0,0,0,19,TOR,0,14:12
2025-03-01,R,0,0,0,-1,0,0,0,0,0,18,OTT,0,17:16
2025-02-27,R,0,0,0,-1,0,0,0,0,0,22,MTL,0,18:36
2025-02-24,R,0,0,0,-1,0,0,0,0,0,21,WPG,0,17:03
2025-01-30,R,0,0,0,-1,0,0,0,0,0,20,SEA,0,18:17
2025-01-25,H,0,0,0,-3,0,0,0,0,1,20,FLA,0,15:00
2025-01-18,R,0,0,0,1,0,0,0,0,0,18,NYI,0,13:05
2025-01-16,R,0,0,0,-1,0,0,0,0,1,18,CBJ,0,14:49
2025-01-14,R,0,1,1,1,0,0,0,0,1,22,DET,0,17:49
2025-01-04,H,0,0,0,0,0,0,0,0,1,17,NJD,0,12:41
2025-01-02,H,0,1,1,1,0,0,0,0,1,20,TBL,0,11:56
