gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2009-04-11,H,0,0,0,2,0,0,0,0,0,18,SJS,0,14:36
2009-04-09,R,0,0,0,0,0,0,0,0,0,21,VAN,2,15:31
2009-04-07,R,0,0,0,-1,0,0,0,0,1,21,EDM,0,17:43
2009-04-06,R,0,0,0,1,0,0,0,0,0,23,CGY,0,17:08
2009-04-04,H,0,0,0,0,0,0,0,0,1,21,PHX,14,16:04
2009-04-02,R,0,0,0,1,0,0,0,0,0,19,PHX,0,13:58
2009-03-31,H,0,0,0,-1,0,0,0,0,0,18,DAL,0,14:03
2009-03-19,R,0,0,0,0,0,0,0,0,1,18,BOS,0,14:13
2009-03-16,H,0,0,0,0,0,0,0,0,1,22,NSH,0,13:31
2009-03-14,R,0,0,0,0,0,0,0,0,0,20,SJS,0,18:16
2009-03-13,R,0,0,0,0,0,0,0,0,0,16,VAN,2,10:20
2009-03-09,H,1,0,1,-1,0,0,0,0,2,18,VAN,4,15:39
2009-03-07,H,0,0,0,0,0,0,0,0,1,20,MIN,2,15:57
2009-03-05,H,0,0,0,-2,0,0,0,0,0,15,DAL,2,11:29
2009-03-03,R,0,0,0,-2,0,0,0,0,0,19,CBJ,2,12:22
2009-03-01,R,0,0,0,0,0,0,0,0,0,19,CHI,2,14:11
2009-02-27,R,0,0,0,0,0,0,0,0,1,19,DET,0,14:25
2009-02-25,R,0,0,0,0,0,0,0,0,1,19,PHI,0,13:49
2009-02-19,R,0,0,0,0,0,0,0,0,1,19,SJS,4,16:08
2009-02-18,R,0,0,0,0,0,0,0,0,0,18,ANA,0,12:24
2009-02-16,H,1,0,1,2,0,0,0,0,1,16,ATL,2,10:28
2009-02-14,H,0,0,0,-1,0,0,0,0,1,17,EDM,0,12:32
2009-01-31,R,0,0,0,0,0,0,0,0,0,10,MTL,15,5:08
2009-01-21,R,0,0,0,0,0,0,0,0,0,23,COL,0,16:05
2009-01-17,R,0,0,0,0,0,0,0,0,0,10,DAL,0,8:43
2009-01-15,H,0,0,0,-2,0,0,0,0,0,19,DET,2,13:26
2009-01-12,H,0,0,0,-1,0,0,0,0,0,22,TBL,0,16:02
2009-01-10,H,0,0,0,-1,0,0,0,0,2,20,NJD,0,16:21
2009-01-08,H,0,0,0,0,0,0,0,0,0,20,ANA,0,13:49
2009-01-06,R,0,0,0,0,0,0,0,0,0,20,ANA,0,13:25
2009-01-03,H,0,0,0,0,0,0,0,0,0,19,PHI,0,13:51
2008-12-29,H,0,0,0,0,0,0,0,0,1,18,CBJ,0,14:40
2008-12-27,R,0,0,0,0,0,0,0,0,1,21,PHX,0,14:35
2008-12-26,H,0,0,0,0,0,0,0,0,0,20,PHX,2,13:41
2008-12-23,R,0,0,0,1,0,0,0,0,0,23,CBJ,0,16:48
2008-12-20,R,0,0,0,1,0,0,0,0,0,20,DET,0,15:59
2008-12-19,R,0,0,0,0,0,0,0,0,2,23,BUF,4,14:49
2008-12-17,H,0,0,0,0,0,0,0,0,1,15,NYR,0,11:25
2008-12-15,H,0,0,0,0,0,0,0,0,0,14,SJS,0,11:59
2008-12-13,H,0,0,0,0,0,0,0,0,2,21,MIN,2,15:48
2008-12-11,H,0,0,0,0,0,0,0,0,0,22,STL,2,17:03
2008-12-09,R,0,0,0,-1,0,0,0,0,0,22,COL,2,17:30
2008-12-06,H,0,0,0,1,0,0,0,0,0,19,CBJ,2,12:59
2008-12-05,H,0,0,0,-1,0,0,0,0,1,21,EDM,0,14:15
2008-11-29,H,0,0,0,2,0,0,0,0,0,19,CHI,0,13:38
2008-11-25,R,0,0,0,-2,0,0,0,0,0,27,CGY,2,19:01
2008-11-22,H,0,0,0,0,0,0,0,0,0,18,COL,0,12:37
2008-11-20,H,0,1,1,1,0,0,0,0,2,20,WSH,0,16:18
2008-11-16,R,0,0,0,0,0,0,0,0,1,15,ANA,0,13:36
2008-11-15,H,0,0,0,0,0,0,0,0,1,23,NSH,2,16:00
2008-11-13,R,0,0,0,0,0,0,0,0,1,16,DAL,2,11:48
2008-11-11,H,0,0,0,-1,0,0,0,0,1,20,DAL,2,15:38
2008-11-08,H,0,1,1,1,0,0,0,0,0,23,STL,0,14:46
2008-11-06,H,0,0,0,1,0,0,0,0,0,22,FLA,5,17:04
2008-11-04,H,0,0,0,-1,0,0,0,0,1,22,ANA,0,14:34
2008-11-01,H,0,0,0,0,0,0,0,0,1,17,CGY,0,13:38
2008-10-30,H,0,0,0,0,0,0,0,0,0,19,VAN,0,16:17
2008-10-27,H,0,0,0,-2,0,0,0,0,1,22,DET,0,16:06
2008-10-25,R,0,0,0,-1,0,0,0,0,0,18,NSH,2,12:18
2008-10-24,R,0,0,0,1,0,0,0,0,1,22,STL,0,18:31
2008-10-20,H,0,0,0,-2,0,0,0,0,0,18,COL,0,12:00
2008-10-17,H,0,0,0,-1,0,0,0,0,1,24,CAR,2,16:57
2008-10-14,H,0,0,0,-1,0,0,0,0,3,25,ANA,4,15:56
2008-10-12,H,0,0,0,-1,0,0,0,0,0,20,SJS,2,16:45
2008-10-11,R,0,0,0,0,0,0,0,0,0,20,SJS,0,18:05
