gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-05,H,0,0,0,0,0,0,0,0,0,9,STL,0,5:38
2025-03-03,R,0,0,0,-2,0,0,0,0,0,12,CHI,0,7:10
2025-03-01,R,0,0,0,-2,0,0,0,0,0,17,STL,2,11:58
2025-02-28,R,0,0,0,0,0,0,0,0,0,18,DAL,0,13:58
2025-02-26,H,0,1,1,1,0,0,0,0,0,15,VAN,0,11:17
2025-02-24,H,0,0,0,-1,0,0,0,0,1,14,VGK,0,12:42
2025-02-22,H,0,0,0,1,0,0,0,0,1,15,UTA,0,12:59
2025-02-08,H,0,0,0,0,0,0,0,0,1,13,ANA,0,10:22
2025-02-07,H,0,0,0,0,0,0,0,0,0,14,DAL,2,11:04
2025-02-05,H,0,0,0,-1,0,0,0,0,0,16,MTL,0,11:13
2025-02-01,R,0,0,0,0,0,0,0,0,0,11,CAR,0,9:40
2025-01-30,R,0,0,0,0,0,0,0,0,2,17,TBL,2,12:37
2025-01-29,R,0,0,0,0,0,0,0,0,0,14,FLA,0,10:02
2025-01-27,R,0,0,0,-1,0,0,0,0,0,13,DET,0,10:15
2025-01-25,R,0,0,0,-1,0,0,0,0,0,17,CBJ,0,10:00
2025-01-22,H,0,0,0,1,0,0,0,0,0,15,FLA,0,10:29
2025-01-20,H,0,0,0,0,0,0,0,0,2,18,PIT,0,14:27
2025-01-18,R,0,0,0,0,0,0,0,0,0,11,SEA,0,7:32
2025-01-16,R,0,0,0,0,0,0,0,0,0,18,VAN,0,12:05
2025-01-13,R,0,0,0,0,0,0,0,0,1,15,EDM,0,10:05
2025-01-11,R,1,0,1,0,0,0,0,0,1,19,CGY,0,12:41
2025-01-10,R,0,1,1,1,0,0,0,0,0,25,WPG,0,19:11
2025-01-04,H,0,0,0,1,0,0,0,0,1,18,TBL,0,13:06
2025-01-01,H,0,1,1,0,0,0,0,0,2,12,NJD,0,7:52
2024-12-29,H,0,1,1,2,0,0,0,0,1,17,PHI,0,13:41
2024-12-28,H,0,0,0,2,0,0,0,0,0,15,EDM,0,12:07
2024-12-22,R,0,0,0,0,0,0,0,0,2,13,WSH,0,8:36
2024-12-21,R,0,0,0,-1,0,0,0,0,0,16,NSH,2,9:51
2024-12-19,R,0,1,1,3,0,0,0,0,0,18,PHI,2,13:35
2024-12-17,R,0,0,0,-1,0,0,0,0,5,17,PIT,0,10:24
2024-12-14,R,0,0,0,-1,0,0,0,0,0,17,NYR,0,12:35
2024-12-12,R,0,0,0,0,0,0,0,0,0,17,NJD,0,13:54
2024-12-10,R,0,0,0,0,0,0,0,0,0,15,NYI,0,10:00
2024-12-07,H,0,0,0,-1,0,0,0,0,1,15,MIN,0,12:10
2024-12-04,H,0,0,0,2,0,0,0,0,0,15,DAL,0,12:57
2024-11-30,H,0,0,0,1,0,0,0,0,1,17,OTT,0,14:12
2024-11-29,R,0,0,0,-1,0,0,0,0,0,14,ANA,0,10:22
2024-11-27,H,0,0,0,0,0,0,0,0,0,17,WPG,0,14:04
2024-11-25,R,0,0,0,-2,0,0,0,0,1,15,SJS,0,11:32
2024-11-23,H,0,0,0,0,0,0,0,0,0,15,SEA,0,11:02
2024-11-20,H,0,0,0,0,0,0,0,0,1,15,BUF,0,11:03
2024-11-16,H,0,0,0,1,0,0,0,0,1,18,DET,0,14:50
