gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2011-02-03,H,0,0,0,1,0,0,0,0,0,8,CGY,0,6:28
2011-02-01,H,1,0,1,0,0,0,0,0,2,15,NYI,0,12:47
2011-01-26,H,0,0,0,0,0,0,0,0,0,18,WSH,0,12:44
2011-01-23,R,0,0,0,-3,0,0,0,0,2,22,TBL,0,14:18
2011-01-22,H,0,0,0,-1,0,0,0,0,0,18,NYR,0,14:10
2011-01-20,H,0,1,1,1,0,0,0,0,2,25,TBL,0,18:00
2011-01-17,R,0,0,0,0,0,0,0,0,0,26,FLA,0,17:24
2010-12-31,R,0,0,0,-1,0,0,0,0,1,25,NJD,0,19:58
2010-12-23,R,0,0,0,-1,0,0,0,0,2,20,BOS,4,13:18
2010-12-02,R,0,0,0,-1,0,0,0,0,1,20,PIT,0,14:01
2010-10-23,R,0,0,0,0,0,0,0,0,1,21,WSH,0,17:00
2010-10-22,H,0,0,0,-1,0,0,0,0,0,22,TBL,0,14:43
2010-10-20,H,0,0,0,-1,0,0,0,0,0,22,BUF,0,17:41
2010-10-16,R,0,0,0,0,0,0,0,0,0,25,SJS,2,17:42
2010-10-15,R,0,0,0,0,0,0,0,0,0,23,ANA,2,18:43
