gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2025-03-15,R,0,0,0,1,0,0,0,0,0,23,PHI,0,21:15
2025-03-14,H,0,1,1,0,0,0,0,0,4,27,DET,0,23:21
2025-03-11,H,0,0,0,-1,0,0,0,0,1,21,TBL,0,22:24
2025-03-09,H,0,0,0,0,0,0,0,0,0,27,WPG,0,23:43
2025-03-06,H,1,0,1,2,0,0,0,0,3,30,BOS,0,23:10
2025-03-04,R,0,0,0,0,0,0,0,0,1,28,DET,0,21:50
2025-03-02,H,0,0,0,1,0,0,0,0,2,25,CGY,0,18:45
2025-03-01,H,0,0,0,-1,0,0,0,0,2,24,EDM,0,21:44
2025-02-27,H,0,0,0,2,0,0,0,0,4,29,BUF,0,21:45
2025-02-25,R,0,0,0,0,0,0,0,0,0,24,MTL,2,20:12
2025-02-22,R,0,1,1,-2,0,0,0,0,4,26,TOR,0,24:13
2025-02-08,H,0,1,1,2,0,0,0,0,1,25,UTA,4,18:55
2025-02-06,R,0,0,0,0,0,0,0,0,8,26,MIN,0,22:05
2025-02-04,R,0,0,0,0,0,0,0,0,0,22,WPG,2,16:59
2025-02-01,H,0,1,1,1,0,0,0,0,4,25,LAK,2,21:42
2025-01-30,H,0,0,0,2,0,0,0,0,1,29,CHI,0,23:43
2025-01-28,R,0,0,0,1,0,0,0,0,2,24,NYR,0,20:37
2025-01-25,R,0,0,0,-1,0,0,0,0,2,30,NYI,0,20:33
2025-01-23,H,0,0,0,-1,0,0,0,0,2,25,CBJ,0,19:24
2025-01-21,R,0,0,0,-1,0,0,0,0,2,28,DAL,0,22:14
2025-01-20,R,0,0,0,1,0,0,0,0,4,25,CHI,0,22:25
2025-01-17,H,0,0,0,1,0,0,0,0,3,26,VGK,0,21:35
2025-01-15,R,0,2,2,0,0,0,0,0,8,26,BUF,0,22:46
2025-01-12,H,0,1,1,-1,0,0,0,0,6,25,ANA,0,20:00
2025-01-10,H,0,0,0,1,0,0,0,0,0,26,VAN,0,22:17
2025-01-09,H,0,1,1,3,0,0,0,0,1,25,TOR,2,23:06
2025-01-07,R,0,1,1,1,0,0,0,0,2,28,TBL,2,20:52
2025-01-05,H,0,0,0,0,0,0,0,0,1,32,PIT,0,24:40
2025-01-04,H,0,0,0,-2,0,0,0,0,1,22,MIN,0,19:57
2025-01-02,R,1,0,1,1,0,0,0,0,7,28,FLA,0,21:15
2024-12-31,R,0,0,0,0,0,0,0,0,2,32,CBJ,0,24:53
2024-12-28,H,0,1,1,-2,0,0,0,0,2,25,NJD,0,21:10
2024-12-27,R,1,1,2,0,0,0,0,0,3,26,NJD,0,21:38
2024-12-23,R,0,0,0,-1,0,0,0,0,0,24,NSH,0,18:44
2024-12-22,R,0,0,0,1,0,0,0,0,3,27,NYR,2,20:28
2024-12-20,R,0,1,1,-1,0,0,0,0,2,25,WSH,0,19:22
2024-12-17,H,0,0,0,2,0,0,0,0,4,23,NYI,0,19:31
2024-12-15,H,0,0,0,0,0,0,0,0,1,25,CBJ,0,19:22
2024-12-13,H,0,0,0,-1,0,0,0,0,5,26,OTT,0,22:57
2024-12-10,H,1,0,1,1,0,0,0,0,3,25,SJS,0,21:48
2024-12-07,R,0,0,0,-1,0,0,0,0,2,29,NYI,0,22:35
2024-12-05,H,0,1,1,-1,0,0,0,0,1,25,COL,0,21:27
2024-12-03,H,0,0,0,-1,0,0,0,0,1,26,SEA,0,19:56
2024-11-30,R,0,0,0,-1,0,0,0,0,0,29,FLA,0,20:24
2024-11-29,H,0,0,0,-3,0,0,0,0,5,22,FLA,0,19:43
2024-11-27,H,0,0,0,0,0,0,0,0,2,23,NYR,0,22:03
2024-11-25,H,1,0,1,1,0,0,0,0,2,26,DAL,0,23:43
2024-11-23,R,0,0,0,-2,0,0,0,0,1,32,CBJ,0,23:39
2024-11-21,R,0,0,0,-1,0,0,0,0,2,25,NJD,0,23:18
2024-11-20,R,0,0,0,2,0,0,0,0,3,24,PHI,0,21:03
2024-11-17,H,0,0,0,0,0,0,0,0,1,25,STL,0,21:03
2024-11-16,H,0,0,0,2,0,0,0,0,1,25,OTT,0,22:41
2024-11-13,R,0,0,0,-1,0,0,0,0,1,25,UTA,0,19:38
2024-11-11,R,0,0,0,3,0,0,0,0,1,22,VGK,2,20:41
2024-11-09,R,0,0,0,-2,0,0,0,0,2,24,COL,0,25:03
2024-11-07,H,0,0,0,1,0,0,0,0,0,24,PIT,0,19:25
2024-11-05,H,0,2,2,2,0,0,0,0,4,25,PHI,0,22:49
2024-11-03,H,0,0,0,-1,0,0,0,0,2,27,WSH,0,21:50
2024-10-31,H,0,0,0,1,0,0,0,0,3,26,BOS,0,19:02
2024-10-28,R,0,1,1,-1,0,0,0,0,2,25,VAN,0,22:44
2024-10-26,R,0,1,1,1,0,0,0,0,5,23,SEA,0,19:17
2024-10-24,R,0,1,1,1,0,0,0,0,2,27,CGY,0,21:57
2024-10-22,R,0,0,0,1,0,0,0,0,0,28,EDM,2,24:23
2024-10-19,R,0,0,0,-1,0,0,0,0,1,28,STL,0,22:51
2024-10-18,R,0,0,0,0,0,0,0,0,6,26,PIT,0,20:29
2024-10-15,H,0,0,0,-1,0,0,0,0,2,31,NJD,0,22:13
2024-10-11,H,0,0,0,-1,0,0,0,0,1,25,TBL,2,16:58
