gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2019-04-06,H,0,0,0,0,0,0,0,0,5,19,NYI,0,18:49
2019-04-04,H,0,0,0,2,0,0,0,0,0,24,MTL,0,17:01
2019-04-01,R,0,0,0,0,0,0,0,0,0,18,FLA,0,15:02
2019-03-30,R,0,0,0,0,0,0,0,0,1,17,TBL,7,12:30
2019-03-28,R,0,1,1,2,0,0,0,0,0,21,CAR,2,19:28
2019-03-26,H,0,0,0,1,0,0,0,0,1,17,CAR,0,17:54
2019-03-24,H,0,0,0,2,0,0,0,0,2,21,PHI,2,17:04
2019-03-22,H,0,0,0,-1,0,0,0,0,0,18,MIN,2,14:27
2019-03-20,H,0,0,0,1,0,0,0,0,1,17,TBL,0,12:00
2019-03-16,R,0,0,0,-1,0,0,0,0,0,17,TBL,0,11:12
2019-03-14,R,0,0,0,-1,0,0,0,0,0,20,PHI,2,15:30
2019-03-12,R,0,0,0,-1,0,0,0,0,2,18,PIT,0,15:27
2019-03-10,H,0,0,0,1,0,0,0,0,0,17,WPG,0,15:02
2019-03-08,H,0,0,0,1,0,0,0,0,2,20,NJD,0,18:20
2019-03-06,R,0,0,0,0,0,0,0,0,2,21,PHI,0,16:33
2019-03-03,R,0,1,1,2,0,0,0,0,0,16,NYR,0,15:20
2019-03-01,R,0,0,0,1,0,0,0,0,0,20,NYI,0,16:06
2019-02-26,H,0,1,1,1,0,0,0,0,1,21,OTT,0,17:46
2019-02-24,H,0,1,1,1,0,0,0,0,2,18,NYR,4,12:32
2019-02-23,R,0,0,0,0,0,0,0,0,1,20,BUF,0,14:02
2019-02-21,R,0,0,0,-2,0,0,0,0,0,20,TOR,0,17:00
2019-02-18,R,0,0,0,-2,0,0,0,0,2,19,LAK,0,17:49
2019-02-17,R,0,0,0,0,0,0,0,0,0,19,ANA,0,17:45
2019-02-14,R,0,0,0,0,0,0,0,0,1,15,SJS,0,13:36
2019-02-12,R,0,0,0,-1,0,0,0,0,0,21,CBJ,0,17:41
2019-02-11,H,0,0,0,1,0,0,0,0,0,18,LAK,0,17:02
2019-02-09,H,0,0,0,1,0,0,0,0,2,23,FLA,0,16:26
2019-02-07,H,0,0,0,-1,0,0,0,0,0,17,COL,0,13:16
2019-02-05,H,0,0,0,-2,0,0,0,0,0,21,VAN,0,17:18
2019-02-03,H,0,0,0,0,0,0,0,0,0,18,BOS,0,15:34
2019-02-01,H,0,1,1,0,0,0,0,0,0,19,CGY,5,16:05
2019-01-22,H,0,0,0,3,0,0,0,0,0,19,SJS,0,12:00
2019-01-20,R,1,0,1,-2,0,0,0,0,1,20,CHI,0,14:52
2019-01-18,H,0,0,0,0,0,0,0,0,0,17,NYI,0,12:45
2019-01-15,R,0,0,0,0,0,0,0,0,1,18,NSH,0,14:59
2019-01-14,H,0,0,0,0,0,0,0,0,1,17,STL,0,14:14
2019-01-12,H,0,0,0,0,0,0,0,0,0,21,CBJ,0,14:42
2019-01-10,R,0,0,0,1,0,0,0,0,0,22,BOS,0,18:52
2019-01-08,H,0,0,0,0,0,0,0,0,0,18,PHI,2,12:59
2019-01-06,R,0,0,0,0,0,0,0,0,2,20,DET,0,16:31
2019-01-04,R,0,1,1,1,0,0,0,0,0,19,DAL,0,12:15
2019-01-03,R,0,0,0,-2,0,0,0,0,1,17,STL,4,14:10
2018-12-31,H,0,0,0,0,0,0,0,0,0,21,NSH,0,17:16
2018-10-27,R,0,0,0,1,0,0,0,0,1,24,CGY,0,18:48
2018-10-25,R,0,0,0,1,0,0,0,0,1,22,EDM,0,18:44
2018-10-22,R,0,0,0,1,0,0,0,0,0,23,VAN,2,15:25
2018-10-19,H,0,0,0,1,0,0,0,0,1,23,FLA,0,16:44
2018-10-17,H,0,0,0,0,0,0,0,0,3,19,NYR,0,17:38
2018-10-13,H,0,0,0,-2,0,0,0,0,1,17,TOR,0,14:14
2018-10-11,R,0,0,0,-1,0,0,0,0,3,20,NJD,0,14:05
2018-10-10,H,0,0,0,-1,0,0,0,0,1,20,VGK,0,15:20
2018-10-04,R,1,0,1,1,0,0,0,0,1,21,PIT,0,16:01
2018-10-03,H,0,1,1,1,0,0,0,0,0,22,BOS,0,15:58
