gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2014-01-23,H,0,0,0,3,0,0,0,0,0,20,PIT,0,14:53
2014-01-21,R,0,0,0,2,0,0,0,0,1,18,NYR,0,12:42
2014-01-16,R,0,0,0,0,0,0,0,0,2,20,TBL,0,15:37
2013-11-29,H,0,0,0,-3,0,0,0,0,1,23,DET,2,16:01
2013-11-23,R,0,0,0,0,0,0,0,0,1,24,PHI,0,19:22
2013-11-22,R,0,1,1,0,0,0,0,0,2,22,PIT,0,15:37
2013-11-07,R,0,0,0,-1,0,0,0,0,0,18,CAR,0,15:09
2013-11-05,R,0,0,0,-1,0,0,0,0,1,20,WSH,0,15:06
2013-11-02,H,0,0,0,1,0,0,0,0,0,16,BOS,0,13:17
2013-11-01,R,0,0,0,2,0,0,0,0,3,20,OTT,0,16:44
2013-10-29,H,0,0,0,-1,0,0,0,0,0,20,NYR,0,16:28
2013-10-26,H,0,0,0,0,0,0,0,0,0,22,PHI,2,15:17
2013-10-25,R,0,2,2,2,0,0,0,0,1,20,PIT,0,14:58
