gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2018-03-04,R,0,0,0,-1,0,0,0,0,1,19,FLA,0,12:22
2018-02-22,H,0,0,0,-1,0,0,0,0,3,23,TBL,0,16:41
2018-02-21,R,0,0,0,1,0,0,0,0,0,29,CHI,0,19:30
2018-02-19,R,0,0,0,-1,0,0,0,0,3,25,NSH,0,17:46
2018-02-17,H,1,0,1,1,0,0,0,0,1,26,NYR,4,18:22
2018-02-15,H,0,0,0,1,0,0,0,0,0,23,BUF,0,19:59
2018-02-13,R,0,0,0,0,0,0,0,0,2,28,PIT,0,20:41
2018-02-10,R,1,0,1,0,0,0,0,0,1,24,TOR,0,15:21
2018-02-08,H,0,0,0,1,0,0,0,0,1,24,NSH,0,18:32
2018-02-06,H,0,0,0,1,0,0,0,0,4,23,NJD,0,17:10
2018-02-04,R,0,0,0,1,0,0,0,0,2,26,MTL,0,16:03
2018-02-03,R,0,0,0,2,0,0,0,0,0,29,PHI,0,22:32
2018-02-01,H,0,0,0,0,0,0,0,0,1,24,ANA,0,15:33
2018-01-20,H,0,0,0,1,0,0,0,0,2,23,TOR,0,16:16
2018-01-18,H,0,0,0,-1,0,0,0,0,0,25,STL,0,19:42
2018-01-06,H,0,1,1,2,0,0,0,0,0,17,TBL,2,13:23
2018-01-05,H,0,0,0,1,0,0,0,0,2,30,SJS,2,18:44
2018-01-03,R,0,0,0,-1,0,0,0,0,2,27,DET,0,17:59
2017-12-30,H,0,0,0,-1,0,0,0,0,1,25,BOS,0,16:03
2017-12-29,H,0,1,1,1,0,0,0,0,0,25,CBJ,4,16:28
2017-12-27,R,0,0,0,-1,0,0,0,0,0,33,BOS,0,20:54
2017-12-23,R,0,0,0,0,0,0,0,0,4,28,FLA,2,16:16
2017-12-21,R,0,0,0,1,0,0,0,0,1,26,TBL,0,18:56
2017-12-19,H,0,0,0,0,0,0,0,0,1,19,MIN,0,12:43
2017-12-16,H,0,0,0,1,0,0,0,0,0,26,MTL,0,18:03
2017-12-13,H,0,0,0,-2,0,0,0,0,2,18,NYR,0,12:40
2017-12-12,R,0,0,0,-1,0,0,0,0,1,24,BUF,0,17:09
2017-12-09,R,0,0,0,-1,0,0,0,0,0,27,SJS,4,17:38
2017-12-07,R,0,0,0,-1,0,0,0,0,1,21,LAK,2,12:34
2017-12-06,R,0,0,0,-1,0,0,0,0,3,19,ANA,0,14:19
2017-12-03,R,0,0,0,-1,0,0,0,0,2,26,WPG,0,16:24
2017-12-01,R,0,0,0,0,0,0,0,0,0,29,NYI,0,19:49
2017-11-29,R,0,0,0,1,0,0,0,0,0,27,MTL,0,17:50
2017-11-25,H,0,0,0,0,0,0,0,0,0,24,NYI,2,16:13
2017-11-24,R,0,0,0,0,0,0,0,0,1,23,CBJ,0,16:06
2017-11-22,R,0,0,0,-1,0,0,0,0,2,22,WSH,0,14:54
2017-11-19,R,0,0,0,0,0,0,0,0,1,23,NYR,2,16:11
2017-11-18,H,0,1,1,1,0,0,0,0,0,21,ARI,0,14:52
2017-11-16,H,0,0,0,-2,0,0,0,0,0,21,PIT,0,16:58
2017-11-11,H,1,0,1,0,0,0,0,0,2,27,COL,0,16:37
2017-11-10,R,0,1,1,2,0,0,0,0,2,23,COL,0,18:07
2017-11-04,H,0,0,0,1,0,0,0,0,1,26,VGK,0,18:49
2017-11-02,H,0,0,0,0,0,0,0,0,0,26,DET,0,20:11
2017-10-30,H,0,0,0,-2,0,0,0,0,0,26,MTL,2,17:17
2017-10-27,R,1,0,1,1,0,0,0,0,1,27,NJD,0,20:30
2017-10-26,H,0,0,0,-2,0,0,0,0,1,20,PHI,0,18:26
2017-10-24,H,0,0,0,-2,0,0,0,0,1,26,LAK,2,19:17
2017-10-21,H,0,0,0,3,0,0,0,0,2,30,TOR,2,20:24
2017-10-19,H,0,0,0,1,0,0,0,0,3,28,NJD,2,18:23
2017-10-17,H,0,0,0,-2,0,0,0,0,0,20,VAN,0,15:30
2017-10-14,R,0,0,0,1,0,0,0,0,0,22,EDM,0,16:32
2017-10-05,H,0,0,0,0,0,0,0,0,1,16,WSH,0,10:04
