gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2016-04-09,R,0,0,0,0,0,0,0,0,0,23,FLA,0,15:43
2016-03-29,R,0,0,0,0,0,0,0,0,0,21,NYI,0,17:01
2016-03-27,H,0,0,0,0,0,0,0,0,0,21,NJD,0,15:54
2016-03-22,H,0,0,0,-1,0,0,0,0,1,20,BUF,0,16:58
2016-03-19,R,0,0,0,0,0,0,0,0,3,20,MIN,0,16:55
2016-03-17,R,0,0,0,-2,0,0,0,0,2,17,PIT,0,14:47
2016-03-15,R,0,0,0,0,0,0,0,0,0,25,WSH,2,18:43
2016-03-12,R,0,0,0,0,0,0,0,0,0,20,BUF,2,15:43
2016-03-10,R,0,0,0,0,0,0,0,0,2,20,BOS,0,16:55
2016-03-08,H,0,0,0,3,0,0,0,0,2,25,OTT,0,18:02
2016-03-05,R,0,0,0,0,0,0,0,0,3,20,TBL,0,13:15
2016-03-01,R,0,0,0,-1,0,0,0,0,0,22,NJD,0,18:43
2016-02-28,H,0,0,0,-1,0,0,0,0,0,22,STL,0,14:07
2016-02-26,H,0,0,0,-2,0,0,0,0,1,17,BOS,0,14:09
2016-02-25,R,0,0,0,-1,0,0,0,0,1,17,TOR,0,11:31
2016-02-21,H,1,0,1,1,0,0,0,0,3,20,TBL,0,13:33
2016-02-19,H,0,0,0,1,0,0,0,0,1,24,SJS,0,17:25
2016-02-18,R,0,0,0,-1,0,0,0,0,0,20,OTT,0,12:33
2016-02-16,H,0,0,0,0,0,0,0,0,1,15,WPG,0,11:10
2016-02-13,H,0,0,0,2,0,0,0,0,0,18,NYI,0,14:12
2016-02-12,H,0,0,0,0,0,0,0,0,2,19,PIT,0,14:38
2016-02-07,R,0,0,0,0,0,0,0,0,1,21,MTL,0,13:48
2016-02-05,R,0,0,0,0,0,0,0,0,0,17,WPG,0,11:32
2016-01-24,H,0,0,0,1,0,0,0,0,0,17,CGY,4,10:31
2016-01-17,R,0,0,0,-2,0,0,0,0,0,22,PIT,0,15:01
2016-01-15,H,0,0,0,-1,0,0,0,0,3,20,VAN,0,15:14
2015-11-16,H,0,0,0,1,0,0,0,0,0,22,ANA,0,13:41
2015-11-10,R,0,0,0,-1,0,0,0,0,3,18,NYR,0,14:13
2015-11-07,H,0,0,0,0,0,0,0,0,1,20,OTT,0,16:20
2015-10-27,R,0,0,0,1,0,0,0,0,1,21,DET,0,15:59
2015-10-23,R,0,0,0,0,0,0,0,0,2,18,LAK,2,13:31
2015-10-21,R,0,0,0,0,0,0,0,0,0,22,COL,2,16:39
2015-10-17,R,0,0,0,-2,0,0,0,0,0,22,WSH,0,18:51
2015-10-16,R,0,0,0,2,0,0,0,0,2,26,DET,0,18:52
2015-10-13,H,0,0,0,-1,0,0,0,0,0,22,FLA,0,13:27
2015-10-10,H,0,0,0,-1,0,0,0,0,1,25,DET,0,16:32
