gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2015-04-11,R,0,0,0,-2,0,0,0,0,0,23,FLA,2,17:37
2015-04-09,R,0,0,0,1,0,0,0,0,0,27,TBL,2,20:15
2015-04-07,H,0,0,0,0,0,0,0,0,0,20,NYR,0,16:06
2015-04-04,R,0,1,1,0,0,0,0,0,2,22,NYR,0,17:01
2015-04-03,H,0,0,0,0,0,0,0,0,0,23,MTL,0,19:53
2015-03-31,R,0,0,0,1,0,0,0,0,2,23,CBJ,0,17:07
2015-03-28,R,0,0,0,0,0,0,0,0,0,20,CAR,4,13:35
2015-03-26,R,0,0,0,-1,0,0,0,0,1,19,WSH,2,11:39
2015-03-23,H,0,0,0,0,0,0,0,0,0,18,LAK,0,16:11
2015-03-21,H,0,0,0,-1,0,0,0,0,1,20,NYI,0,16:35
2015-03-20,R,0,0,0,1,0,0,0,0,0,19,BUF,0,18:43
2015-03-17,H,0,0,0,1,0,0,0,0,0,19,PIT,2,13:17
2015-03-14,R,0,0,0,0,0,0,0,0,2,21,ARI,0,15:35
2015-03-12,R,0,0,0,0,0,0,0,0,0,21,COL,0,14:27
2015-03-10,R,0,0,0,-1,0,0,0,0,3,21,MIN,4,18:04
2015-03-08,H,0,0,0,1,0,0,0,0,1,21,PHI,4,14:35
2015-03-06,H,0,0,0,0,0,0,0,0,1,19,CBJ,0,16:30
2015-03-03,H,0,1,1,1,0,0,0,0,0,24,NSH,0,18:52
2015-02-28,R,0,0,0,0,0,0,0,0,0,15,CBJ,7,11:13
2015-02-27,H,0,0,0,0,0,0,0,0,0,21,BOS,2,18:50
2015-02-09,H,0,0,0,0,0,0,0,0,0,17,EDM,0,15:29
2015-02-07,R,0,0,0,0,0,0,0,0,1,19,MTL,0,16:03
2015-02-06,H,0,1,1,1,0,0,0,0,0,19,TOR,0,14:54
2015-02-03,H,0,0,0,0,0,0,0,0,1,14,OTT,2,13:04
2015-01-31,H,0,0,0,0,0,0,0,0,0,21,FLA,0,15:50
2015-01-30,H,0,0,0,0,0,0,0,0,1,22,PIT,2,17:37
2015-01-28,H,0,0,0,-1,0,0,0,0,1,26,TOR,2,19:08
2015-01-19,R,0,0,0,0,0,0,0,0,1,25,SJS,0,22:23
2015-01-16,R,0,0,0,-1,0,0,0,0,0,19,ANA,0,13:24
2015-01-14,R,0,0,0,0,0,0,0,0,0,16,LAK,5,13:39
2015-01-09,H,0,0,0,0,0,0,0,0,0,18,NYI,5,14:11
2015-01-08,R,0,0,0,-1,0,0,0,0,0,26,BOS,0,18:43
2015-01-06,H,0,1,1,2,0,0,0,0,1,22,BUF,5,14:43
2015-01-03,H,0,0,0,1,0,0,0,0,0,23,PHI,5,18:08
