gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2023-04-14,R,0,0,0,-1,0,0,0,0,0,9,NSH,2,5:16
2023-04-09,R,0,0,0,0,0,0,0,0,0,12,ANA,0,6:58
2023-04-08,R,0,1,1,2,0,0,0,0,1,15,LAK,0,9:06
2023-04-06,R,0,0,0,-1,0,0,0,0,0,20,SJS,0,13:58
2023-04-04,R,0,0,0,0,0,0,0,0,1,15,SJS,2,10:31
2023-03-22,H,0,0,0,0,0,0,0,0,0,11,PIT,2,7:04
2023-03-20,H,1,0,1,1,0,0,1,0,1,18,CHI,0,15:29
2023-03-07,H,0,0,0,0,0,0,0,0,3,15,SJS,0,11:56
2023-02-25,H,0,0,0,1,0,0,0,0,0,9,CGY,7,3:49
2023-02-24,R,0,0,0,0,0,0,0,0,0,14,WPG,2,9:52
2023-02-19,H,0,0,0,0,0,0,0,0,0,12,EDM,0,7:44
2023-02-18,R,0,0,0,0,0,0,0,0,1,21,STL,2,10:58
2023-02-15,R,0,0,0,0,0,0,0,0,0,12,MIN,0,6:24
2023-02-14,H,0,0,0,-1,0,0,0,0,1,22,TBL,0,14:51
2023-02-11,R,0,0,0,-1,0,0,0,0,2,15,FLA,0,10:29
2023-02-09,R,0,0,0,0,0,0,0,0,1,17,TBL,5,12:47
2023-02-07,R,0,0,0,0,0,0,0,0,0,7,PIT,0,4:12
2023-01-28,H,0,0,0,0,0,0,0,0,1,11,STL,2,5:29
2023-01-26,H,0,0,0,-2,0,0,0,0,0,12,ANA,0,9:03
2023-01-24,H,0,1,1,0,0,0,0,0,1,18,WSH,2,13:55
2023-01-21,R,0,0,0,1,0,0,0,0,0,16,SEA,0,10:48
2023-01-20,R,0,0,0,0,0,0,0,0,1,17,VAN,0,12:56
2023-01-18,R,0,0,0,0,0,0,0,0,0,16,CGY,0,10:28
2023-01-16,H,0,0,0,-1,0,0,0,0,0,17,DET,0,13:04
2023-01-14,H,0,0,0,1,0,0,0,0,0,21,OTT,2,13:56
2023-01-12,R,0,0,0,-1,0,0,0,0,0,15,CHI,2,8:18
2023-01-10,H,0,2,2,2,0,0,0,0,1,15,FLA,5,8:59
2023-01-07,R,0,0,0,0,0,0,0,0,0,11,EDM,0,8:26
2023-01-05,R,0,0,0,0,0,0,0,0,0,4,VAN,0,2:47
2023-01-02,H,0,0,0,0,0,0,0,0,0,8,VGK,0,4:31
2022-12-31,H,0,0,0,0,0,0,0,0,0,7,TOR,2,3:59
2022-12-29,H,0,0,0,0,0,0,0,0,0,7,LAK,2,3:57
2022-12-27,R,0,0,0,0,0,0,0,0,0,6,ARI,0,3:53
2022-12-23,R,0,0,0,0,0,0,0,0,0,3,NSH,0,1:12
2022-12-21,H,0,0,0,0,0,0,0,0,0,5,MTL,0,3:06
2022-12-19,H,0,0,0,0,0,0,0,0,2,6,NYI,2,3:52
2022-11-12,H,0,0,0,0,0,0,0,0,0,2,CAR,0,1:13
2022-11-10,H,0,1,1,0,0,0,0,0,0,21,NSH,0,13:31
2022-11-05,R,0,0,0,0,0,0,0,0,3,21,CBJ,5,13:57
2022-10-29,R,0,0,0,0,0,0,0,0,0,9,NYI,2,4:50
2022-10-21,H,0,0,0,-2,0,0,0,0,0,12,SEA,5,8:46
2022-10-17,R,0,0,0,1,0,0,0,0,0,6,MIN,2,5:59
2022-10-13,R,0,0,0,0,0,0,0,0,0,6,CGY,0,4:14
2022-10-12,H,0,0,0,0,0,0,0,0,0,15,CHI,0,10:04
