gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2009-12-23,H,0,0,0,0,0,0,0,0,0,16,STL,0,11:13
2009-12-15,R,0,0,0,0,0,0,0,0,0,6,STL,0,4:55
2009-12-13,R,0,0,0,0,0,0,0,0,1,16,COL,2,10:34
2009-12-11,H,0,0,0,0,0,0,0,0,0,9,MIN,0,6:38
2009-12-07,R,0,0,0,0,0,0,0,0,1,17,LAK,0,11:21
2009-10-31,H,0,0,0,-1,0,0,0,0,0,14,DET,0,11:25
2009-10-09,H,0,0,0,-3,0,0,0,0,1,15,DAL,0,8:34
2009-10-08,R,0,1,1,1,0,0,0,0,0,20,EDM,0,12:56
2009-10-06,H,1,1,2,2,0,0,1,0,1,21,MTL,0,13:30
2009-10-03,R,0,0,0,0,0,0,0,0,2,12,EDM,0,8:02
2009-10-01,H,0,0,0,0,0,0,0,0,0,13,VAN,0,9:51
