gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2013-04-27,H,0,0,0,2,0,0,0,0,0,14,NJD,0,13:26
2013-04-25,R,0,0,0,0,0,0,0,0,0,12,CAR,0,9:09
2013-04-23,R,0,0,0,1,0,0,0,0,0,11,FLA,0,9:00
2013-04-21,H,0,0,0,0,0,0,0,0,0,10,NJD,0,9:30
2013-04-19,R,0,1,1,2,0,0,0,0,1,21,BUF,0,16:36
2013-04-18,H,0,0,0,2,0,0,0,0,1,17,FLA,0,12:45
2013-04-16,R,0,0,0,0,0,0,0,0,0,14,PHI,0,11:15
2013-04-13,R,0,0,0,0,0,0,0,0,0,18,NYI,2,12:25
2013-04-10,H,0,0,0,0,0,0,0,0,0,18,TOR,0,13:11
2013-04-08,R,0,1,1,2,0,0,0,0,1,15,TOR,0,11:23
2013-04-06,R,0,0,0,0,0,0,0,0,2,11,CAR,0,8:25
2013-04-05,R,0,0,0,0,0,0,0,0,1,16,PIT,0,13:01
2013-04-03,H,0,0,0,0,0,0,0,0,1,20,PIT,0,16:33
2013-04-01,H,0,0,0,-1,0,0,0,0,2,11,WPG,0,9:31
2013-03-30,R,0,0,0,-1,0,0,0,0,3,23,MTL,0,18:53
2013-03-28,R,0,0,0,0,0,0,0,0,2,21,OTT,0,17:44
2013-03-26,R,0,0,0,1,0,0,0,0,0,25,PHI,0,19:05
2013-03-24,H,0,0,0,0,0,0,0,0,1,28,WSH,0,22:44
2013-03-21,H,0,0,0,0,0,0,0,0,1,22,FLA,0,16:23
2013-03-19,R,0,0,0,1,0,0,0,0,0,30,NJD,2,16:37
2013-03-18,H,0,0,0,0,0,0,0,0,0,25,CAR,2,20:56
2013-03-16,R,0,0,0,0,0,0,0,0,1,29,PIT,0,21:32
2013-03-14,R,0,0,0,0,0,0,0,0,1,16,WPG,0,16:11
2013-03-12,R,0,0,0,0,0,0,0,0,0,13,BUF,0,12:05
2013-03-10,R,0,0,0,0,0,0,0,0,0,16,WSH,0,13:34
2013-03-08,H,0,0,0,0,0,0,0,0,1,19,OTT,0,15:23
2013-03-07,R,0,0,0,-1,0,0,0,0,1,18,NYI,0,15:04
2013-03-05,H,0,0,0,0,0,0,0,0,0,10,PHI,0,8:24
2013-03-03,H,0,0,0,0,0,0,0,0,1,10,BUF,0,7:18
2013-02-28,H,0,0,0,0,0,0,0,0,1,7,TBL,2,4:20
2013-02-26,H,0,1,1,0,0,0,0,0,0,25,WPG,0,20:33
2013-02-07,H,0,0,0,0,0,0,0,0,0,7,NYI,0,5:53
2013-01-26,H,0,0,0,0,0,0,0,0,0,7,TOR,0,4:12
2013-01-24,R,0,0,0,0,0,0,0,0,0,10,PHI,0,7:20
2013-01-23,H,0,0,0,1,0,0,0,0,0,8,BOS,0,6:06
