gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2013-03-14,R,0,0,0,-1,0,0,0,0,0,4,CAR,0,3:14
2013-03-12,H,0,0,0,-1,0,0,0,0,5,27,CAR,0,24:13
2013-03-10,H,0,0,0,-2,0,0,0,0,2,24,NYR,0,20:06
2013-03-09,R,0,0,0,0,0,0,0,0,0,29,NYI,0,22:13
2013-03-07,H,0,0,0,1,0,0,0,0,1,28,FLA,2,20:06
2013-03-05,H,1,1,2,2,0,0,0,0,1,26,BOS,0,23:02
2013-03-02,R,0,0,0,1,0,0,0,0,0,26,WPG,0,22:27
2013-02-27,R,0,0,0,1,0,0,0,0,1,19,PHI,0,17:53
2013-02-26,H,0,0,0,0,0,0,0,0,0,21,CAR,0,16:07
2013-02-23,H,0,1,1,1,0,0,0,0,1,25,NJD,0,21:25
2013-02-21,H,0,0,0,0,0,0,0,0,0,27,NJD,2,19:02
2013-02-17,R,0,0,0,0,0,0,0,0,1,24,NYR,0,23:25
2013-02-14,R,0,1,1,0,0,0,0,0,2,18,TBL,0,12:34
2013-02-12,R,0,1,1,-2,0,0,0,0,0,17,FLA,0,14:19
2013-02-09,H,0,0,0,1,0,0,0,0,2,21,FLA,0,16:26
2013-02-07,R,0,1,1,0,0,0,0,0,1,20,PIT,0,14:07
2013-02-05,H,0,1,1,-1,0,0,0,0,0,13,TOR,0,10:19
2013-02-03,H,0,0,0,-1,0,0,0,0,0,17,PIT,0,14:22
2013-02-01,H,0,0,0,-1,0,0,0,0,1,18,PHI,2,14:29
2013-01-31,R,0,0,0,-2,0,0,0,0,2,22,TOR,0,15:15
2013-01-29,R,0,0,0,0,0,0,0,0,1,15,OTT,0,11:35
2013-01-27,H,0,0,0,0,0,0,0,0,0,12,BUF,0,10:34
2013-01-25,R,0,0,0,-1,0,0,0,0,0,17,NJD,0,12:16
2013-01-24,H,0,0,0,0,0,0,0,0,1,17,MTL,2,13:09
2013-01-22,H,0,0,0,0,0,0,0,0,1,13,WPG,0,11:00
