gameDate,homeRoadFlag,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,opponentAbbrev,pim,toi
2012-04-07,H,0,0,0,1,0,0,0,0,3,27,TOR,0,20:20
2012-04-05,R,0,0,0,0,0,0,0,0,2,30,CAR,0,23:10
2012-04-04,H,0,0,0,0,0,0,0,0,1,28,TBL,0,21:11
2012-03-31,R,0,0,0,-1,0,0,0,0,1,30,WSH,0,23:24
2012-03-30,R,0,1,1,1,0,0,0,0,0,24,NYR,0,18:21
2012-03-27,H,0,0,0,0,0,0,0,0,1,24,FLA,0,18:50
2012-03-24,R,0,0,0,0,0,0,0,0,0,30,PHI,0,23:12
2012-03-23,H,0,2,2,1,0,0,0,0,4,31,OTT,0,25:01
2012-03-21,R,0,0,0,-1,0,0,0,0,0,21,BUF,0,18:10
2012-03-17,H,0,0,0,1,0,0,0,0,2,26,NYI,0,18:32
2012-03-16,R,0,0,0,-1,0,0,0,0,1,21,OTT,0,15:37
2012-03-14,H,0,0,0,0,0,0,0,0,0,25,OTT,0,23:10
2012-03-12,R,0,0,0,0,0,0,0,0,1,25,BUF,0,20:16
2012-03-10,R,0,0,0,1,0,0,0,0,0,29,VAN,2,16:18
2012-03-08,R,0,0,0,0,0,0,0,0,0,26,EDM,2,18:07
2012-03-06,R,0,1,1,0,0,0,0,0,2,28,CGY,0,18:24
2012-03-03,H,0,0,0,0,0,0,0,0,0,28,TOR,0,18:13
2012-03-01,H,0,1,1,-1,0,0,0,0,1,22,MIN,0,15:36
2012-02-28,R,0,0,0,0,0,0,0,0,1,22,TBL,0,15:56
2012-02-24,R,0,0,0,0,0,0,0,0,3,22,WSH,0,15:39
2012-02-21,H,0,0,0,-1,0,0,0,0,1,21,DAL,2,14:14
2012-02-19,H,0,0,0,-1,0,0,0,0,0,15,NJD,0,12:02
2012-02-17,R,1,0,1,0,0,0,0,0,1,20,BUF,0,16:25
2012-02-15,H,0,0,0,-1,0,0,0,0,2,18,BOS,0,10:51
2012-02-13,H,0,1,1,1,0,0,0,0,1,19,CAR,2,13:43
2012-02-11,R,0,0,0,1,0,0,0,0,0,20,TOR,0,15:17
2012-02-09,R,0,1,1,-1,0,0,0,0,1,22,NYI,0,14:10
2012-02-07,H,0,1,1,1,0,0,0,0,0,15,PIT,0,15:13
2012-02-05,H,0,0,0,0,0,0,0,0,1,16,WPG,0,12:36
2012-02-04,H,0,0,0,0,0,0,0,0,0,17,WSH,0,16:18
2012-01-21,R,0,0,0,1,0,0,0,0,2,16,TOR,0,12:30
2012-01-20,R,0,0,0,0,0,0,0,0,2,28,PIT,0,21:53
2012-01-14,H,0,1,1,1,0,0,0,0,2,17,OTT,0,14:09
2012-01-10,H,0,0,0,0,0,0,0,0,0,19,STL,0,14:47
2012-01-07,H,0,0,0,-1,0,0,0,0,1,21,TBL,0,14:03
2012-01-04,H,0,0,0,0,0,0,0,0,0,19,WPG,0,13:37
2011-12-22,R,0,0,0,-3,0,0,0,0,2,26,WPG,0,20:00
2011-12-21,R,0,0,0,-2,0,0,0,0,0,25,CHI,0,17:49
2011-12-19,R,0,0,0,0,0,0,0,0,1,24,BOS,0,17:16
2011-12-17,H,1,0,1,-1,0,0,0,0,1,23,NJD,0,20:41
2011-12-15,H,0,0,0,1,0,0,0,0,0,23,PHI,0,16:58
2011-12-13,H,0,0,0,1,0,0,0,0,0,23,NYI,0,16:34
2011-10-06,R,0,0,0,0,0,0,0,0,2,14,TOR,0,11:05
