,name,player_id,icetime,goals,unblocked_shot_attempts,rebounds,freeze,on_goal,play_stopped,play_continued_in_zone,play_continued_outside_zone,low_danger_shots,medium_danger_shots,high_danger_shots,low_danger_goals,medium_danger_goals,high_danger_goals,blocked_shot_attempts
94,"Hutchinson, Michael",8474636,3142.564935064935,2.571428571428572,47.6948051948052,1.7857142857142858,7.396103896103896,26.272727272727277,0.8766233766233766,10.61038961038961,12.88961038961039,26.805194805194805,7.318181818181818,2.0259740259740258,0.8896103896103896,0.9675324675324676,0.7142857142857143,11.545454545454543
95,"Holtby, Braden",8474651,3437.12890625,2.48046875,54.6015625,2.1875,6.908203125,29.001953125,1.044921875,13.064453125,15.037109375,30.1015625,7.970703125,2.44140625,0.833984375,0.88671875,0.759765625,14.087890625
96,"Sateri, Harri",8474667,3132.714285714286,3.071428571428572,50.92857142857143,1.7857142857142858,4.357142857142857,28.571428571428573,0.8571428571428571,14.142857142857142,16.571428571428573,30.642857142857142,7.785714285714286,2.357142857142857,1.0,1.2857142857142858,0.7857142857142857,10.142857142857142
97,"Tokarski, Dustin",8474682,3248.046511627907,2.7790697674418605,49.7906976744186,2.1744186046511627,6.348837209302325,28.29069767441861,0.872093023255814,12.16279069767442,14.046511627906977,28.38372093023256,7.813953488372093,2.3372093023255816,0.9883720930232558,0.9651162790697676,0.8255813953488372,11.255813953488373
98,"Poulin, Kevin",8474690,3282.66,2.8,52.44,1.84,7.4,27.84,0.84,11.16,14.32,29.42,6.98,2.34,0.94,1.0,0.86,13.7
99,"Lindback, Anders",8474765,3158.8,2.5153846153846158,48.49230769230769,1.5615384615384615,5.992307692307692,26.17692307692308,0.823076923076923,11.638461538461538,14.276923076923078,28.192307692307693,7.007692307692308,1.807692307692308,0.7538461538461538,0.9692307692307692,0.7923076923076923,11.484615384615385
100,"Lawson, Nathan",8474855,2161.0,2.5454545454545454,42.09090909090909,1.6363636363636365,5.0,23.0,0.7272727272727273,9.454545454545457,11.090909090909092,21.363636363636363,7.0,2.1818181818181817,0.6363636363636364,1.0,0.9090909090909092,11.545454545454543
101,"Jones, Martin",8474889,3399.032258064516,2.574193548387097,52.32903225806452,2.1333333333333333,5.7612903225806456,27.1247311827957,1.0043010752688173,12.320430107526882,14.716129032258063,28.513978494623657,7.479569892473118,2.3548387096774195,0.8881720430107527,0.946236559139785,0.7397849462365591,13.980645161290322
102,"Koskinen, Mikko",8475156,3337.7738095238096,2.8035714285714284,53.583333333333336,2.2857142857142856,6.892857142857143,29.702380952380956,0.9107142857142856,13.071428571428571,14.398809523809524,30.154761904761905,7.994047619047619,2.345238095238096,1.0773809523809523,1.0178571428571428,0.7083333333333334,13.089285714285714
103,"Nilsson, Anders",8475195,3307.583850931677,2.8260869565217392,55.24223602484472,2.0434782608695654,6.906832298136646,30.33540372670808,0.9937888198757764,13.664596273291924,15.416149068322982,31.596273291925467,8.136645962732919,2.329192546583851,0.9875776397515528,1.105590062111801,0.7329192546583851,13.180124223602483
104,"Lehner, Robin",8475215,3378.6813186813188,2.552197802197802,54.3489010989011,2.241758241758242,6.28021978021978,30.58516483516484,0.9945054945054944,13.09065934065934,15.843406593406591,31.134615384615383,7.541208791208791,2.3241758241758244,0.8983516483516484,0.9285714285714286,0.7252747252747253,13.3489010989011
105,"Berube, J-F",8475234,2727.4242424242425,2.8181818181818183,45.84848484848485,2.0,7.212121212121212,26.60606060606061,0.8181818181818182,10.515151515151516,11.666666666666666,26.181818181818183,7.181818181818182,1.9090909090909087,1.0909090909090908,1.0,0.7272727272727273,10.575757575757576
106,"Hackett, Matt",8475252,2933.346153846154,2.576923076923077,53.0,2.1538461538461537,6.0,27.26923076923077,0.7307692307692307,12.692307692307692,14.576923076923077,29.884615384615383,7.076923076923077,2.0384615384615383,0.6153846153846154,1.1923076923076923,0.7692307692307693,14.0
107,"Ortio, Joni",8475299,3291.4864864864867,2.4324324324324325,50.08108108108108,1.7837837837837838,6.378378378378378,24.594594594594597,0.5405405405405406,10.405405405405403,14.297297297297296,26.97297297297297,6.972972972972973,1.9189189189189189,0.7837837837837838,1.0,0.6486486486486487,14.216216216216216
108,"Kuemper, Darcy",8475311,3400.845433255269,2.433255269320843,54.20374707259953,2.358313817330211,6.400468384074942,28.327868852459016,0.8384074941451991,12.934426229508198,15.234192037470724,30.166276346604217,7.557377049180328,2.351288056206089,0.9086651053864168,0.8735362997658079,0.6510538641686182,14.1288056206089
109,"Gustavsson, Jonas",8475361,3258.424581005587,2.6033519553072626,49.4804469273743,1.5195530726256985,5.217877094972067,26.35754189944134,0.7541899441340782,12.46927374301676,14.240223463687151,27.37430167597765,7.659217877094972,1.899441340782123,0.905027932960894,1.0223463687150838,0.6759776536312849,12.547486033519553
110,"Karlsson, Henrik",8475431,2974.8076923076924,2.3076923076923075,43.57692307692308,1.4230769230769231,4.923076923076923,24.23076923076923,0.7307692307692307,11.115384615384617,12.192307692307692,25.346153846153847,5.269230769230769,2.269230769230769,0.8461538461538461,0.5769230769230769,0.8846153846153846,10.692307692307692
111,"Hutton, Carter",8475622,3219.621276595745,2.4680851063829787,48.99574468085106,1.7574468085106385,6.297872340425532,26.714893617021275,0.9191489361702128,11.719148936170212,13.659574468085106,28.029787234042555,6.897872340425532,1.974468085106383,0.9276595744680852,0.9106382978723404,0.6297872340425532,12.093617021276597
112,"Talbot, Cam",8475660,3413.902298850575,2.532567049808429,54.565134099616856,2.2528735632183907,6.948275862068965,28.886973180076627,0.7241379310344828,12.950191570881223,14.70689655172414,30.26628352490421,7.461685823754789,2.4636015325670497,0.8908045977011494,0.8793103448275862,0.7624521072796935,14.373563218390805
113,"Lack, Eddie",8475663,3323.5,2.423611111111111,50.21527777777778,1.7847222222222223,6.729166666666667,26.61111111111111,0.9236111111111112,11.694444444444445,13.854166666666666,27.82638888888889,7.625,2.2152777777777777,0.7569444444444444,0.9722222222222222,0.6944444444444444,12.54861111111111
114,"Scrivens, Ben",8475681,3314.5763888888887,2.6875,52.958333333333336,2.1666666666666665,6.284722222222222,28.4375,0.75,12.819444444444445,14.770833333333334,29.95833333333333,7.548611111111111,2.326388888888889,0.9791666666666666,0.9652777777777778,0.7430555555555556,13.125
115,"Bobrovsky, Sergei",8475683,3457.814765100671,2.4845637583892617,52.61476510067114,2.3959731543624163,6.32751677852349,28.98523489932886,1.185234899328859,12.5248322147651,14.711409395973154,29.58523489932886,7.465771812080537,2.5758389261744967,0.8590604026845637,0.8859060402684564,0.7395973154362416,12.987919463087248
116,"Pickard, Calvin",8475717,3190.914634146341,2.573170731707317,49.70121951219512,2.067073170731707,6.121951219512195,26.621951219512194,0.5365853658536586,11.621951219512194,13.878048780487806,27.640243902439025,7.0426829268292686,2.207317073170732,0.9146341463414634,1.0182926829268293,0.6402439024390244,12.810975609756095
117,"Campbell, Jack",8475789,3360.221590909091,2.590909090909091,50.97727272727273,2.0681818181818183,7.653409090909091,28.426136363636363,0.9431818181818182,12.119318181818182,13.630681818181818,28.829545454545453,7.715909090909091,2.278409090909091,0.8011363636363636,1.0340909090909092,0.7556818181818182,12.153409090909092
118,"Wedgewood, Scott",8475809,3342.777027027027,2.70945945945946,53.62837837837838,2.5878378378378377,7.432432432432432,28.87837837837838,0.6081081081081081,12.35135135135135,14.77027027027027,30.22972972972973,7.689189189189189,2.635135135135135,0.9662162162162162,0.9594594594594594,0.7837837837837838,13.074324324324325
119,"Grubauer, Philipp",8475831,3291.193460490463,2.427792915531336,50.41689373297002,2.346049046321526,6.337874659400545,26.419618528610357,0.7438692098092643,11.40599455040872,13.989100817438691,27.87465940054496,7.133514986376022,2.337874659400545,0.8310626702997275,0.8991825613079019,0.6975476839237057,13.0708446866485
120,"Domingue, Louis",8475839,3269.520833333333,2.736111111111111,53.763888888888886,2.298611111111111,7.243055555555555,28.979166666666668,1.1805555555555556,12.57638888888889,14.59027777777778,30.604166666666668,7.548611111111111,2.368055555555556,0.9513888888888888,0.9722222222222222,0.8125,13.243055555555555
121,"Mrazek, Petr",8475852,3349.3764705882354,2.651764705882353,51.52705882352941,2.28,5.324705882352941,28.178823529411765,0.7858823529411765,12.75294117647059,15.2,28.82588235294117,7.670588235294118,2.4235294117647057,0.9058823529411764,1.0070588235294118,0.7388235294117647,12.607058823529412
122,"Andersen, Frederik",8475883,3460.2161100196463,2.4597249508840866,53.73477406679764,2.0903732809430253,6.086444007858546,29.084479371316306,1.0098231827111983,13.589390962671906,15.825147347740668,30.905697445972496,7.711198428290766,2.430255402750491,0.8408644400785854,0.8722986247544204,0.7465618860510805,12.68762278978389
123,"Kinkaid, Keith",8476234,3259.266272189349,2.6508875739644973,51.60355029585799,1.8047337278106508,7.650887573964497,28.01775147928994,1.0355029585798816,12.153846153846152,13.485207100591715,29.514792899408285,7.455621301775148,2.0473372781065087,0.9349112426035504,0.9881656804733728,0.727810650887574,12.585798816568047
124,"Brossoit, Laurent",8476316,3247.807142857143,2.392857142857143,51.96428571428572,2.2285714285714286,5.55,26.76428571428572,0.8142857142857143,12.492857142857142,14.471428571428572,27.821428571428573,7.728571428571429,2.407142857142857,0.8357142857142857,0.8928571428571429,0.6642857142857143,14.007142857142858
125,"Forsberg, Anton",8476341,3175.344262295082,2.699453551912568,52.15846994535519,2.4262295081967213,6.136612021857924,28.098360655737704,0.8142076502732241,12.513661202185792,13.814207650273223,27.770491803278688,7.633879781420765,2.950819672131148,0.8961748633879781,0.994535519125683,0.8087431693989071,13.80327868852459
126,"Sparks, Garret",8476343,3276.4,2.825,49.75,1.725,5.925,27.75,1.15,12.6,14.55,29.2,7.775,1.6,1.0,1.15,0.675,11.175
127,"Binnington, Jordan",8476412,3455.593272171254,2.691131498470948,54.14373088685015,2.715596330275229,6.327217125382263,28.6697247706422,0.599388379204893,12.99388379204893,15.3302752293578,29.82262996941896,8.073394495412844,2.685015290519878,0.9541284403669724,0.9847094801223242,0.7522935779816514,13.562691131498472
128,"Hellberg, Magnus",8476433,2831.423076923077,2.423076923076923,44.03846153846154,1.9615384615384612,4.730769230769231,22.0,0.7307692307692307,10.461538461538462,11.153846153846152,21.615384615384617,7.346153846153846,2.3846153846153846,0.8076923076923077,0.8461538461538461,0.7692307692307693,12.692307692307692
129,"Gibson, John",8476434,3410.494047619048,2.742063492063492,56.60912698412698,2.648809523809524,6.871031746031746,30.45634920634921,0.7579365079365079,14.077380952380953,15.52579365079365,32.23809523809524,7.988095238095238,2.5694444444444446,0.8948412698412699,1.0892857142857142,0.7579365079365079,13.813492063492063
130,"Gibson, Christopher",8476444,2902.0,2.6875,49.125,0.9375,6.9375,27.125,0.9375,10.125,15.3125,28.5,7.0,1.625,1.1875,1.0,0.5,12.0
131,"Lagace, Maxime",8476509,3273.5,3.6,50.55,1.75,6.45,27.5,1.0,11.65,12.5,26.95,8.55,1.85,1.2,1.7,0.7,13.2
132,"Fasth, Viktor",8476839,3300.6031746031745,2.555555555555556,52.3968253968254,1.9047619047619049,6.444444444444445,26.6984126984127,0.8253968253968254,12.19047619047619,14.444444444444445,29.015873015873016,7.603174603174603,2.063492063492064,1.0476190476190477,0.7619047619047619,0.746031746031746,13.714285714285714
133,"Svedberg, Niklas",8476844,3019.0526315789475,1.947368421052632,42.8421052631579,1.4736842105263157,4.842105263157895,24.210526315789476,0.9473684210526316,11.157894736842104,12.736842105263158,24.57894736842105,6.7368421052631575,1.947368421052632,0.631578947368421,0.8947368421052632,0.4210526315789473,9.578947368421051
134,"Subban, Malcolm",8476876,3313.6666666666665,2.8505747126436782,50.05747126436781,2.310344827586207,5.068965517241379,27.95402298850575,0.9195402298850576,12.195402298850574,14.655172413793103,27.919540229885055,7.758620689655173,2.4022988505747125,1.0,1.0344827586206895,0.8160919540229885,11.977011494252874
135,"Vasilevskiy, Andrei",8476883,3524.1776937618147,2.485822306238185,54.20793950850662,2.196597353497165,6.120982986767486,29.86767485822306,1.077504725897921,12.918714555765597,15.7882797731569,30.204158790170133,8.0586011342155,2.449905482041588,0.9073724007561436,0.9017013232514176,0.6767485822306238,13.495274102079396
136,"Murray, Matt",8476899,3407.519841269841,2.623015873015873,53.37301587301587,2.257936507936508,6.4603174603174605,29.36111111111111,1.0396825396825398,12.567460317460318,14.892857142857142,29.571428571428573,7.734126984126984,2.4087301587301586,0.9246031746031746,0.9325396825396826,0.7658730158730159,13.658730158730158
137,"Gillies, Jon",8476903,3064.8571428571427,2.8857142857142857,46.4,2.142857142857143,5.742857142857143,26.4,1.0571428571428572,10.314285714285717,14.2,27.17142857142857,7.0,2.1142857142857143,1.2285714285714286,0.9142857142857144,0.7428571428571429,10.114285714285714
138,"Driedger, Chris",8476904,3306.439393939394,2.272727272727273,48.31818181818182,2.075757575757576,6.393939393939394,26.75757575757576,1.0303030303030305,11.606060606060606,13.712121212121213,27.818181818181817,7.045454545454546,2.090909090909091,0.7575757575757576,0.8636363636363636,0.6515151515151515,11.363636363636363
139,"Korpisalo, Joonas",8476914,3319.3724832214766,2.8053691275167787,53.66778523489933,2.476510067114094,6.684563758389261,28.28187919463087,0.8959731543624161,12.248322147651006,14.261744966442953,29.083892617449663,7.677852348993288,2.6677852348993287,1.0067114093959733,1.0402684563758389,0.7583892617449665,14.238255033557047
140,"Stolarz, Anthony",8476932,3178.3609022556398,2.330827067669173,50.95488721804512,2.954887218045113,5.421052631578948,27.33834586466165,0.4436090225563909,12.676691729323307,14.766917293233083,28.74436090225564,7.300751879699248,2.62406015037594,0.8421052631578947,0.8345864661654135,0.6541353383458647,12.285714285714286
141,"Hellebuyck, Connor",8476945,3492.607207207207,2.4846846846846846,56.01801801801802,2.682882882882883,6.291891891891892,30.225225225225227,0.6774774774774774,13.94954954954955,15.920720720720722,31.3963963963964,7.879279279279279,2.8216216216216217,0.7945945945945946,0.8774774774774775,0.8126126126126126,13.920720720720722
142,"Mazanec, Marek",8476992,3160.3548387096776,2.6451612903225805,49.61290322580645,1.1290322580645162,5.290322580645161,25.29032258064516,0.8709677419354839,12.161290322580646,14.64516129032258,29.06451612903226,5.870967741935484,1.8387096774193548,0.9032258064516128,0.8709677419354839,0.8709677419354839,12.838709677419354
143,"Ullmark, Linus",8476999,3458.7010676156583,2.434163701067616,53.68327402135231,2.3131672597864767,7.2811387900355875,29.494661921708182,0.8185053380782918,12.882562277580073,14.935943060498222,30.93594306049822,7.263345195729538,2.512455516014235,0.7935943060498221,0.8434163701067615,0.797153024911032,12.97153024911032
144,"Dell, Aaron",8477180,3163.5846153846155,2.576923076923077,49.93076923076923,2.1538461538461537,5.707692307692308,27.053846153846155,0.8076923076923077,11.684615384615384,14.307692307692308,27.06923076923077,7.869230769230769,2.276923076923077,0.8076923076923077,1.0692307692307692,0.7,12.715384615384616
145,"Hammond, Andrew",8477202,3280.059701492537,2.343283582089552,51.014925373134325,2.1194029850746268,6.791044776119403,27.80597014925373,0.8805970149253731,11.985074626865671,14.238805970149254,28.52238805970149,7.567164179104478,2.3582089552238807,0.835820895522388,0.7014925373134329,0.8059701492537313,12.567164179104475
146,"Coreau, Jared",8477225,3107.714285714286,3.238095238095238,49.47619047619048,1.619047619047619,6.047619047619048,26.952380952380956,0.7619047619047619,12.19047619047619,13.904761904761903,28.047619047619047,7.285714285714286,2.4285714285714284,1.4761904761904765,0.8095238095238095,0.9523809523809524,11.714285714285714
147,"Condon, Mike",8477237,3324.8372093023254,2.581395348837209,52.23255813953488,2.1627906976744184,6.713178294573644,27.271317829457363,0.8992248062015504,12.2015503875969,13.48062015503876,29.0,7.069767441860465,2.186046511627907,0.9457364341085271,0.8604651162790697,0.7751937984496124,13.976744186046512
148,"Raanta, Antti",8477293,3263.696750902527,2.252707581227437,48.848375451263536,2.2779783393501805,6.0,26.36823104693141,0.8447653429602888,11.772563176895307,13.935018050541515,27.6101083032491,7.335740072202166,2.137184115523466,0.7653429602888087,0.8447653429602888,0.6425992779783394,11.765342960288809
149,"Petersen, Cal",8477361,3446.269841269841,2.9206349206349205,52.285714285714285,2.2222222222222223,6.190476190476191,27.714285714285715,0.7777777777777778,12.031746031746032,14.253968253968257,27.80952380952381,8.507936507936508,2.3174603174603177,1.1428571428571428,1.0634920634920637,0.7142857142857143,13.65079365079365
150,"Petersen, Calvin",8477361,3453.0697674418607,2.744186046511628,56.627906976744185,2.8372093023255816,7.116279069767442,31.74418604651163,1.069767441860465,13.0,17.069767441860463,33.093023255813954,7.5813953488372094,2.976744186046512,0.9302325581395348,1.0465116279069768,0.7674418604651163,12.976744186046512
151,"Hogberg, Marcus",8477405,3097.18,2.72,51.24,2.54,5.9,27.0,0.78,12.74,13.58,28.26,7.36,2.66,0.98,0.98,0.76,12.96
152,"Saros, Juuse",8477424,3440.6967418546365,2.548872180451128,55.64912280701754,2.5413533834586466,6.867167919799499,29.8796992481203,0.7794486215538847,13.107769423558898,15.74937343358396,30.711779448621552,8.115288220551378,2.7167919799498748,0.8521303258145363,0.9548872180451128,0.7418546365914787,14.105263157894736
153,"Jarry, Tristan",8477465,3382.2756183745582,2.575971731448764,52.85512367491166,2.2897526501766783,5.975265017667844,28.54770318021201,0.7031802120141343,12.9434628975265,15.014134275618376,29.699646643109546,7.268551236749117,2.480565371024735,0.8480565371024735,0.9752650176678446,0.7526501766784452,13.406360424028268
154,"Comrie, Eric",8477480,3364.082191780822,2.958904109589041,52.7945205479452,2.9726027397260277,6.232876712328767,28.90410958904109,0.6301369863013698,13.068493150684931,14.73972602739726,28.95890410958904,8.534246575342467,2.904109589041096,0.9726027397260274,1.082191780821918,0.9041095890410958,12.397260273972602
155,"Martin, Spencer",8477484,3318.3384615384616,3.292307692307692,53.10769230769231,3.0,5.015384615384615,28.03076923076923,0.8461538461538461,12.784615384615384,15.138461538461538,28.861538461538466,8.138461538461538,2.9846153846153847,1.3692307692307693,0.9692307692307692,0.953846153846154,13.123076923076924
156,"Copley, Pheonix",8477831,3319.155844155844,2.636363636363636,51.45454545454545,2.3376623376623376,6.142857142857143,25.77922077922078,0.7272727272727273,12.03896103896104,12.909090909090908,26.753246753246756,7.545454545454546,2.5844155844155843,0.974025974025974,0.8441558441558441,0.8181818181818182,14.571428571428571
157,"Demko, Thatcher",8477967,3495.2966101694915,2.7033898305084745,56.059322033898304,2.567796610169492,7.063559322033898,30.347457627118644,0.6991525423728814,13.766949152542374,14.779661016949152,30.79661016949153,8.09322033898305,2.847457627118644,0.9279661016949152,0.961864406779661,0.8135593220338984,14.322033898305085
158,"Nedeljkovic, Alex",8477968,3350.1954022988507,2.793103448275862,53.93103448275862,2.534482758620689,6.5344827586206895,28.78735632183908,0.5632183908045977,13.235632183908049,14.649425287356324,29.74712643678161,8.126436781609195,2.5114942528735638,1.0,1.0172413793103448,0.7758620689655172,13.545977011494251
159,"Vanecek, Vitek",8477970,3353.813186813187,2.60989010989011,51.64835164835165,2.379120879120879,4.774725274725275,26.912087912087912,0.5494505494505495,13.054945054945057,15.016483516483516,28.64835164835165,7.225274725274725,2.510989010989011,0.8516483516483516,0.945054945054945,0.8131868131868132,13.263736263736265
160,"Johansson, Jonas",8477992,3249.8815789473683,2.986842105263158,49.26315789473684,2.8552631578947367,5.092105263157895,27.0,0.25,11.302631578947368,14.61842105263158,27.01315789473684,7.592105263157895,2.631578947368421,1.236842105263158,1.118421052631579,0.631578947368421,12.026315789473683
161,"Merzlikins, Elvis",8478007,3357.871794871795,2.9572649572649574,57.66666666666666,2.6794871794871797,6.243589743589744,30.363247863247864,0.6324786324786325,13.794871794871796,16.076923076923077,31.628205128205128,8.055555555555555,2.7606837606837606,1.1282051282051282,1.0726495726495726,0.7564102564102564,15.22222222222222
162,"Sorokin, Ilya",8478009,3503.240663900415,2.5103734439834025,59.468879668049794,3.0580912863070537,5.526970954356846,30.04979253112033,0.6307053941908713,14.551867219917012,16.439834024896264,32.49792531120332,7.348547717842323,2.979253112033195,1.012448132780083,0.8589211618257261,0.6390041493775933,16.643153526970956
163,"Husso, Ville",8478024,3375.676056338028,2.859154929577465,54.85915492957746,2.6619718309859155,5.809859154929577,28.84507042253521,0.6126760563380281,13.852112676056338,15.338028169014084,30.669014084507044,7.654929577464789,2.6901408450704225,1.2464788732394363,0.943661971830986,0.6690140845070423,13.845070422535212
164,"Kahkonen, Kaapo",8478039,3319.0,3.0785714285714287,57.364285714285714,2.7785714285714285,7.7,30.2,0.7357142857142858,13.65,14.542857142857144,31.807142857142857,7.964285714285714,2.842857142857143,1.1357142857142857,1.15,0.7928571428571428,14.75
165,"Shesterkin, Igor",8478048,3486.4351145038167,2.416030534351145,56.83969465648855,2.8282442748091605,5.259541984732825,29.62213740458015,0.5572519083969466,14.072519083969466,16.637404580152673,30.763358778625957,8.026717557251908,2.9236641221374047,0.8778625954198473,0.8473282442748091,0.6908396946564885,15.125954198473282
166,"Blackwood, Mackenzie",8478406,3379.9670781893005,2.7818930041152266,56.21399176954733,2.580246913580247,6.399176954732511,29.58436213991769,0.7407407407407407,13.567901234567902,15.382716049382717,30.79423868312757,8.08641975308642,2.7242798353909463,1.0493827160493827,0.9588477366255144,0.7736625514403292,14.609053497942387
167,"Sandstrom, Felix",8478433,3347.1666666666665,3.4,55.66666666666666,2.466666666666667,5.7,28.266666666666666,0.9,13.633333333333333,14.466666666666669,28.633333333333333,8.966666666666667,3.0,1.1,1.3,1.0,15.066666666666666
168,"Vladar, Dan",8478435,3400.74,2.89,53.55,2.09,6.34,27.05,0.65,12.61,14.54,28.61,8.23,2.3,1.14,1.11,0.64,14.41
169,"Montembeault, Sam",8478470,3341.9533678756475,3.0155440414507773,58.25906735751296,3.0725388601036268,5.948186528497409,29.704663212435232,0.4715025906735751,14.321243523316062,15.61139896373057,30.678756476683937,8.455958549222798,3.3523316062176165,1.0310880829015543,1.238341968911917,0.7461139896373057,15.7720207253886
170,"Samsonov, Ilya",8478492,3412.843434343434,2.6313131313131315,52.7979797979798,2.712121212121212,5.621212121212121,26.727272727272727,0.702020202020202,13.186868686868689,13.94949494949495,28.626262626262623,7.227272727272727,2.8535353535353534,1.02020202020202,0.8686868686868687,0.7424242424242424,14.090909090909092
171,"Hill, Adin",8478499,3327.8863636363635,2.465909090909091,54.86931818181818,2.5681818181818183,6.159090909090909,26.960227272727277,0.5454545454545454,13.323863636363637,14.426136363636363,29.90909090909091,7.159090909090909,2.465909090909091,0.9318181818181818,0.8693181818181818,0.6647727272727273,15.335227272727272
172,"Vejmelka, Karel",8478872,3372.562841530055,3.043715846994536,57.58469945355191,2.846994535519125,6.868852459016393,30.469945355191257,0.4207650273224044,14.37704918032787,15.185792349726777,31.114754098360656,8.94535519125683,2.939890710382514,1.098360655737705,1.0218579234972678,0.9234972677595628,14.584699453551911
173,"Kallgren, Erik",8478902,3352.875,2.833333333333333,48.5,2.375,5.833333333333333,26.291666666666668,0.9583333333333334,11.791666666666666,13.416666666666666,26.45833333333333,8.666666666666666,2.4166666666666665,0.8333333333333334,1.125,0.875,10.958333333333334
174,"Fedotov, Ivan",8478905,3222.958333333333,2.9166666666666665,51.25,2.5,5.041666666666667,23.70833333333333,0.0416666666666666,10.208333333333334,14.708333333333334,25.916666666666668,7.5,2.0416666666666665,1.25,1.25,0.4166666666666667,15.791666666666666
175,"Daccord, Joey",8478916,3387.833333333333,2.5701754385964914,56.675438596491226,3.026315789473684,7.263157894736842,27.771929824561404,0.2631578947368421,14.403508771929824,14.280701754385966,31.894736842105264,7.114035087719298,2.780701754385965,0.9210526315789472,0.9385964912280702,0.7105263157894737,14.885964912280702
176,"Ingram, Connor",8478971,3398.5098039215686,2.9607843137254903,58.09803921568628,2.9607843137254903,6.382352941176471,30.098039215686278,0.2941176470588235,14.92156862745098,15.470588235294118,31.47058823529412,8.617647058823529,3.019607843137255,1.2254901960784317,1.0098039215686274,0.7254901960784313,14.990196078431373
177,"DeSmith, Casey",8479193,3290.3551912568305,2.540983606557377,51.79781420765028,2.7650273224043715,5.683060109289618,28.14207650273224,0.726775956284153,12.262295081967212,14.726775956284152,28.07103825136612,7.770491803278689,2.797814207650273,0.8306010928961749,0.9453551912568308,0.7650273224043715,13.158469945355192
178,"Lindgren, Charlie",8479292,3426.657142857143,2.6357142857142857,56.27857142857143,2.492857142857143,6.628571428571429,28.107142857142858,0.4,13.15,15.371428571428572,30.042857142857144,7.95,2.75,1.0071428571428571,0.9428571428571428,0.6857142857142857,15.535714285714286
179,"Lyon, Alex",8479312,3234.574074074074,2.685185185185185,54.407407407407405,2.7962962962962963,5.851851851851852,27.62037037037037,0.3148148148148148,13.675925925925926,14.407407407407408,29.175925925925927,7.851851851851852,2.814814814814815,0.9444444444444444,1.0925925925925926,0.6481481481481481,14.564814814814817
180,"Woll, Joseph",8479361,3508.3,2.7,59.54285714285714,3.3285714285714287,6.471428571428572,29.6,0.2714285714285714,14.4,15.82857142857143,31.285714285714285,8.242857142857142,3.4857142857142858,1.042857142857143,1.042857142857143,0.6142857142857143,16.52857142857143
181,"Hart, Carter",8479394,3380.70796460177,2.7610619469026547,55.008849557522126,2.47787610619469,7.185840707964601,29.287610619469028,0.8141592920353983,12.31858407079646,14.553097345132745,29.327433628318584,8.057522123893806,2.752212389380531,0.9469026548672568,1.0,0.8141592920353983,14.871681415929205
182,"Gustavsson, Filip",8479406,3465.2179487179487,2.58974358974359,58.833333333333336,2.467948717948718,6.410256410256411,29.58333333333333,0.3525641025641026,13.711538461538462,16.993589743589745,32.32692307692308,7.615384615384615,2.7371794871794872,0.8653846153846154,0.9423076923076924,0.782051282051282,16.153846153846153
183,"Rittich, David",8479496,3242.031111111111,2.497777777777778,50.07555555555555,2.1466666666666665,5.5777777777777775,26.093333333333334,0.7466666666666667,11.675555555555556,14.4,27.48,7.435555555555555,2.2888888888888888,0.9688888888888888,0.8844444444444445,0.6444444444444445,12.87111111111111
184,"Skinner, Stuart",8479973,3449.9523809523807,2.630952380952381,52.660714285714285,2.696428571428572,6.041666666666667,27.93452380952381,0.3511904761904761,13.023809523809524,14.297619047619047,28.75,7.648809523809524,2.7142857142857144,0.988095238095238,0.9226190476190476,0.7202380952380952,13.547619047619047
185,"Oettinger, Jake",8479979,3451.9958333333334,2.404166666666667,53.3125,2.2125,5.833333333333333,27.275,0.5875,13.1875,15.308333333333334,29.758333333333333,7.316666666666666,2.325,0.8625,0.925,0.6166666666666667,13.9125
186,"Luukkonen, Ukko-Pekka",8480045,3429.503355704698,2.906040268456376,55.738255033557046,2.9932885906040267,6.100671140939597,28.751677852348998,0.4429530201342282,13.691275167785236,15.74496644295302,30.503355704697988,8.449664429530202,2.8859060402684564,1.0939597315436242,1.0,0.8120805369127517,13.899328859060402
187,"Primeau, Cayden",8480051,3084.509090909091,3.163636363636364,53.63636363636363,2.690909090909091,6.236363636363636,27.30909090909091,0.2,12.818181818181818,13.963636363636365,28.945454545454545,7.345454545454546,2.9454545454545453,1.2363636363636363,1.181818181818182,0.7454545454545455,14.4
188,"Tarasov, Daniil",8480193,3338.467741935484,3.177419354838709,59.91935483870968,3.661290322580645,5.983870967741935,31.32258064516129,0.3387096774193548,14.903225806451612,16.20967741935484,32.20967741935484,8.983870967741936,3.048387096774193,1.4193548387096775,1.1774193548387095,0.5806451612903226,15.67741935483871
189,"Swayman, Jeremy",8480280,3456.7734806629837,2.4198895027624308,54.85635359116022,2.5138121546961325,6.823204419889502,27.662983425414364,0.5359116022099447,12.977900552486188,14.96132596685083,29.81767955801105,7.558011049723757,2.8729281767955803,0.856353591160221,0.8397790055248618,0.7237569060773481,14.607734806629834
190,"Thompson, Logan",8480313,3488.77304964539,2.49645390070922,58.9645390070922,3.00709219858156,6.0212765957446805,28.75177304964539,0.5390070921985816,13.97163120567376,15.23404255319149,30.71631205673759,7.602836879432624,2.851063829787234,0.9148936170212766,0.8723404255319149,0.7092198581560284,17.79432624113475
