player_id,gameCount,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,pim
8482659,35,4,10,14,-2,2,2,0,0,59,675,8
8469820,59,1,2,3,-9,0,0,0,0,21,849,88
8481422,11,1,0,1,-2,1,1,1,0,14,205,0
8483553,22,3,1,4,-2,0,0,0,0,15,277,11
8465968,80,7,12,19,-12,0,0,2,0,114,1438,29
8482665,67,16,20,36,1,4,4,2,1,118,1406,14
8480072,1,0,0,0,-1,0,0,0,0,1,12,0
8467831,46,1,2,3,-8,0,0,1,0,26,737,10
8482117,58,6,13,19,-8,0,0,1,0,60,884,12
8474681,68,7,15,22,-2,2,2,2,0,78,1205,14
8479414,50,3,6,9,-2,1,1,1,0,39,780,29
8474130,1,0,0,0,-1,0,0,0,0,0,16,0
8479400,73,27,36,63,5,11,11,1,0,205,1609,77
8478078,6,0,0,0,0,0,0,0,0,8,101,0
8479366,30,2,4,6,-4,0,0,0,0,18,399,8
8474642,53,3,6,9,1,0,0,1,0,56,839,36
8471276,70,16,40,56,23,4,4,2,0,112,1480,20
8471504,65,12,6,18,-19,2,2,2,1,111,1229,56
8471262,45,7,10,17,-5,4,4,1,0,61,822,18
8481813,34,2,1,3,-6,0,0,1,0,24,567,10
8478508,61,6,7,13,0,0,0,2,0,63,922,35
8467428,55,0,4,4,-10,0,0,0,0,19,491,99
8470626,7,0,1,1,-3,0,0,0,0,5,105,2
8477149,7,0,2,2,-2,0,0,0,0,4,90,11
8473449,75,11,17,28,-7,1,1,3,0,150,1437,34
8471266,28,4,1,5,-5,0,0,0,0,33,292,10
8475766,75,9,2,11,-7,0,0,2,0,79,1267,123
8471514,62,7,23,30,-3,0,0,2,1,122,1320,15
8475772,2,0,0,0,-2,0,0,0,0,0,24,4
8473465,19,4,3,7,-5,1,1,1,0,23,292,6
8470144,29,1,5,6,-3,0,0,0,0,24,498,0
8470622,7,0,0,0,-4,0,0,0,0,6,137,4
8470636,3,0,0,0,1,0,0,0,0,2,36,2
8481624,65,15,11,26,2,0,0,2,0,107,1258,16
8468086,9,1,0,1,-2,0,0,0,0,18,153,8
8471299,4,0,1,1,1,0,0,0,0,3,49,0
8481618,66,13,9,22,-16,1,1,3,0,91,1146,22
8475799,67,14,16,30,17,2,2,2,0,123,1279,24
8467389,68,10,18,28,4,4,4,1,0,164,1302,8
8478040,16,0,0,0,-3,0,0,0,0,9,222,7
8468535,64,8,8,16,-5,2,2,2,0,91,1363,34
8477415,50,6,6,12,-4,0,0,0,0,73,790,8
8477401,9,1,1,2,2,0,0,0,0,6,107,14
8471716,49,0,3,3,-14,0,0,0,0,40,769,25
8450900,30,4,3,7,-11,2,2,1,0,32,483,27
8474646,58,1,3,4,-19,0,0,0,0,51,952,16
8479362,3,0,0,0,-1,0,0,0,0,1,33,0
8477429,56,10,13,23,4,0,0,2,0,67,1100,8
8479404,52,4,3,7,-14,0,0,0,0,41,799,22
8476910,8,0,3,3,1,0,0,0,0,9,128,2
8481426,10,0,0,0,-4,0,0,0,0,8,150,0
8465978,50,2,2,4,-7,0,0,0,0,42,565,67
8474685,18,0,3,3,-2,0,0,0,0,26,327,6
8482113,66,15,26,41,17,2,2,1,0,123,1513,30
8474849,35,1,3,4,4,0,0,0,0,28,657,37
8474691,2,0,1,1,0,0,0,0,0,0,32,0
8476086,2,0,0,0,-1,0,0,0,0,0,22,7
8471676,33,7,7,14,-14,1,1,0,0,73,615,27
8474068,23,1,3,4,-5,0,0,0,0,21,257,4
8481591,3,0,1,1,-3,0,0,0,0,2,40,2
8481585,17,1,0,1,-7,0,0,0,0,21,249,2
8477213,53,5,1,6,-14,0,0,0,0,49,967,14
8470232,4,0,1,1,0,0,0,0,0,1,31,7
8474040,48,8,6,14,-4,1,1,2,0,78,789,13
8468482,6,0,0,0,-3,0,0,0,0,8,92,0
8473908,48,4,3,7,-4,0,0,1,0,31,494,68
8480880,42,3,5,8,-6,0,0,1,0,30,563,33
8476870,1,0,0,0,0,0,0,0,0,0,5,0
8471689,9,0,1,1,-1,0,0,0,0,7,117,4
8470597,56,16,6,22,5,1,1,1,0,135,933,22
8471851,57,5,7,12,-15,2,2,2,1,110,1105,26
8476858,51,5,5,10,-1,0,0,1,0,52,894,36
8479996,55,6,13,19,-4,1,1,1,0,83,1087,12
8471312,1,0,0,0,-1,0,0,0,0,0,20,0
8471474,6,0,0,0,1,0,0,0,0,10,99,0
8475160,2,0,1,1,1,0,0,0,0,2,24,2
8473511,7,1,1,2,-1,0,0,0,0,6,107,2
8470018,39,1,1,2,-12,0,0,1,0,29,527,4
