player_id
8459579
8475252
8460703
8471418
8470074
8475130
8473541
8477914
8482221
8475681
8475680
8459140
8470263
8469732
8479496
8478039
8473434
8478007
8462117
8479292
8481501
8476412
8471433
8475683
8480420
8473972
8467913
8480193
8477484
8471750
8470880
8475720
8471230
8477457
8477480
8460705
8473553
8478406
8477084
8475876
8468166
8477293
8474765
8460704
8474771
8475080
8471219
8467453
8471227
8468038
8478559
8476986
8473632
8476992
8476945
8460712
8471186
8473975
8479294
8480382
8477092
8474202
8479530
8470266
8471781
8476763
8475097
8480591
8468011
8482487
8474488
8480051
8480045
8471679
8477234
8466339
8474729
8467972
8459308
8479973
8473523
8479581
8478933
8477180
8479193
8482447
8475781
8467391
8482137
8470216
8476883
8477237
8480867
8467959
8470772
8475622
8475839
8476316
8462161
8477424
8477356
8470820
8481611
8460612
8474667
8479380
8479394
8475431
8471469
8477970
8469569
8478470
8471695
8476844
8480042
8474855
8478048
8467430
8471734
8475234
8476932
8483575
8477225
8476846
8475156
8475195
8478499
8483158
8477967
8482246
8481001
8473532
8468489
8469152
8469608
8480280
8471251
8477361
8480925
8460806
8474708
8481597
8476876
8476309
8473503
8481031
8458988
8480313
8483183
8471301
8455710
8478872
8470584
8476903
8474682
8473474
8470800
8468524
8477202
8474092
8467950
8482076
8476861
8476444
8475824
8481033
8468685
8477968
8479979
8475831
8471302
8480112
8465161
8476914
8478905
8471712
8477405
8475789
8473461
8476243
8470140
8476509
8476904
8480843
8471306
8475809
8478492
8477992
8469548
8458568
8474690
8477831
8475771
8448382
8470147
8479188
8473499
8480263
8471715
8475215
8474651
8474889
8479361
8478916
8478902
8475361
8462147
8474057
8468481
8470594
8471305
8477990
8476330
8481035
8459463
8481020
8479016
8476319
8481544
8476899
8462152
8478903
8479406
8475717
8473414
8470860
8462055
8479313
8468550
8475663
8478435
8474596
8448535
8473575
8476343
8460535
8480199
8475299
8478965
8478971
8480947
8478024
8477465
8479312
8474636
8480238
8481668
8479138
8470320
8474152
8474754
8476341
8476433
8475660
8475852
8480373
8482982
8476803
8471822
8475311
8483530
8469658
8482821
8473614
8478999
8480213
8476234
8470645
8471239
8462047
8473638
8474194
8481519
8478433
8471403
8470090
8480363
8474591
8464999
8484312
8462052
8476999
8469675
8471774
8469461
8473607
8462044
8480162
8474550
8470093
8474593
8475883
8466141
8469514
8476434
8467511
8476839
8479288
8475303
8480981
8478009
8477312
8468540
8475277
8475920
8479115
8470657
8481692
8473404
