,Unnamed: 0,name,d_zone_shift_starts,giveaways,goals,high_danger_goals,high_danger_shots,hits,low_danger_goals,low_danger_shots,medium_danger_goals,medium_danger_shots,missed_shots,o_zone_shift_starts,penalty_minutes,points,rebound_goals,rebounds,shifts,shot_attempts,shots_on_goal,takeaways,faceoffs_lost,faceoffs_won,games_played,icetime,on_ice_corsi_percentage,on_ice_fenwick_percentage,penalties_drawn,shots_blocked_by_player,assists,position_encoded,position,salary
1438,2190,Oskar Lindblom,2.112759643916914,0.258160237388724,0.1661721068249258,0.0445103857566765,0.1899109792284866,0.940652818991098,0.0415430267062314,1.3323442136498516,0.0801186943620178,0.5667655786350149,0.5133531157270029,2.2611275964391693,0.2403560830860534,0.3264094955489614,0.029673590504451,0.14540059347181,19.44807121661721,2.637982195845697,1.57566765578635,0.2640949554896142,0.1543026706231454,0.1068249258160237,337,802.9376854599407,0.0105044510385756,0.0103264094955489,0.1246290801186943,0.5281899109792285,0.1602373887240356,1,F,4000000
1439,2191,Oskar Olausson,1.0,0.5,0.0,0.0,0.0,0.75,0.0,1.5,0.0,0.0,0.25,1.25,0.0,0.0,0.0,0.0,10.25,1.75,1.25,0.0,0.0,0.0,4,487.25,0.3325,0.2925,0.0,1.0,0.0,1,F,950000
1440,2192,Oskar Osala,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.333333333333334,2.333333333333333,0.6666666666666666,0.0,0.0,0.0,3,484.3333333333333,0.3766666666666666,0.3733333333333333,0.3333333333333333,0.0,0.0,1,F,950000
1441,2193,Oskar Steen,1.65,0.1333333333333333,0.0666666666666666,0.0333333333333333,0.1,2.083333333333333,0.0166666666666666,1.0833333333333333,0.0166666666666666,0.2666666666666666,0.45,1.1833333333333331,0.2,0.1333333333333333,0.0333333333333333,0.0833333333333333,14.55,1.9,1.0,0.2166666666666666,0.15,0.0166666666666666,60,597.5333333333333,0.0343333333333333,0.0343333333333333,0.1666666666666666,0.4666666666666667,0.0666666666666666,1,F,950000
1442,2194,Oskar Sundqvist,2.617954070981211,0.2693110647181628,0.1294363256784968,0.0521920668058455,0.208768267223382,1.196242171189979,0.0250521920668058,1.0960334029227556,0.0521920668058455,0.3945720250521921,0.5260960334029228,1.789144050104384,0.3945720250521921,0.3340292275574112,0.0354906054279749,0.0981210855949895,17.88517745302714,2.121085594989561,1.173277661795407,0.3695198329853862,3.32776617954071,2.5741127348643005,479,798.089770354906,0.0093319415448851,0.0093945720250521,0.2463465553235908,0.5219206680584552,0.2045929018789144,1,F,4000000
1443,2197,Otto Koivula,1.1071428571428572,0.1785714285714285,0.0,0.0,0.0,0.9285714285714286,0.0,0.5,0.0,0.1785714285714285,0.0714285714285714,1.0,0.2142857142857142,0.1428571428571428,0.0,0.0,11.642857142857142,0.8571428571428571,0.6071428571428571,0.1785714285714285,2.821428571428572,2.071428571428572,28,505.2142857142857,0.0467857142857142,0.0446428571428571,0.1071428571428571,0.4285714285714285,0.1428571428571428,1,F,950000
1444,2199,Owen Beck,1.6153846153846154,0.8461538461538461,0.0,0.0,0.0,1.7692307692307692,0.0,0.8461538461538461,0.0,0.3846153846153846,0.4615384615384615,2.1538461538461537,0.0,0.0769230769230769,0.0,0.0,13.307692307692308,1.4615384615384617,0.7692307692307693,0.0769230769230769,1.5384615384615383,1.6923076923076923,13,598.1538461538462,0.0515384615384615,0.0469230769230769,0.1538461538461538,0.6923076923076923,0.0769230769230769,1,F,950000
1445,2200,Owen Nolan,3.340909090909091,0.4621212121212121,0.3106060606060606,0.0984848484848484,0.2424242424242424,0.6666666666666666,0.1136363636363636,2.090909090909091,0.0984848484848484,0.75,0.8181818181818182,3.553030303030303,0.5,0.5909090909090909,0.0454545454545454,0.0984848484848484,22.598484848484848,3.704545454545455,2.265151515151515,0.3787878787878788,2.212121212121212,1.962121212121212,132,990.0454545454544,0.008030303030303,0.008030303030303,0.2651515151515151,0.2424242424242424,0.2803030303030303,1,F,950000
1446,2203,Owen Sillinger,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,3.0,2.0,1,789.0,0.19,0.18,0.0,1.0,0.0,1,F,950000
1447,2204,Owen Tippett,1.598802395209581,0.4221556886227545,0.2754491017964072,0.0688622754491018,0.2305389221556886,1.598802395209581,0.1167664670658682,2.8502994011976046,0.0898203592814371,0.7035928143712575,1.0688622754491015,3.553892215568862,0.1796407185628742,0.5329341317365269,0.0149700598802395,0.2514970059880239,20.20359281437126,5.092814371257485,2.715568862275449,0.4760479041916167,0.248502994011976,0.2005988023952095,334,921.2095808383234,0.0099101796407185,0.0100299401197604,0.1706586826347305,0.592814371257485,0.2574850299401197,1,F,6000000
1448,2205,Ozzy Wiesblatt,3.0,0.25,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.25,0.5,0.75,0.0,0.25,0.0,0.0,15.0,1.75,0.75,0.0,0.0,0.0,4,663.0,0.0875,0.0875,0.25,0.5,0.25,1,F,950000
