,name,d_zone_shift_starts,giveaways,goals,high_danger_goals,high_danger_shots,hits,low_danger_goals,low_danger_shots,medium_danger_goals,medium_danger_shots,missed_shots,o_zone_shift_starts,penalty_minutes,points,rebound_goals,rebounds,shifts,shot_attempts,shots_on_goal,takeaways,faceoffs_lost,faceoffs_won,games_played,icetime,on_ice_corsi_percentage,on_ice_fenwick_percentage,penalties_drawn,shots_blocked_by_player,assists,position_encoded,position,salary
164,Carl Gunnarsson,4.041269841269841,0.5253968253968254,0.0476190476190476,0.0079365079365079,0.0206349206349206,1.1126984126984127,0.0269841269841269,1.1047619047619048,0.0126984126984126,0.0698412698412698,0.3476190476190476,2.580952380952381,0.2841269841269841,0.219047619047619,0.0047619047619047,0.0444444444444444,25.71587301587301,1.8349206349206348,0.8476190476190476,0.238095238095238,0.0031746031746031,0.0,630,1088.5698412698412,0.0083650793650793,0.0084920634920634,0.1126984126984127,1.7492063492063492,0.1714285714285714,1,D,4000000
165,Carl Sneep,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1,979.0,0.71,0.76,0.0,1.0,1.0,1,D,950000
166,Carlo Colaiacovo,2.1657608695652173,0.3152173913043478,0.0597826086956521,0.0081521739130434,0.0326086956521739,1.0516304347826086,0.0326086956521739,1.576086956521739,0.0190217391304347,0.1032608695652173,0.6005434782608695,3.603260869565217,0.4619565217391304,0.3396739130434782,0.0054347826086956,0.0679347826086956,23.85326086956522,2.6059782608695654,1.111413043478261,0.1684782608695652,0.0,0.0027173913043478,368,1047.7146739130435,0.0122826086956521,0.0122010869565217,0.1168478260869565,1.0978260869565215,0.2798913043478261,1,D,6000000
167,Carson Soucy,2.7655172413793103,0.3758620689655172,0.0793103448275862,0.0034482758620689,0.0137931034482758,1.589655172413793,0.0655172413793103,1.4517241379310344,0.0103448275862068,0.1103448275862069,0.4551724137931034,1.796551724137931,0.6482758620689655,0.2586206896551724,0.0103448275862068,0.0758620689655172,22.13448275862069,2.2551724137931037,1.1206896551724137,0.3103448275862069,0.0,0.0034482758620689,290,986.755172413793,0.0093448275862068,0.0094482758620689,0.1379310344827586,1.1551724137931034,0.1793103448275862,1,D,6000000
168,Casey Borer,1.4,0.2,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.0,16.8,0.2,0.0,0.0,0.0,0.0,5,657.4,0.142,0.148,0.2,2.0,0.0,1,D,950000
169,Casey Fitzgerald,2.095238095238096,0.2857142857142857,0.0,0.0,0.0,1.9206349206349207,0.0,1.0634920634920637,0.0,0.1111111111111111,0.3174603174603174,1.984126984126984,0.4761904761904761,0.1428571428571428,0.0,0.0317460317460317,21.0,1.7301587301587302,0.8571428571428571,0.2857142857142857,0.0,0.0,63,884.984126984127,0.0141269841269841,0.0139682539682539,0.2063492063492063,0.746031746031746,0.1428571428571428,1,D,950000
170,Casey Nelson,2.548387096774193,0.4838709677419355,0.043010752688172,0.010752688172043,0.021505376344086,1.021505376344086,0.032258064516129,1.4193548387096775,0.0,0.053763440860215,0.4193548387096774,2.3010752688172045,0.3548387096774194,0.1935483870967742,0.021505376344086,0.010752688172043,21.870967741935484,2.3548387096774195,1.075268817204301,0.1505376344086021,0.0,0.0,93,982.462365591398,0.0224731182795698,0.0221505376344086,0.053763440860215,0.8817204301075269,0.1505376344086021,1,D,950000
171,Chad Billins,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.5,2.9,0.0,0.3,0.0,0.0,17.7,1.6,0.3,0.2,0.0,0.0,10,732.5,0.047,0.046,0.0,0.9,0.3,1,D,950000
172,Chad Ruhwedel,2.4065934065934065,0.2582417582417582,0.0357142857142857,0.0,0.0082417582417582,1.6868131868131868,0.0302197802197802,1.5357142857142858,0.0054945054945054,0.0329670329670329,0.4917582417582417,1.8406593406593408,0.2582417582417582,0.1346153846153846,0.0,0.0604395604395604,20.73076923076923,2.3873626373626373,1.085164835164835,0.2445054945054945,0.0,0.0,364,908.3296703296704,0.0153021978021978,0.0154120879120879,0.0989010989010989,0.9478021978021978,0.0989010989010989,1,D,4000000
173,Charlie McAvoy,3.737885462555066,0.8303964757709251,0.1167400881057268,0.0242290748898678,0.0682819383259911,1.7973568281938326,0.0616740088105726,2.123348017621145,0.0308370044052863,0.2048458149779735,0.7400881057268722,4.187224669603524,0.7995594713656388,0.6101321585903083,0.0154185022026431,0.1101321585903083,27.995594713656388,3.4317180616740086,1.656387665198238,0.4251101321585903,0.0,0.0,454,1404.2422907488988,0.0083920704845814,0.0084801762114537,0.2863436123348017,1.7665198237885462,0.4933920704845815,1,D,8000000
174,Chase Priskie,1.0,1.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.25,0.25,2.5,0.5,0.0,0.0,0.0,19.75,1.75,1.0,0.25,0.0,0.0,4,840.25,0.125,0.1225,0.25,0.75,0.0,1,D,950000
175,Chay Genoway,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,21.0,1.0,1.0,2.0,0.0,0.0,1,1096.0,0.47,0.44,1.0,1.0,1.0,1,D,950000
176,Chris Bigras,1.326086956521739,0.3478260869565217,0.0217391304347826,0.0,0.0434782608695652,0.6304347826086957,0.0217391304347826,0.9347826086956522,0.0,0.0652173913043478,0.4130434782608695,2.0869565217391304,0.391304347826087,0.0869565217391304,0.0,0.0434782608695652,18.76086956521739,1.5217391304347827,0.6304347826086957,0.108695652173913,0.0,0.0,46,810.6521739130435,0.0176086956521739,0.017391304347826,0.0652173913043478,0.6956521739130435,0.0652173913043478,1,D,950000
177,Chris Breen,1.2,0.6,0.0,0.0,0.0,0.4,0.0,1.1,0.0,0.0,0.5,2.2,0.5,0.2,0.0,0.0,16.8,1.4,0.6,0.1,0.0,0.0,10,632.8,0.0419999999999999,0.0419999999999999,0.1,1.1,0.2,1,D,950000
178,Chris Butler,3.3448275862068964,0.5911330049261084,0.0344827586206896,0.0,0.0098522167487684,0.9088669950738916,0.0295566502463054,1.3596059113300492,0.0049261083743842,0.0665024630541872,0.4433497536945813,2.38423645320197,0.4113300492610837,0.2118226600985221,0.0,0.0394088669950738,24.667487684729064,2.233990147783252,0.9926108374384236,0.1995073891625615,0.0,0.0,406,1126.6182266009853,0.0122906403940886,0.0122167487684729,0.1354679802955665,1.5911330049261083,0.1773399014778325,1,D,4000000
179,Chris Campoli,2.6197718631178706,0.4486692015209125,0.0798479087452471,0.0114068441064638,0.053231939163498,1.231939163498099,0.0456273764258555,1.3460076045627376,0.0228136882129277,0.1064638783269961,0.4068441064638783,2.958174904942966,0.3992395437262357,0.3041825095057034,0.0076045627376425,0.0950570342205323,23.026615969581748,2.288973384030418,1.0988593155893536,0.3460076045627376,0.0038022813688212,0.0,263,1116.444866920152,0.0077186311787072,0.007680608365019,0.182509505703422,1.193916349809886,0.2243346007604562,1,D,6000000
180,Chris Chelios,1.4857142857142858,0.5142857142857142,0.0,0.0,0.0,0.8571428571428571,0.0,0.8857142857142857,0.0,0.0285714285714285,0.3714285714285714,1.8,0.5142857142857142,0.0,0.0,0.0285714285714285,15.885714285714286,1.4285714285714286,0.5428571428571428,0.2571428571428571,0.0,0.0,35,694.3142857142857,0.03,0.028,0.2285714285714285,0.5428571428571428,0.0,1,D,950000
181,Chris Phillips,4.5625,0.6833333333333333,0.0541666666666666,0.0125,0.0270833333333333,1.5958333333333334,0.0375,1.45625,0.0041666666666666,0.09375,0.44375,2.73125,0.4875,0.2208333333333333,0.00625,0.0604166666666666,26.125,2.33125,1.1333333333333333,0.2770833333333333,0.0,0.0,480,1256.3479166666666,0.0063958333333333,0.006375,0.13125,1.6166666666666667,0.1666666666666666,1,D,6000000
182,Chris Pronger,4.876651982378855,0.5947136563876652,0.1145374449339207,0.0220264317180616,0.0881057268722467,1.0484581497797356,0.0748898678414096,2.907488986784141,0.0176211453744493,0.1013215859030837,0.8678414096916299,4.770925110132159,0.8854625550660793,0.6167400881057269,0.0176211453744493,0.1365638766519823,29.365638766519822,4.665198237885463,2.2290748898678414,0.4493392070484581,0.0220264317180616,0.0088105726872246,227,1518.977973568282,0.0092070484581497,0.0094713656387665,0.1233480176211453,1.9911894273127757,0.5022026431718062,1,D,950000
183,Chris Summers,2.4285714285714284,0.1857142857142857,0.0285714285714285,0.0,0.0142857142857142,2.1714285714285717,0.0142857142857142,0.9285714285714286,0.0142857142857142,0.0428571428571428,0.2428571428571428,1.5142857142857142,0.7285714285714285,0.1285714285714285,0.0,0.0285714285714285,19.957142857142856,1.5714285714285714,0.7428571428571429,0.0571428571428571,0.0,0.0,70,826.9857142857143,0.0339999999999999,0.0338571428571428,0.1285714285714285,1.1857142857142855,0.1,1,D,950000
184,Chris Tanev,5.114285714285714,0.5142857142857142,0.0214285714285714,0.0,0.0,0.6857142857142857,0.0214285714285714,1.2214285714285715,0.0,0.0285714285714285,0.3142857142857143,2.164285714285714,0.3214285714285714,0.2285714285714285,0.0,0.0714285714285714,29.585714285714285,2.007142857142857,0.9357142857142856,0.35,0.0,0.0,140,1193.1857142857143,0.0071428571428571,0.0072857142857142,0.0928571428571428,2.407142857142857,0.2071428571428571,1,D,950000
185,Chris Wideman,1.4879725085910651,0.6048109965635738,0.0687285223367697,0.0068728522336769,0.0309278350515463,0.845360824742268,0.0549828178694158,1.5601374570446735,0.0068728522336769,0.0893470790378006,0.415807560137457,3.06872852233677,0.6941580756013745,0.268041237113402,0.0034364261168384,0.0927835051546391,19.31615120274914,2.584192439862543,1.2646048109965635,0.1443298969072164,0.0,0.0,291,832.6941580756014,0.0108247422680412,0.0107560137457044,0.1443298969072164,0.9312714776632304,0.1993127147766323,1,D,6000000
186,Christian Backman,1.375,0.2321428571428571,0.0357142857142857,0.0178571428571428,0.0178571428571428,0.7142857142857143,0.0178571428571428,1.3392857142857142,0.0,0.0892857142857142,0.4821428571428571,3.1785714285714284,0.5714285714285714,0.125,0.0178571428571428,0.0535714285714285,21.125,2.4285714285714284,0.9642857142857144,0.1964285714285714,0.0178571428571428,0.0,56,938.4642857142856,0.0107142857142857,0.0107142857142857,0.1785714285714285,0.9464285714285714,0.0892857142857142,1,D,950000
187,Christian Djoos,1.577922077922078,0.525974025974026,0.0454545454545454,0.0064935064935064,0.0129870129870129,0.3376623376623376,0.0324675324675324,1.1688311688311688,0.0064935064935064,0.0974025974025974,0.3506493506493506,3.123376623376624,0.1818181818181818,0.2402597402597402,0.0,0.0584415584415584,18.863636363636363,1.87012987012987,0.9285714285714286,0.1948051948051948,0.0,0.0,154,866.3116883116883,0.0135714285714285,0.0133766233766233,0.0844155844155844,0.7727272727272727,0.1948051948051948,1,D,950000
188,Christian Ehrhoff,3.1866666666666665,0.6266666666666667,0.1085714285714285,0.019047619047619,0.059047619047619,0.8247619047619048,0.0666666666666666,3.0476190476190474,0.0228571428571428,0.16,1.0876190476190477,3.763809523809524,0.64,0.4742857142857143,0.0114285714285714,0.1638095238095238,26.125714285714285,4.672380952380952,2.179047619047619,0.3447619047619047,0.0,0.0,525,1343.4914285714283,0.0082666666666666,0.0081904761904761,0.2247619047619047,1.2304761904761905,0.3657142857142857,1,D,8000000
189,Christian Folin,2.3387755102040817,0.4244897959183673,0.0326530612244898,0.0,0.0040816326530612,1.9755102040816328,0.0285714285714285,1.2081632653061225,0.0040816326530612,0.036734693877551,0.3918367346938775,1.9714285714285715,0.4897959183673469,0.1795918367346938,0.0,0.073469387755102,20.714285714285715,1.926530612244898,0.8571428571428571,0.1428571428571428,0.0,0.0040816326530612,245,911.0163265306122,0.0128571428571428,0.0126938775510204,0.1183673469387755,1.363265306122449,0.1469387755102041,1,D,950000
190,Christian Jaros,2.425531914893617,0.5531914893617021,0.0106382978723404,0.0,0.0106382978723404,1.680851063829787,0.0106382978723404,1.127659574468085,0.0,0.0744680851063829,0.3404255319148936,1.9574468085106385,0.3936170212765957,0.1489361702127659,0.0,0.0425531914893617,19.43617021276596,1.7765957446808511,0.8723404255319149,0.2340425531914893,0.0,0.0,94,783.6489361702128,0.0241489361702127,0.0248936170212765,0.0957446808510638,1.1914893617021276,0.1382978723404255,1,D,950000
191,Christian Wolanin,1.569767441860465,0.6162790697674418,0.0697674418604651,0.0116279069767441,0.0116279069767441,0.3255813953488372,0.0116279069767441,1.2093023255813953,0.0465116279069767,0.1395348837209302,0.3023255813953488,2.7093023255813957,0.2325581395348837,0.2674418604651162,0.0116279069767441,0.0581395348837209,20.37209302325581,2.011627906976744,1.058139534883721,0.3023255813953488,0.0,0.0,86,936.7441860465116,0.0366279069767441,0.036860465116279,0.0581395348837209,0.8255813953488372,0.1976744186046511,1,D,950000
192,Christoph Schubert,2.402061855670103,0.4845360824742268,0.0515463917525773,0.0103092783505154,0.0309278350515463,2.6597938144329896,0.0309278350515463,1.7835051546391754,0.0103092783505154,0.0824742268041237,0.5567010309278351,1.9484536082474224,0.979381443298969,0.134020618556701,0.0,0.0618556701030927,19.20618556701031,2.6597938144329896,1.3402061855670102,0.3505154639175257,0.0,0.0,97,879.1546391752578,0.0090721649484536,0.0090721649484536,0.1134020618556701,0.9690721649484536,0.0824742268041237,1,D,950000
193,Christopher Tanev,5.188650306748467,0.5613496932515337,0.0460122699386503,0.0030674846625766,0.0153374233128834,0.4386503067484663,0.0337423312883435,1.107361963190184,0.00920245398773,0.0490797546012269,0.357361963190184,2.6978527607361964,0.2131901840490797,0.2438650306748466,0.0015337423312883,0.0460122699386503,27.40644171779141,1.7331288343558282,0.8144171779141104,0.3174846625766871,0.0,0.0,652,1198.515337423313,0.008420245398773,0.0085582822085889,0.1211656441717791,2.015337423312884,0.1978527607361963,1,D,4000000
194,Clay Wilson,1.896551724137931,0.3103448275862069,0.1034482758620689,0.0344827586206896,0.0689655172413793,0.9310344827586208,0.0689655172413793,1.793103448275862,0.0,0.1724137931034483,0.5862068965517241,2.862068965517241,0.3448275862068966,0.2068965517241379,0.0,0.1379310344827586,16.379310344827587,2.827586206896552,1.4482758620689655,0.3793103448275862,0.0,0.0,29,807.0689655172414,0.0775862068965517,0.0737931034482758,0.2068965517241379,0.5172413793103449,0.1034482758620689,1,D,950000
195,Clayton Stoner,3.433333333333333,0.475,0.0194444444444444,0.0083333333333333,0.0111111111111111,1.8305555555555555,0.0083333333333333,1.1611111111111112,0.0027777777777777,0.0194444444444444,0.3694444444444444,1.9583333333333333,1.2194444444444446,0.1333333333333333,0.0027777777777777,0.0472222222222222,22.863888888888887,1.825,0.8222222222222222,0.2138888888888888,0.0,0.0,360,984.4722222222222,0.01,0.0100277777777777,0.2222222222222222,1.2444444444444445,0.1138888888888888,1,D,2000000
196,Cody Ceci,4.400763358778626,0.5254452926208651,0.0610687022900763,0.0089058524173027,0.0407124681933842,1.4134860050890583,0.0330788804071246,1.8447837150127224,0.0190839694656488,0.1284987277353689,0.5648854961832062,2.596692111959288,0.2162849872773536,0.2671755725190839,0.0076335877862595,0.1017811704834605,25.352417302798983,3.00381679389313,1.4491094147582697,0.2353689567430025,0.0,0.0012722646310432,786,1238.2213740458014,0.0061577608142493,0.006119592875318,0.0610687022900763,1.5877862595419847,0.2061068702290076,1,D,6000000
197,Cody Franson,2.767272727272727,0.6636363636363637,0.0781818181818181,0.009090909090909,0.0254545454545454,1.7945454545454544,0.0563636363636363,2.16,0.0127272727272727,0.0636363636363636,0.6872727272727273,3.403636363636364,0.3490909090909091,0.3854545454545454,0.0018181818181818,0.1218181818181818,23.634545454545453,3.361818181818182,1.5618181818181818,0.4,0.0,0.0,550,1052.2890909090909,0.0089090909090909,0.0088181818181818,0.0745454545454545,1.0945454545454545,0.3072727272727272,1,D,6000000
198,Cody Goloubef,2.7358490566037736,0.3459119496855345,0.0188679245283018,0.0,0.0062893081761006,1.1132075471698113,0.0188679245283018,1.2075471698113207,0.0,0.0251572327044025,0.4150943396226415,1.89937106918239,0.4779874213836478,0.1509433962264151,0.0,0.0628930817610062,20.0,1.8238993710691824,0.8238993710691824,0.0880503144654088,0.0,0.0,159,910.0566037735848,0.0225157232704402,0.0229559748427672,0.0691823899371069,0.9685534591194968,0.1320754716981132,1,D,950000
199,Colby Cohen,3.6666666666666665,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.0,0.0,0.0,26.33333333333333,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,3,1064.0,0.1566666666666666,0.17,1.3333333333333333,1.0,0.0,1,D,950000
200,Colby Robak,2.723404255319149,0.3617021276595745,0.0,0.0,0.0212765957446808,0.8085106382978723,0.0,1.0638297872340423,0.0,0.0851063829787234,0.3404255319148936,2.404255319148936,0.3191489361702128,0.0851063829787234,0.0,0.0,22.25531914893617,1.8297872340425527,0.8297872340425532,0.2127659574468085,0.0,0.0,47,950.6808510638298,0.0393617021276595,0.0391489361702127,0.1702127659574468,0.9361702127659576,0.0851063829787234,1,D,950000
201,Cole McWard,0.5,0.6666666666666666,0.1666666666666666,0.0,0.0,0.8333333333333334,0.1666666666666666,1.8333333333333333,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,0.1666666666666666,0.0,0.1666666666666666,17.833333333333332,3.1666666666666665,1.1666666666666667,0.0,0.0,0.0,6,801.5,0.1933333333333333,0.1583333333333333,0.0,1.0,0.0,1,D,950000
202,Colin Miller,1.893909626719057,0.5481335952848723,0.0766208251473477,0.0078585461689587,0.0196463654223968,1.662082514734774,0.0628683693516699,2.31434184675835,0.005893909626719,0.0766208251473477,0.8133595284872298,3.2652259332023577,0.6031434184675835,0.3261296660117878,0.0,0.1316306483300589,22.38310412573674,3.836935166994106,1.5972495088408645,0.3005893909626719,0.0,0.0019646365422396,509,1054.8015717092337,0.0095677799607072,0.0094891944990176,0.2082514734774067,0.8605108055009824,0.24950884086444,1,D,6000000
203,Colin White,2.914285714285714,0.4554621848739495,0.080672268907563,0.0285714285714285,0.1008403361344537,1.1663865546218488,0.0218487394957983,1.1210084033613446,0.0302521008403361,0.2890756302521008,0.4621848739495798,2.556302521008403,0.4302521008403361,0.2554621848739495,0.0168067226890756,0.0840336134453781,21.942857142857143,2.011764705882353,1.0487394957983194,0.2638655462184874,2.169747899159664,1.796638655462185,595,952.4016806722688,0.0101008403361344,0.01,0.1529411764705882,0.9630252100840336,0.1747899159663865,1,D,6000000
204,Colten Teubert,1.0833333333333333,0.375,0.0,0.0,0.0,2.833333333333333,0.0,0.6666666666666666,0.0,0.0833333333333333,0.2083333333333333,1.375,1.0416666666666667,0.0416666666666666,0.0,0.0833333333333333,18.5,1.375,0.5416666666666666,0.0416666666666666,0.0,0.0,24,758.5,0.0191666666666666,0.01875,0.1666666666666666,1.1666666666666667,0.0416666666666666,1,D,950000
205,Colton Parayko,4.150227617602428,0.5462822458270106,0.0910470409711684,0.0136570561456752,0.0394537177541729,1.291350531107739,0.0667678300455235,2.7420333839150226,0.0106221547799696,0.1107738998482549,0.7996965098634294,2.758725341426404,0.2883156297420334,0.3899848254931715,0.007587253414264,0.1487101669195751,28.50227617602428,4.071320182094082,2.0925644916540214,0.5872534142640364,0.0,0.0,659,1338.2913505311078,0.0064188163884673,0.0065098634294385,0.1456752655538695,1.8755690440060695,0.298937784522003,1,D,6000000
206,Colton White,2.261904761904762,0.3452380952380952,0.0,0.0,0.0238095238095238,0.7738095238095238,0.0,0.8333333333333334,0.0,0.0833333333333333,0.2976190476190476,1.3452380952380951,0.2619047619047619,0.119047619047619,0.0,0.0714285714285714,19.392857142857142,1.380952380952381,0.6428571428571429,0.119047619047619,0.0,0.0,84,843.9404761904761,0.024047619047619,0.024047619047619,0.0595238095238095,0.6785714285714286,0.119047619047619,1,D,950000
207,Connor Carrick,1.9545454545454544,0.5743801652892562,0.0537190082644628,0.012396694214876,0.024793388429752,0.9834710743801652,0.024793388429752,1.5537190082644627,0.0165289256198347,0.1157024793388429,0.5867768595041323,2.4214876033057853,0.6074380165289256,0.2024793388429752,0.0165289256198347,0.0702479338842975,21.169421487603305,2.6487603305785123,1.1074380165289257,0.2355371900826446,0.0,0.0,242,955.7603305785124,0.0160743801652892,0.0157024793388429,0.1239669421487603,1.2685950413223142,0.1487603305785124,1,D,950000
208,Connor Clifton,2.5659163987138265,0.3729903536977492,0.045016077170418,0.0064308681672025,0.0289389067524115,2.5916398713826365,0.0257234726688102,1.4437299035369775,0.0128617363344051,0.090032154340836,0.4694533762057878,1.90032154340836,0.7234726688102894,0.1961414790996784,0.0032154340836012,0.0868167202572347,22.112540192926044,2.212218649517685,1.0932475884244373,0.315112540192926,0.0,0.0,311,1012.3826366559484,0.0092926045016077,0.0092926045016077,0.2057877813504823,1.2765273311897103,0.1511254019292604,1,D,4000000
209,Connor Mackey,2.1,0.65,0.1,0.025,0.025,1.85,0.0,1.4,0.075,0.15,0.575,1.625,1.625,0.275,0.025,0.05,21.6,2.125,1.0,0.15,0.0,0.0,40,845.35,0.04775,0.046,0.3,0.825,0.175,1,D,950000
210,Connor Murphy,3.856296296296296,0.5422222222222223,0.0607407407407407,0.0074074074074074,0.0177777777777777,2.1466666666666665,0.0459259259259259,1.6948148148148148,0.0074074074074074,0.0666666666666666,0.48,1.851851851851852,0.6177777777777778,0.2088888888888889,0.0014814814814814,0.0785185185185185,25.37185185185185,2.788148148148148,1.2992592592592591,0.2503703703703703,0.0014814814814814,0.0,675,1165.065185185185,0.007037037037037,0.0070074074074074,0.2222222222222222,1.9422222222222223,0.1481481481481481,1,D,6000000
211,Conor Allen,1.2857142857142858,0.4285714285714285,0.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.0,0.0,0.1428571428571428,3.4285714285714284,0.5714285714285714,0.0,0.0,0.0,18.857142857142858,1.5714285714285714,0.5714285714285714,0.0,0.0,0.0,7,789.5714285714286,0.1499999999999999,0.1342857142857142,0.2857142857142857,0.1428571428571428,0.0,1,D,950000
212,Conor Timmins,1.6483516483516485,0.4505494505494505,0.0329670329670329,0.0,0.0109890109890109,0.9010989010989012,0.0329670329670329,1.3076923076923077,0.0,0.0329670329670329,0.4615384615384615,2.10989010989011,0.3736263736263736,0.3406593406593406,0.0,0.0769230769230769,20.10989010989011,2.2967032967032965,0.8901098901098901,0.2967032967032967,0.0,0.0,91,893.6813186813187,0.0302197802197802,0.0304395604395604,0.0769230769230769,0.8461538461538461,0.3076923076923077,1,D,950000
213,Corey Potter,2.4307692307692306,0.5538461538461539,0.0615384615384615,0.0,0.0076923076923076,1.3307692307692307,0.0538461538461538,1.6923076923076923,0.0076923076923076,0.0692307692307692,0.5384615384615384,2.9846153846153847,0.3307692307692307,0.2461538461538461,0.0,0.0769230769230769,23.23076923076923,2.6384615384615384,1.2307692307692308,0.3615384615384615,0.0,0.0,130,1046.0384615384614,0.0309230769230769,0.0304615384615384,0.1538461538461538,1.146153846153846,0.1846153846153846,1,D,950000
214,Corey Schueneman,1.6129032258064515,0.5161290322580645,0.064516129032258,0.0,0.0,0.6129032258064516,0.064516129032258,1.8064516129032255,0.0,0.0967741935483871,0.6774193548387096,2.290322580645161,0.2580645161290322,0.2258064516129032,0.0,0.0967741935483871,18.741935483870968,2.5161290322580645,1.2258064516129032,0.2580645161290322,0.0,0.0,31,970.258064516129,0.0287096774193548,0.0306451612903225,0.1290322580645161,1.6774193548387095,0.1612903225806451,1,D,950000
215,Cory Murphy,1.2272727272727273,0.4318181818181818,0.1590909090909091,0.0454545454545454,0.0909090909090909,0.3636363636363636,0.0909090909090909,1.7727272727272727,0.0227272727272727,0.1363636363636363,0.5454545454545454,5.068181818181818,0.3636363636363636,0.4318181818181818,0.0454545454545454,0.2045454545454545,20.84090909090909,3.386363636363636,1.4545454545454546,0.2727272727272727,0.0,0.0,44,987.1363636363636,0.0254545454545454,0.0256818181818181,0.0909090909090909,1.0227272727272727,0.2727272727272727,1,D,950000
216,Cory Sarich,3.0170454545454546,0.5625,0.0255681818181818,0.002840909090909,0.0227272727272727,2.0369318181818183,0.0198863636363636,1.1875,0.002840909090909,0.0170454545454545,0.4431818181818182,2.1818181818181817,0.9801136363636364,0.1761363636363636,0.002840909090909,0.0596590909090909,23.795454545454547,1.9204545454545452,0.7840909090909091,0.1789772727272727,0.0056818181818181,0.0,352,1013.744318181818,0.0080965909090909,0.0080113636363636,0.1761363636363636,1.1221590909090908,0.1505681818181818,1,D,2000000
217,Craig Rivet,3.111731843575419,0.5418994413407822,0.0279329608938547,0.0055865921787709,0.0335195530726257,0.8324022346368715,0.0167597765363128,1.2905027932960893,0.0055865921787709,0.0782122905027933,0.4189944134078212,2.7430167597765363,1.2849162011173183,0.2402234636871508,0.0055865921787709,0.0614525139664804,24.089385474860336,2.201117318435754,0.9832402234636872,0.2122905027932961,0.0,0.0,179,1092.4972067039107,0.0080446927374301,0.0079329608938547,0.2011173184357542,0.9217877094972068,0.2122905027932961,1,D,950000
218,Daemon Hunt,0.9166666666666666,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,1.0833333333333333,0.0,0.0,0.5,1.25,0.0,0.0833333333333333,0.0,0.1666666666666666,14.416666666666666,1.75,0.5833333333333334,0.0833333333333333,0.0,0.0,12,690.25,0.0433333333333333,0.0441666666666666,0.0833333333333333,1.4166666666666667,0.0833333333333333,1,D,950000
219,Dakota Mermis,1.648648648648649,0.2837837837837837,0.054054054054054,0.0,0.0,1.148648648648649,0.0405405405405405,1.4189189189189189,0.0135135135135135,0.027027027027027,0.5,1.162162162162162,0.3648648648648648,0.1621621621621621,0.0,0.1081081081081081,18.716216216216218,2.4324324324324325,0.945945945945946,0.1081081081081081,0.0,0.0,74,867.8783783783783,0.045,0.0458108108108108,0.0675675675675675,1.2702702702702702,0.1081081081081081,1,D,950000
220,Dalton Prout,3.034090909090909,0.3636363636363636,0.0265151515151515,0.0037878787878787,0.0113636363636363,2.083333333333333,0.0189393939393939,1.246212121212121,0.0037878787878787,0.0075757575757575,0.3522727272727273,1.9886363636363635,1.0643939393939394,0.1439393939393939,0.0,0.0416666666666666,21.022727272727277,2.0265151515151514,0.9128787878787878,0.1477272727272727,0.0075757575757575,0.0,264,991.818181818182,0.015530303030303,0.0156439393939393,0.1931818181818181,1.181818181818182,0.1174242424242424,1,D,2000000
221,Damon Severson,3.320728291316527,0.7016806722689075,0.0924369747899159,0.0238095238095238,0.0630252100840336,0.9411764705882352,0.0560224089635854,2.0406162464985997,0.0126050420168067,0.1330532212885154,0.6512605042016807,3.1022408963585435,0.572829131652661,0.407563025210084,0.0154061624649859,0.0994397759103641,25.564425770308123,3.323529411764706,1.5854341736694677,0.3711484593837535,0.0014005602240896,0.0,714,1270.2773109243697,0.0071988795518207,0.0071428571428571,0.1176470588235294,1.0294117647058822,0.315126050420168,1,D,6000000
222,Dan Boyle,3.084358523725834,0.7451669595782073,0.1528998242530755,0.0492091388400703,0.1159929701230228,0.7117750439367311,0.0685413005272407,2.8330404217926186,0.0351493848857645,0.3216168717047452,0.9771528998242532,4.420035149384886,0.5711775043936731,0.5500878734622144,0.0140597539543057,0.1810193321616871,27.103690685413007,4.820738137082601,2.2934973637961336,0.3760984182776801,0.0105448154657293,0.0,569,1401.3760984182777,0.0081370826010544,0.0081546572934973,0.1933216168717047,1.507908611599297,0.3971880492091388,1,D,8000000
