,name,d_zone_shift_starts,giveaways,goals,high_danger_goals,high_danger_shots,hits,low_danger_goals,low_danger_shots,medium_danger_goals,medium_danger_shots,missed_shots,o_zone_shift_starts,penalty_minutes,points,rebound_goals,rebounds,shifts,shot_attempts,shots_on_goal,takeaways,faceoffs_lost,faceoffs_won,games_played,icetime,on_ice_corsi_percentage,on_ice_fenwick_percentage,penalties_drawn,shots_blocked_by_player,assists,position_encoded,position
1702,Mackie Samoskevich,1.3636363636363635,0.6363636363636364,0.19696969696969696,0.06060606060606061,0.3333333333333333,1.6666666666666667,0.06060606060606061,1.893939393939394,0.07575757575757576,0.5151515151515151,1.0454545454545454,3.0303030303030303,0.15151515151515152,0.3787878787878788,0.015151515151515152,0.24242424242424243,17.136363636363637,3.4393939393939394,1.696969696969697,0.13636363636363635,0.015151515151515152,0.0,66,751.2121212121212,0.016818181818181815,0.016515151515151514,0.16666666666666666,0.3939393939393939,0.18181818181818182,1,F
1703,Macklin Celebrini,2.232142857142857,1.5892857142857142,0.375,0.07142857142857142,0.32142857142857145,0.4642857142857143,0.17857142857142858,4.035714285714286,0.125,0.875,1.7321428571428572,3.3035714285714284,0.42857142857142855,0.8928571428571429,0.017857142857142856,0.30357142857142855,20.285714285714285,6.696428571428571,3.5,0.44642857142857145,7.857142857142857,7.142857142857143,56,1188.1785714285713,0.010178571428571427,0.010357142857142856,0.35714285714285715,0.8035714285714286,0.5178571428571429,1,F
1705,Magnus Paajarvi,2.2933618843683083,0.21199143468950749,0.13276231263383298,0.047109207708779445,0.12419700214132762,0.728051391862955,0.03854389721627409,1.5331905781584583,0.047109207708779445,0.4925053533190578,0.46466809421841543,2.1605995717344753,0.1670235546038544,0.26552462526766596,0.03854389721627409,0.12205567451820129,18.154175588865098,2.678800856531049,1.6852248394004283,0.25910064239828695,0.08565310492505353,0.042826552462526764,467,782.847965738758,0.009507494646680943,0.009507494646680943,0.13704496788008566,0.4732334047109208,0.13276231263383298,1,F
1706,Maksim Mayorov,1.5,0.045454545454545456,0.09090909090909091,0.0,0.09090909090909091,1.1818181818181819,0.045454545454545456,0.6363636363636364,0.045454545454545456,0.22727272727272727,0.18181818181818182,1.0454545454545454,0.09090909090909091,0.13636363636363635,0.0,0.045454545454545456,12.727272727272727,1.0909090909090908,0.7727272727272727,0.13636363636363635,0.0,0.0,22,540.0909090909091,0.08090909090909092,0.08227272727272728,0.045454545454545456,0.18181818181818182,0.045454545454545456,1,F
1707,Maksim Sushko,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.5,0.5,0.0,0.0,0.0,0.0,2,584.0,0.26,0.21,0.0,0.0,0.0,1,F
1709,Manny Malhotra,6.304147465437788,0.30184331797235026,0.1175115207373272,0.027649769585253458,0.0967741935483871,0.847926267281106,0.03456221198156682,1.1428571428571428,0.055299539170506916,0.35023041474654376,0.4400921658986175,1.9193548387096775,0.2880184331797235,0.3064516129032258,0.018433179723502304,0.08755760368663594,22.30184331797235,2.0184331797235022,1.1497695852534562,0.3986175115207373,5.711981566820277,8.52073732718894,434,850.5622119815669,0.0061981566820276494,0.006221198156682028,0.16820276497695852,0.7626728110599078,0.1889400921658986,1,F
1710,Marat Khusnutdinov,2.0128205128205128,0.5256410256410257,0.0641025641025641,0.01282051282051282,0.02564102564102564,0.782051282051282,0.01282051282051282,0.5897435897435898,0.038461538461538464,0.2692307692307692,0.38461538461538464,1.0769230769230769,0.28205128205128205,0.16666666666666666,0.0,0.01282051282051282,14.73076923076923,1.0769230769230769,0.5,0.14102564102564102,3.782051282051282,2.9871794871794872,78,711.2564102564103,0.010897435897435899,0.011282051282051283,0.05128205128205128,0.6666666666666666,0.10256410256410256,1,F
1712,Marc Gatcomb,0.8260869565217391,0.2608695652173913,0.17391304347826086,0.0,0.08695652173913043,3.739130434782609,0.08695652173913043,0.782608695652174,0.08695652173913043,0.30434782608695654,0.391304347826087,1.6956521739130435,0.4782608695652174,0.21739130434782608,0.043478260869565216,0.043478260869565216,12.695652173913043,1.6956521739130435,0.782608695652174,0.17391304347826086,0.21739130434782608,0.13043478260869565,23,541.0434782608696,0.02043478260869565,0.02,0.08695652173913043,0.43478260869565216,0.043478260869565216,1,F
1713,Marc Johnstone,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1,439.0,0.25,0.0,0.0,0.0,0.0,1,F
1714,Marc McLaughlin,1.7692307692307692,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.19230769230769232,1.6923076923076923,0.038461538461538464,0.9615384615384616,0.11538461538461539,0.34615384615384615,0.34615384615384615,1.6153846153846154,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.15384615384615385,14.961538461538462,1.8461538461538463,1.1538461538461537,0.15384615384615385,1.3076923076923077,0.9230769230769231,26,596.4615384615385,0.07153846153846154,0.0726923076923077,0.11538461538461539,0.34615384615384615,0.0,1,F
1716,Marc Michaelis,1.4,0.2,0.0,0.0,0.06666666666666667,0.8,0.0,0.26666666666666666,0.0,0.2,0.3333333333333333,2.066666666666667,0.13333333333333333,0.0,0.0,0.0,14.2,0.8,0.2,0.2,0.13333333333333333,0.2,15,544.8666666666667,0.024,0.025333333333333333,0.0,0.6666666666666666,0.0,1,F
1717,Marc Savard,3.1904761904761907,0.6462585034013606,0.25170068027210885,0.10204081632653061,0.23129251700680273,0.2857142857142857,0.08163265306122448,2.2789115646258504,0.06802721088435375,0.6394557823129252,0.7551020408163265,3.442176870748299,0.7006802721088435,0.8775510204081632,0.047619047619047616,0.10884353741496598,22.06122448979592,3.9727891156462585,2.3945578231292517,0.5102040816326531,7.714285714285714,7.605442176870748,147,1118.5374149659865,0.01142857142857143,0.011292517006802722,0.3673469387755102,0.23129251700680273,0.6258503401360545,1,F
1721,Marc-Andre Cliche,3.6556291390728477,0.13245033112582782,0.019867549668874173,0.006622516556291391,0.06622516556291391,0.3509933774834437,0.006622516556291391,0.8807947019867549,0.006622516556291391,0.1456953642384106,0.18543046357615894,2.019867549668874,0.2251655629139073,0.09271523178807947,0.013245033112582781,0.026490066225165563,15.993377483443709,1.3576158940397351,0.9072847682119205,0.4304635761589404,4.953642384105961,4.71523178807947,151,633.6225165562914,0.006953642384105961,0.007615894039735099,0.09271523178807947,0.47019867549668876,0.0728476821192053,1,F
1723,Marc-Antoine Pouliot,1.3245614035087718,0.37719298245614036,0.13157894736842105,0.017543859649122806,0.13157894736842105,0.7719298245614035,0.03508771929824561,1.3508771929824561,0.07894736842105263,0.5614035087719298,0.5087719298245614,2.017543859649123,0.40350877192982454,0.3333333333333333,0.02631578947368421,0.12280701754385964,15.859649122807017,2.56140350877193,1.5350877192982457,0.3333333333333333,2.6228070175438596,2.175438596491228,114,710.780701754386,0.017543859649122806,0.01780701754385965,0.19298245614035087,0.20175438596491227,0.20175438596491227,1,F
1725,Marcel Goc,3.9061032863849765,0.2793427230046948,0.13380281690140844,0.046948356807511735,0.12910798122065728,1.1784037558685445,0.035211267605633804,1.7112676056338028,0.051643192488262914,0.4061032863849765,0.5657276995305164,2.384976525821596,0.20892018779342722,0.3403755868544601,0.014084507042253521,0.09859154929577464,21.800469483568076,2.8450704225352115,1.6807511737089202,0.4671361502347418,6.476525821596244,7.272300469483568,426,915.4741784037559,0.007887323943661971,0.007816901408450705,0.1431924882629108,0.4154929577464789,0.20657276995305165,1,F
1726,Marcel Mueller,1.3333333333333333,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,1.6666666666666667,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,13.333333333333334,2.3333333333333335,1.6666666666666667,0.0,0.3333333333333333,0.0,3,607.3333333333334,0.17666666666666667,0.16333333333333333,0.0,0.0,0.0,1,F
1727,Marco Kasper,1.9523809523809523,0.5873015873015873,0.20634920634920634,0.07936507936507936,0.30158730158730157,1.9206349206349207,0.015873015873015872,1.5873015873015872,0.1111111111111111,0.6666666666666666,0.7936507936507936,2.5714285714285716,0.31746031746031744,0.42857142857142855,0.031746031746031744,0.19047619047619047,19.666666666666668,3.111111111111111,1.7619047619047619,0.14285714285714285,3.7936507936507935,3.0952380952380953,63,907.3333333333334,0.012380952380952381,0.012698412698412698,0.12698412698412698,0.5714285714285714,0.2222222222222222,1,F
1728,Marco Rossi,1.5087719298245614,0.4269005847953216,0.24561403508771928,0.06432748538011696,0.26900584795321636,0.5087719298245614,0.07017543859649122,1.5789473684210527,0.1111111111111111,0.7076023391812866,0.8070175438596491,2.888888888888889,0.43859649122807015,0.5497076023391813,0.023391812865497075,0.2631578947368421,17.906432748538013,3.2046783625730995,1.7485380116959064,0.3216374269005848,5.47953216374269,4.719298245614035,171,1017.0058479532164,0.012573099415204679,0.012807017543859649,0.2982456140350877,0.47953216374269003,0.30409356725146197,1,F
1730,Marco Sturm,2.4293785310734464,0.2542372881355932,0.20903954802259886,0.07344632768361582,0.23728813559322035,0.864406779661017,0.05084745762711865,1.7966101694915255,0.0847457627118644,0.6949152542372882,0.6440677966101694,3.1016949152542375,0.4293785310734463,0.4011299435028249,0.03389830508474576,0.14689265536723164,20.96045197740113,3.2542372881355934,2.0847457627118646,0.3389830508474576,0.12994350282485875,0.10734463276836158,177,899.7118644067797,0.012203389830508475,0.012203389830508475,0.1751412429378531,0.2655367231638418,0.192090395480226,1,F
1732,Marcus Foligno,2.867052023121387,0.3260115606936416,0.15838150289017341,0.056647398843930635,0.18959537572254334,2.9791907514450866,0.04508670520231214,0.9838150289017341,0.056647398843930635,0.4635838150289017,0.47630057803468207,2.098265895953757,0.8832369942196532,0.3630057803468208,0.03699421965317919,0.09479768786127167,18.294797687861273,1.9757225433526011,1.1606936416184972,0.4,0.41040462427745666,0.36416184971098264,865,854.6046242774567,0.007595375722543353,0.007676300578034681,0.28439306358381505,0.5988439306358382,0.2046242774566474,1,F
1733,Marcus Johansson,2.023735810113519,0.5077399380804953,0.1867905056759546,0.047471620227038186,0.13622291021671826,0.5490196078431373,0.06707946336429309,1.367389060887513,0.07223942208462332,0.5593395252837977,0.5325077399380805,3.476780185758514,0.15273477812177502,0.52218782249742,0.02786377708978328,0.12280701754385964,19.58513931888545,2.7079463364293086,1.5304437564499485,0.4107327141382869,1.7997936016511868,1.2538699690402477,969,984.6119711042312,0.008338493292053663,0.008317853457172343,0.20639834881320948,0.32301341589267285,0.33539731682146545,1,F
1734,Marcus Kruger,5.007692307692308,0.18076923076923077,0.07115384615384615,0.03076923076923077,0.09807692307692308,0.49230769230769234,0.019230769230769232,1.075,0.021153846153846155,0.3038461538461538,0.3153846153846154,1.4673076923076922,0.4307692307692308,0.23461538461538461,0.023076923076923078,0.05961538461538462,20.609615384615385,1.7807692307692307,1.1615384615384616,0.3269230769230769,4.259615384615385,4.342307692307692,520,790.75,0.007826923076923077,0.007846153846153846,0.1596153846153846,0.6346153846153846,0.16346153846153846,1,F
1736,Marcus Sorensen,1.6150442477876106,0.2831858407079646,0.13716814159292035,0.035398230088495575,0.12831858407079647,0.911504424778761,0.030973451327433628,0.9469026548672567,0.07079646017699115,0.47345132743362833,0.42035398230088494,1.9823008849557522,0.2831858407079646,0.2831858407079646,0.035398230088495575,0.1415929203539823,17.924778761061948,1.920353982300885,1.1283185840707965,0.40707964601769914,0.1902654867256637,0.10176991150442478,226,751.1769911504425,0.010265486725663716,0.010353982300884955,0.2345132743362832,0.3495575221238938,0.14601769911504425,1,F
